Feature,Normalized.Dispersion
ENSMUSG00000054770,-1.0300108630464802
ENSMUSG00000026039,-0.9055787374539118
ENSMUSG00000063558,-3.0394830873337315
ENSMUSG00000038242,NaN
ENSMUSG00000089822,-0.8830732472758376
ENSMUSG00000079554,0.26106030155389326
ENSMUSG00000051223,-1.4520087486801712
ENSMUSG00000026034,-0.18238174576342045
ENSMUSG00000026035,-1.3425443933460148
ENSMUSG00000026036,-0.7250043734619214
ENSMUSG00000026037,-0.18402127338377305
ENSMUSG00000085054,1.2379196600570412
ENSMUSG00000038174,1.2744429181003876
ENSMUSG00000026032,-1.705641739732182
ENSMUSG00000047528,1.3059866040622414
ENSMUSG00000121483,-1.7762287287942442
ENSMUSG00000026031,-0.1694868694191516
ENSMUSG00000026029,-0.5324264944956144
ENSMUSG00000026028,0.6794694704897691
ENSMUSG00000026027,-0.4772376620585783
ENSMUSG00000072295,2.7966781861730685
ENSMUSG00000099752,1.0064882682956307
ENSMUSG00000038079,-1.6410730563186673
ENSMUSG00000097573,-1.6839146996413625
ENSMUSG00000079550,1.7318984802762913
ENSMUSG00000101586,-1.5951931785474431
ENSMUSG00000026024,3.3690769711968995
ENSMUSG00000120458,-0.9141305045558896
ENSMUSG00000026023,-0.8357553286796814
ENSMUSG00000041075,1.1583516985411642
ENSMUSG00000047361,4.7916517951825846
ENSMUSG00000099811,-2.68689303572725
ENSMUSG00000026021,-1.324015629385442
ENSMUSG00000026020,-0.6364017011970581
ENSMUSG00000119961,-0.8514543088364932
ENSMUSG00000067336,5.996709524816587
ENSMUSG00000041040,1.4853744468729688
ENSMUSG00000026018,2.8570586528830852
ENSMUSG00000026019,0.6163094502177799
ENSMUSG00000026017,1.3383455219530018
ENSMUSG00000073664,1.94577718078304
ENSMUSG00000049439,0.2316136109106147
ENSMUSG00000026782,3.0248687726335177
ENSMUSG00000026014,2.5048542033677323
ENSMUSG00000120763,9.088454215322955
ENSMUSG00000120928,-1.7793616076195002
