Feature
200,ENSMUSG00000099517
201,ENSMUSG00000047586
202,ENSMUSG00000004929
203,ENSMUSG00000028455
204,ENSMUSG00000018566
205,ENSMUSG00000038517
206,ENSMUSG00000024369
207,ENSMUSG00000000247
208,ENSMUSG00000089656
209,ENSMUSG00000099811
210,ENSMUSG00000028194
211,ENSMUSG00000109704
212,ENSMUSG00000030188
213,ENSMUSG00000056492
214,ENSMUSG00000029363
215,ENSMUSG00000031146
216,ENSMUSG00000112662
217,ENSMUSG00000120333
218,ENSMUSG00000028012
219,ENSMUSG00000116009
220,ENSMUSG00000015337
221,ENSMUSG00000032783
222,ENSMUSG00000028443
223,ENSMUSG00000046591
224,ENSMUSG00000026274
225,ENSMUSG00000025574
226,ENSMUSG00000106137
227,ENSMUSG00000024436
228,ENSMUSG00000078440
229,ENSMUSG00000022126
230,ENSMUSG00000060803
231,ENSMUSG00000027344
232,ENSMUSG00000067028
233,ENSMUSG00000056174
234,ENSMUSG00000026548
235,ENSMUSG00000079677
236,ENSMUSG00000056411
237,ENSMUSG00000086013
238,ENSMUSG00000058443
239,ENSMUSG00000022261
240,ENSMUSG00000039787
241,ENSMUSG00000024683
242,ENSMUSG00000085260
243,ENSMUSG00000030652
244,ENSMUSG00000058173
245,ENSMUSG00000047719
246,ENSMUSG00000051220
247,ENSMUSG00000017817
248,ENSMUSG00000024640
249,ENSMUSG00000027424
250,ENSMUSG00000021965
251,ENSMUSG00000028702
252,ENSMUSG00000027353
253,ENSMUSG00000070044
254,ENSMUSG00000052698
255,ENSMUSG00000026603
256,ENSMUSG00000046711
257,ENSMUSG00000026986
258,ENSMUSG00000097787
259,ENSMUSG00000036223
260,ENSMUSG00000031906
261,ENSMUSG00000042106
262,ENSMUSG00000042660
263,ENSMUSG00000006736
264,ENSMUSG00000114496
265,ENSMUSG00000071478
266,ENSMUSG00000078521
267,ENSMUSG00000039798
268,ENSMUSG00000039577
269,ENSMUSG00000029304
270,ENSMUSG00000064288
271,ENSMUSG00000002289
272,ENSMUSG00000001517
273,ENSMUSG00000039814
274,ENSMUSG00000026669
275,ENSMUSG00000105945
276,ENSMUSG00000045045
277,ENSMUSG00000028332
278,ENSMUSG00000022814
279,ENSMUSG00000110710
280,ENSMUSG00000031168
281,ENSMUSG00000044709
282,ENSMUSG00000084935
283,ENSMUSG00000093769
284,ENSMUSG00000063018
285,ENSMUSG00000045948
286,ENSMUSG00000042210
287,ENSMUSG00000064264
288,ENSMUSG00000022722
