""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Kcnq5"	0	1.05102708765457	0.745	0.199	0
"Sgo2a"	0	1.33822253922243	0.867	0.035	0
"Ptma"	0	2.26114321386793	1	0.914	0
"Dbi"	0	1.06144978006561	0.974	0.389	0
"Mcm6"	0	1.00275145727624	0.722	0.159	0
"Nucks1"	0	1.86765235263529	0.997	0.364	0
"Kif14"	0	1.08719645066822	0.777	0.028	0
"Aspm"	0	1.2437067110133	0.745	0.044	0
"Nuf2"	0	1.00672947959333	0.794	0.029	0
"Cenpf"	0	2.39037560505483	0.934	0.077	0
"Tubb4b"	0	1.92934549501662	0.969	0.251	0
"Set"	0	1.04239100374646	0.982	0.53	0
"Spc25"	0	1.93931450596108	0.956	0.039	0
"Hnrnpa3"	0	1.21011034003754	1	0.87	0
"Selenoh"	0	1.33232725165917	0.949	0.193	0
"Ckap5"	0	1.44860812442409	0.965	0.33	0
"Kif18a"	0	1.47330372934218	0.905	0.07	0
"Ccdc34"	0	1.47951449750863	0.95	0.12	0
"Arhgap11a"	0	1.14045326284639	0.838	0.068	0
"Bub1b"	0	1.60507553333103	0.936	0.066	0
"Knl1"	0	2.24602926294526	0.989	0.077	0
"Nusap1"	0	3.01236144698931	0.984	0.06	0
"Wdr76"	0	1.06998953052797	0.862	0.15	0
"Dut"	0	2.26669998129073	0.978	0.337	0
"Ncaph"	0	1.19871741934163	0.889	0.058	0
"Bub1"	0	1.33553448007835	0.877	0.04	0
"Ckap2l"	0	1.50393765923876	0.905	0.042	0
"Pcna"	0	1.87854957417696	0.881	0.268	0
"Tpx2"	0	2.15636383310183	0.955	0.064	0
"Ube2c"	0	2.88677688304461	0.918	0.088	0
"Aurka"	0	1.19011751814824	0.799	0.049	0
"Ect2"	0	1.76909648577426	0.937	0.091	0
"Ccna2"	0	1.91872990483697	0.965	0.054	0
"Plk4"	0	1.05973545231094	0.872	0.07	0
"Hdgf"	0	1.12156542735508	0.966	0.357	0
"Cks1b"	0	1.68846190040027	0.965	0.14	0
"Anp32e"	0	1.82281199886135	0.997	0.528	0
"H2ac20"	0	2.75559681541737	0.995	0.13	0
"H2bc18"	0	1.81050376020134	0.946	0.051	0
"Cenpe"	0	2.16798796591572	0.948	0.078	0
"H2az1"	0	2.72431462816675	1	0.67	0
"Depdc1a"	0	1.75969044764527	0.925	0.04	0
"Anp32b"	0	1.84567747299121	0.999	0.612	0
"Smc2"	0	1.9711049737055	0.989	0.181	0
"Usp1"	0	1.20054025877938	0.956	0.227	0
"Cdkn2c"	0	1.47105663256056	0.956	0.151	0
"Stil"	0	1.0459746339932	0.792	0.038	0
"Nasp"	0	1.08114606189169	0.957	0.343	0
"Cdc20"	0	1.45121501303591	0.821	0.064	0
"Ybx1"	0	1.23434601262066	0.997	0.688	0
"Cdca8"	0	2.13684508916048	0.974	0.074	0
"Clspn"	0	1.61246707419255	0.906	0.057	0
"Hmgn2"	0	2.67904294464857	1	0.379	0
"Stmn1"	0	2.62993453187192	1	0.521	0
"E2f2"	0	1.07654295642148	0.968	0.298	0
"Tyms"	0	1.981971104794	0.92	0.085	0
"Cenpa"	0	1.57661835477673	0.846	0.139	0
"Slbp"	0	1.68329806142849	0.9	0.209	0
"Tacc3"	0	1.59211745088104	0.93	0.067	0
"Nsd2"	0	1.57418301257626	0.98	0.281	0
"Ncapg"	0	1.28156067868426	0.877	0.044	0
"Hnrnpd"	0	1.06872315334433	0.994	0.601	0
"Cit"	0	1.1544192995051	0.844	0.045	0
"Ran"	0	1.8506983348175	0.993	0.485	0
"Hmgb1"	0	1.54073069919591	1	0.93	0
"Rpa3"	0	1.07020326746971	0.952	0.282	0
