""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Mki67"	2.72629666101816e-90	2.51228509939129	0.935	0.181	9.18652922896679e-86
"Kif11"	2.12402082271308e-89	2.50827001476484	0.848	0.156	7.15710056421399e-85
"Knl1"	7.00328573048656e-85	2.58061956507095	0.815	0.154	2.35982715974475e-80
"Diaph3"	5.25272421079863e-80	2.88165319205587	0.804	0.165	1.76995795007071e-75
"Top2a"	3.12845444079734e-77	2.70909044838375	0.902	0.198	1.05416400837107e-72
"Cenpe"	2.7431636633e-72	2.26877672494088	0.772	0.152	9.24336427985568e-68
"Cenpp"	3.05778769634512e-63	2.46198795554822	0.772	0.178	1.03035214216045e-58
"Neil3"	1.19167365115122e-61	2.04012234560967	0.652	0.124	4.01546353491915e-57
"Cit"	4.75296279383764e-61	1.81862139111705	0.609	0.114	1.60155834301153e-56
"Kif15"	1.7162643905522e-60	2.08386409056334	0.685	0.144	5.78312449040468e-56
"Aspm"	2.37966799674461e-60	1.72031645611399	0.598	0.104	8.01852928183063e-56
"Ecm2"	3.4356451281095e-59	1.38010236699959	0.348	0.036	1.15767498236778e-54
"Kif4"	3.38997543235004e-58	1.95031048531871	0.641	0.126	1.14228612168467e-53
"Cenpf"	4.02234170642337e-55	2.17731489469081	0.707	0.15	1.35536826139642e-50
"Depdc1a"	2.1855864151249e-53	1.84700585517517	0.598	0.116	7.36455198440488e-49
"Ogn"	1.57106051536206e-52	1.01583292639796	0.261	0.023	5.29384551256399e-48
"Prc1"	6.76271713617207e-50	1.87909277552696	0.685	0.157	2.27876516620454e-45
"Ect2"	1.61797220414792e-49	2.03274721154601	0.674	0.164	5.45191913909682e-45
"Anln"	3.9907136934316e-48	1.66605449705763	0.554	0.112	1.34471088613871e-43
"Bub1b"	2.84934178754988e-47	1.61410341386908	0.62	0.141	9.60114208732808e-43
"Mis18bp1"	2.47608719619019e-45	1.88944067753286	0.554	0.118	8.34342341628248e-41
"Kif20b"	8.6094604898943e-45	1.74852567808814	0.641	0.161	2.90104380667478e-40
"Kif18a"	1.49463646417536e-43	1.72191013887975	0.598	0.142	5.03632702968528e-39
"Lockd"	2.21060542375288e-43	1.84590878582234	0.793	0.245	7.44885603587771e-39
"Aspn"	1.47225793268333e-42	1.22466651311114	0.283	0.033	4.96092032996974e-38
"Tpx2"	1.87803659310401e-42	1.71375071494798	0.609	0.141	6.32823210412326e-38
"Kif14"	1.82821272286961e-40	1.48280364906397	0.467	0.092	6.16034559098144e-36
"Cep128"	6.4856608772742e-40	1.97374219818268	0.739	0.251	2.18540828920631e-35
"Nusap1"	2.44425665427516e-39	1.51361498062699	0.62	0.139	8.23616722224558e-35
"mt-Nd1"	6.61633992511048e-39	1.78243358439327	0.989	0.946	2.22944190116523e-34
"Cip2a"	1.21195136539886e-38	1.57208952175203	0.511	0.116	4.08379132084799e-34
"Cdca2"	1.4323180748485e-38	1.44515831586115	0.478	0.101	4.82633898500952e-34
"Depdc1b"	2.85712555742517e-36	1.51395009206684	0.435	0.088	9.62737027829984e-32
"Brip1"	8.49291047157368e-36	1.54025352456623	0.533	0.134	2.86177111250147e-31
"Pola1"	1.79792351417383e-35	2.31444999548688	0.609	0.175	6.05828307336015e-31
"mt-Co3"	2.55122037538751e-35	1.6558776796184	0.989	0.997	8.59659217690574e-31
"Bora"	8.8327684555163e-35	1.33363954961752	0.533	0.138	2.97628965877077e-30
"Kif24"	1.07003065346244e-34	1.46049125614076	0.489	0.116	3.60557528990703e-30
"Ncapg2"	1.22425247130071e-34	1.5970589830401	0.533	0.132	4.12524112729487e-30
"Ncapd2"	1.33840237504082e-34	1.66423437472588	0.663	0.219	4.50988064293753e-30
"Hmmr"	2.44731613312366e-34	1.46944158850076	0.522	0.12	8.24647644217347e-30
"Spag5"	2.91327563460325e-34	1.22211743667121	0.413	0.084	9.8165735783591e-30
"Clspn"	3.07201669998131e-34	1.42477548588577	0.533	0.13	1.0351467472257e-29
"mt-Cytb"	1.60251536697514e-33	1.48506765423047	0.989	0.994	5.39983578055943e-29
"Ccnf"	2.06140971033791e-33	1.28081052156879	0.478	0.111	6.94612615995463e-29
"Bard1"	2.22694150299149e-33	1.50837496015904	0.511	0.132	7.50390208848011e-29
"mt-Co2"	2.27052735238973e-33	1.47634251387344	0.989	0.996	7.65076896661245e-29
"Cux1"	1.17535709674252e-32	1.20213153419112	0.989	0.918	3.96048327318361e-28
"Parpbp"	1.14458489744341e-31	1.22508325565675	0.413	0.088	3.85679327042531e-27
"Rad51b"	1.65072608999441e-31	2.00101427437724	0.489	0.124	5.56228663284515e-27
"E2f7"	2.53627386180491e-31	1.19817929403117	0.348	0.064	8.54622840473781e-27
"Ckap5"	3.18758737337707e-31	1.98559454919213	0.783	0.384	1.07408944133314e-26
"Syne2"	1.48359171223117e-30	1.19355851623317	0.337	0.062	4.99911063353414e-26
