""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Mcm3"	0	1.76784118028253	0.967	0.131	0
"Mcm6"	0	1.66272458611451	0.976	0.18	0
"Dtl"	0	1.57431272880245	0.903	0.101	0
"Selenoh"	0	1.17271907470516	0.926	0.235	0
"Wdr76"	0	1.1234003067319	0.905	0.188	0
"Dut"	0	2.22257590688784	1	0.371	0
"Pcna"	0	1.75118291869572	0.992	0.297	0
"Fabp5"	0	1.2856180272261	0.867	0.15	0
"Cks1b"	0	1.18178235608507	0.897	0.188	0
"Mms22l"	0	1.09057763636114	0.891	0.172	0
"Nasp"	0	1.44589144202886	0.994	0.376	0
"Clspn"	0	1.28278589005365	0.856	0.106	0
"Hmgn2"	0	1.81179417833214	0.998	0.414	0
"Tyms"	0	1.00671703885266	0.884	0.132	0
"Slbp"	0	1.65160386419866	0.968	0.244	0
"Ran"	0	1.80579745298034	0.994	0.513	0
"Mcm7"	0	1.28253909829462	0.973	0.293	0
"Rfc3"	0	1.1572788911332	0.878	0.114	0
"Mcm2"	0	1.11529129940903	0.922	0.148	0
"Lig1"	0	1.4711830091211	0.935	0.115	0
"Rrm1"	0	1.06849542829537	0.913	0.163	0
"Dctpp1"	0	1.18679494462039	0.861	0.148	0
"Mcm5"	0	1.33295513711154	0.916	0.112	0
"Orc6"	0	1.27440892959472	0.94	0.186	0
"Tipin"	0	1.41132138011213	0.968	0.174	0
"Pclaf"	0	1.86094975002285	0.964	0.146	0
"Ccnb2"	0	1.28621221390219	0.801	0.129	0
"Nap1l1"	0	1.51570467951328	0.991	0.386	0
"Prim1"	0	1.16949723361007	0.888	0.119	0
"Ppia"	0	1.73067070608943	1	0.866	0
"Hint1"	0	1.53997709838091	0.986	0.382	0
"Atad5"	0	1.026952635762	0.888	0.171	0
"Cdc6"	0	1.18238372653541	0.793	0.049	0
"Rrm2"	0	1.42203857022981	0.921	0.12	0
"Siva1"	0	1.53656544133506	0.959	0.182	0
"Ncapg2"	0	1.14511466503713	0.842	0.108	0
"Gmnn"	0	1.40768611473161	0.945	0.165	0
"Zfp367"	0	1.05542975891304	0.824	0.107	0
"Dhfr"	0	1.1764451112922	0.834	0.083	0
"Gzma"	0	1.355066829601	0.753	0.133	0
"Dnajc9"	0	1.00334033127295	0.951	0.241	0
"Trdc"	0	1.12570029340779	0.802	0.158	0
"Atad2"	0	1.32359408674947	0.946	0.241	0
"Tuba1b"	0	1.40780413176272	0.975	0.279	0
"Mcm4"	0	1.38623259937019	0.938	0.167	0
"Ranbp1"	0	1.64295070042903	0.991	0.389	0
"Rfc4"	0	1.2036435740618	0.891	0.124	0
"Uhrf1"	0	1.6546674063191	0.972	0.151	0
"Snrpd1"	0	1.46299159738087	1	0.473	0
"Hells"	0	2.11561437589557	0.973	0.11	0
"Pola1"	0	1.60138467295086	0.921	0.15	0
"Hmgn5"	0	1.05431684641157	0.877	0.189	0
"Anp32b"	4.79945700732046e-304	1.5872806143645	1	0.633	1.6172250331867e-299
"Dnmt1"	1.01431347409812e-302	1.08064733997849	0.954	0.27	3.41783068232103e-298
"Ptma"	6.98235038180847e-301	1.78543054375863	1	0.919	2.35277278465418e-296
"Stmn1"	9.10187315540319e-300	1.90110564517968	0.998	0.548	3.06696717844466e-295
"Hmgb2"	9.8799257822427e-300	2.22890601483147	1	0.564	3.3291397915845e-295
"Cdk4"	1.10483655480936e-296	1.07030741513405	0.896	0.254	3.72285725508561e-292
"H2az1"	2.09571470815158e-296	2.06475829619195	0.998	0.688	7.06172028058756e-292
"Nop58"	1.00611472498117e-293	1.16536386829012	0.924	0.281	3.39020417729657e-289
"Dek"	2.06848736922133e-291	1.41330984081776	0.994	0.426	6.96997503932821e-287
"Snrpf"	4.57958389683841e-290	1.45309818271156	1	0.609	1.54313658987867e-285
"Cenpa"	8.33287158134107e-286	1.18546723268832	0.767	0.181	2.80784440804869e-281
"Snrpg"	1.7863344651402e-278	1.34397019587101	0.998	0.691	6.01923261373642e-274
"Lsm6"	2.38845870083393e-272	1.0907707336032	0.968	0.343	8.04815043833002e-268
"Rpsa"	2.97076282136351e-269	1.45007251121116	1	0.826	1.00102824028665e-264
"Nsd2"	1.39043084384746e-268	1.15111428395937	0.983	0.319	4.68519577142839e-264
"Rps17"	2.69776769303776e-268	1.1882840481746	1	0.812	9.09039801846004e-264
"Nucks1"	1.22790873689135e-264	1.35458932362472	0.983	0.399	4.1375612798291e-260
"Ybx1"	1.91144754617022e-262	1.41619609209738	0.995	0.705	6.44081365157517e-258
"Nme2"	2.0234583156355e-262	1.47762082047071	0.968	0.421	6.81824514036539e-258
"Rpl14"	2.13222584676671e-262	1.41993713834339	1	0.778	7.1847482132651e-258
"Gapdh"	1.2619502978307e-258	1.31974331312442	0.997	0.726	4.25226772357033e-254
"Rps12"	1.85582349852611e-258	1.391756858697	1	0.843	6.25338286063358e-254
"Dbi"	2.10831600147571e-258	1.19928849785744	0.976	0.421	7.10418159857256e-254
"Rpl32"	4.73299098583526e-256	1.202274427802	0.998	0.862	1.59482864258705e-251
"Rps8"	1.81778457523038e-255	1.25953587105543	1	0.87	6.12520690469628e-251
"Rpl28"	8.63722604719803e-255	1.07027690956535	1	0.862	2.91039968886385e-250
"Crip1"	5.87175336422772e-252	1.35247416234874	0.995	0.492	1.97854601361017e-247
"Alyref"	8.80508956056835e-252	1.11444579936284	0.976	0.376	2.96696297832911e-247
"Rplp2"	2.43315870770197e-251	1.1419714530147	1	0.856	8.19877158147256e-247
"Hsp90ab1"	1.27607444758855e-250	1.51559177922579	1	0.809	4.29986045859439e-246
"Hsp90aa1"	5.00695667889472e-249	1.55571660816902	0.997	0.587	1.68714412252037e-244
"Rps2"	1.95875042150631e-247	1.57837889117449	1	0.794	6.60020542030765e-243
"Hnrnpab"	2.53915684162434e-247	1.21619236556636	0.998	0.645	8.55594289353737e-243
"Anp32e"	7.27505853960025e-246	1.35158842012632	0.998	0.553	2.4514037255037e-241
"Rps16"	1.75658639291569e-245	1.02764598854047	1	0.871	5.91899350956872e-241
"Ptges3"	4.24674179573062e-244	1.11575478677093	0.956	0.362	1.43098211548939e-239
"Rpl22"	6.34566772432968e-243	1.14111826894611	1	0.814	2.13823619639013e-238
"Rbm3"	6.6772746919081e-242	1.25361506904454	0.998	0.68	2.24997448018535e-237
"Pa2g4"	1.03556934432767e-241	1.08876634660538	0.921	0.314	3.48945446264653e-237
"Rpl13"	4.76850577714839e-240	1.18376611636603	1	0.868	1.60679570666792e-235
"Rps26"	2.36766123668907e-239	1.18395741764462	1	0.838	7.9780713031475e-235
"Rpl23a"	2.55661429248681e-239	1.15295093110845	0.998	0.804	8.61476751996354e-235
"Atpif1"	3.42659443800964e-239	1.1308896379376	0.992	0.467	1.15462526183173e-234
"Rpl15"	5.0164391655208e-239	1.09799372643681	1	0.844	1.69033934121389e-234
"Rps27l"	6.55810879695062e-239	1.20547350074872	0.987	0.529	2.20982034022048e-234
"Rpl3"	2.95710106252485e-238	1.41579082011281	0.998	0.723	9.96424774028374e-234
"Snu13"	1.40618250291013e-236	1.17948035236902	0.987	0.487	4.73827256180598e-232
"Hmgb1"	8.17182348426826e-236	1.17796946683592	1	0.933	2.75357764125903e-231
"Rpl36a"	1.08243601649352e-235	1.29819842884674	0.998	0.723	3.64737640117657e-231
"Banf1"	4.30451996786188e-235	1.10082942199368	0.994	0.471	1.45045104837074e-230
"Eif5a"	4.56987065367375e-235	1.44918983181275	0.987	0.593	1.53986361546191e-230
"Erh"	7.08920713376833e-235	1.14338907987551	0.984	0.485	2.38877923579458e-230
"Nme1"	3.47874617167534e-233	1.19816427522442	0.97	0.412	1.17219831000772e-228
"Rplp0"	1.10093162744962e-232	1.16058945988398	1	0.849	3.70969921185424e-228
"Rps5"	5.02647515260092e-232	1.17668023168978	1	0.802	1.69372106742041e-227
"Rps20"	2.03557305610103e-230	1.1782459948264	1	0.854	6.85906696983802e-226
"Rpl39"	3.27222288820167e-229	1.14533245043791	0.998	0.83	1.10260822440843e-224
"Rps25"	7.92614500197472e-227	1.1102983563177	1	0.803	2.6707938198654e-222
"Npm1"	4.73159488279961e-226	1.62897271673444	1	0.736	1.59435821170816e-221
"Ppp1r14b"	5.94988694303278e-225	1.18847624372975	0.998	0.632	2.00487390432433e-220
"Rpl35"	8.91390808350695e-225	1.12630960793711	1	0.763	3.0036304678185e-220
"Rpl4"	1.4959426860856e-224	1.12970718545962	0.998	0.716	5.04072847503404e-220
"Rpl7a"	2.77861538561644e-222	1.05198993042304	1	0.807	9.36282240337316e-218
"Eef1a1"	2.69960354548165e-221	1.05050588057605	1	0.9	9.09658410685498e-217
"Rps27a"	2.60395330188353e-219	1.07492913172541	1	0.855	8.77428104602674e-215
"Eef1b2"	6.20249776332294e-219	1.20571578077954	0.998	0.713	2.0899936463293e-214
"Tmpo"	2.35214743345634e-218	1.02634371709218	0.992	0.427	7.9257959917745e-214
"Cox8a"	2.12136787522128e-217	1.10010710465746	0.991	0.66	7.14816119234564e-213
"Set"	2.15821135755433e-217	1.31911917786028	0.987	0.555	7.27230899041506e-213
"Rps19"	6.12112185724288e-216	1.13622938392804	0.998	0.829	2.06257322101656e-211
"Srsf2"	2.42598847083058e-215	1.09493617519871	0.989	0.539	8.17461075131071e-211
"Atp5g2"	7.41463525877119e-214	1.11031179617389	0.991	0.564	2.49843549679554e-209
"Rps6"	2.03155611950136e-213	1.09885327138842	0.998	0.798	6.84553150027179e-209
"Hspd1"	2.27105000567748e-213	1.33142525012178	0.922	0.372	7.65253009913083e-209
"Rpl10a"	5.32558592293911e-213	1.17700049204103	0.997	0.788	1.79450943259356e-208
"Lsm4"	3.50948003631173e-210	1.00410383106222	0.97	0.441	1.1825543930356e-205
"Cox7a2"	1.19697149134496e-209	1.03796818012258	0.997	0.646	4.03331513723598e-205
"Rpl8"	7.86389467664522e-209	1.00361625862357	1	0.849	2.64981795024237e-204
"Rpl41"	4.36858062753219e-208	1.11901414514482	0.998	0.843	1.47203692825325e-203
"Rps18"	1.67651189962586e-205	1.09125610933711	1	0.84	5.64917449697928e-201
"Mif"	7.28871292213437e-205	1.27220837527951	0.929	0.396	2.4560047062424e-200
"Rpl29"	2.25521409019561e-202	1.00109859638064	0.998	0.786	7.59916939832311e-198
"Rps28"	3.16242683157667e-202	1.00323066352011	1	0.816	1.06561134516807e-197
"Hnrnpa1"	1.00039605171468e-199	1.06955834736569	0.987	0.65	3.37093453585778e-195
"Ndufa4"	2.58226227885272e-199	1.00106718194718	0.995	0.686	8.70119097482212e-195
"Rpl12"	3.07308766395055e-196	1.03955354843989	1	0.832	1.03550761924478e-191
"Rps4x"	3.46779495823679e-192	1.0126550091439	1	0.834	1.16850818912747e-187
"Rpl10"	7.53588486596373e-192	1.02956980574497	0.998	0.776	2.53929176443514e-187
"Txn1"	9.75274182571861e-191	1.00538133763876	0.997	0.735	3.28628388559414e-186
"Cox5a"	3.74122298409647e-189	1.01569218683198	0.987	0.594	1.26064249672115e-184
"Prdx1"	7.98383900941101e-184	1.0091363286252	0.989	0.564	2.69023439261113e-179
"H2az2"	1.26057326139408e-173	1.02355027128679	0.995	0.686	4.2476276615935e-169
"Gm10076"	1.860865941753e-172	1.06373973003459	0.987	0.629	6.27037387733092e-168
"Hspe1"	1.5974106591901e-171	1.1305679939781	0.934	0.44	5.38263495720695e-167
"Hspa8"	4.70752222244492e-166	1.08119580628002	0.997	0.755	1.58624668807504e-161
"Ncl"	4.24200849807232e-160	1.18442047001751	0.997	0.749	1.42938718351045e-155
"Rpl22l1"	2.39608726388611e-154	1.01903721719909	0.983	0.536	8.07385564439064e-150
