""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Stk17b"	0	1.22941474536912	0.891	0.481	0
"Cd28"	0	1.63605714484166	0.972	0.619	0
"Bcl2"	0	1.75536835200368	0.682	0.222	0
"Cytip"	0	1.33782084686006	0.854	0.471	0
"Cd2"	0	1.86850712117287	0.86	0.302	0
"Rap1a"	0	1.20367450173462	0.954	0.722	0
"Lef1os1"	0	1.1789366883001	0.392	0.073	0
"Lef1"	0	1.62693921956317	0.971	0.822	0
"Tox"	0	2.05211787741518	0.994	0.663	0
"Bach2"	0	1.31019206745217	0.749	0.22	0
"Hivep3"	0	2.01649970362157	0.588	0.184	0
"Arap2"	0	1.35939637950924	0.889	0.456	0
"Tmsb10"	0	2.20549686871121	0.985	0.748	0
"Chl1"	0	1.52397086450889	0.317	0.032	0
"4930417O13Rik"	0	1.24011539148296	0.588	0.106	0
"Clec2d"	0	1.07464102429991	0.72	0.293	0
"Cd69"	0	1.50801791466169	0.497	0.091	0
"Rgs10"	0	1.7568569661841	0.872	0.515	0
"Maml2"	0	1.43894343476675	0.832	0.433	0
"Septin7"	0	1.2866355516523	0.927	0.638	0
"Nab2"	0	1.15867468204878	0.456	0.054	0
"Rapgef6"	0	1.12607321982451	0.931	0.638	0
"Pfn1"	0	1.16465208909329	1	0.881	0
"Actg1"	0	1.09597917598932	0.976	0.728	0
"Trac"	0	1.26382352921315	0.968	0.623	0
"Lcp1"	0	1.16668070452883	0.764	0.375	0
"B630019A10Rik"	0	1.36082654800195	0.546	0.102	0
"St6gal1"	0	1.22955453725516	0.812	0.321	0
"Egr1"	0	1.73884588205252	0.415	0.062	0
"Cd5"	0	2.06208553236603	0.849	0.254	0
"A430093F15Rik"	0	1.54695505462576	0.531	0.086	0
"Itm2a"	0	2.69522769103668	0.642	0.157	0
"Basp1"	9.96140678371342e-305	1.0634479822842	0.393	0.099	3.35659562984007e-300
"Ikzf2"	3.05811572351626e-289	2.09794604242967	0.68	0.365	1.03046267419604e-284
"Cd53"	3.72539560371071e-281	1.00491535255999	0.501	0.16	1.25530930262636e-276
"Gata3"	2.14434851468371e-268	1.08061358223619	0.629	0.293	7.22559675507822e-264
"Nr4a1"	4.49417208767649e-250	1.10574376148451	0.227	0.038	1.51435622666347e-245
"Cd6"	2.81949409704037e-233	1.06701405260034	0.676	0.352	9.50056730938722e-229
"Id3"	6.72316287921205e-232	1.69431720315827	0.673	0.404	2.26543696377929e-227
"Dusp2"	1.49356953644895e-182	1.07623245355512	0.503	0.236	5.03273191001837e-178
"Srgn"	1.44005199266875e-114	1.050905629363	0.605	0.391	4.85239919449662e-110
