""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Bach2"	1.75999352667903e-236	2.8176517876223	0.819	0.26	5.93047418749765e-232
"Tox"	1.57010493757184e-218	2.62438945384753	0.978	0.69	5.29062559764206e-214
"Maml2"	2.48277771237761e-176	2.50017333760626	0.872	0.463	8.36596777962759e-172
"Lef1"	1.13324702744517e-151	2.06389741115089	0.951	0.834	3.81858918367923e-147
"St6gal1"	1.95824535419407e-125	1.84303635443427	0.739	0.362	6.59850354549235e-121
"Arhgap15"	4.53638558514629e-124	1.43123643321538	0.976	0.947	1.52858048677089e-119
"Bcl2"	9.70402313098269e-120	2.3526661044678	0.644	0.26	3.26986763421593e-115
"Tnik"	1.50989848689073e-112	1.57551136130456	0.866	0.674	5.08775394142701e-108
"A430093F15Rik"	3.65027863370781e-107	1.94952442295138	0.432	0.124	1.22999788841418e-102
"Rapgef6"	8.58669132462112e-107	1.59439146956764	0.845	0.664	2.89337150874433e-102
"Prkcq"	6.64989231175041e-105	1.51175731950646	0.866	0.723	2.24074771336742e-100
"mt-Cytb"	7.42572080854899e-104	1.07109698652328	0.986	0.994	2.50217088364867e-99
"Fyn"	6.02175714647346e-99	1.54686193154946	0.792	0.544	2.0290912880757e-94
"B630019A10Rik"	1.70812744561379e-98	1.6743650833116	0.45	0.14	5.75570624074022e-94
"Ankrd44"	1.88128865935225e-96	1.25563701989828	0.876	0.791	6.33919026655335e-92
"Chl1"	3.69482628153097e-96	1.7941913984685	0.279	0.056	1.24500866382467e-91
"Utrn"	2.23176713253228e-93	1.47996170927756	0.825	0.653	7.52016252978077e-89
"Arap2"	5.35084971974202e-93	1.65660880883106	0.77	0.494	1.80302232156427e-88
"Ikzf1"	7.48015336325005e-93	1.29281118210406	0.933	0.907	2.52051247728074e-88
"Cd5"	4.34848236028963e-89	1.79153525012404	0.625	0.308	1.46526461612319e-84
"Ext1"	1.18624106751893e-82	1.74955027395398	0.69	0.412	3.99715790111178e-78
"Plcl2"	9.02836152355411e-80	1.72798914985881	0.68	0.424	3.04219669897679e-75
"mt-Nd2"	1.81824882494219e-78	1.07247187299952	0.955	0.948	6.12677124052522e-74
"Slc9a9"	6.75833906640981e-74	1.17572904433404	0.941	0.94	2.27728993181745e-69
"mt-Nd1"	1.37046911575596e-73	1.09453917894946	0.959	0.946	4.61793273245128e-69
"Hivep2"	2.650801462588e-72	1.34500389022081	0.864	0.804	8.93214060833653e-68
"4930417O13Rik"	3.95645363903226e-71	1.40194246424085	0.411	0.149	1.33316661820831e-66
"Foxp1"	4.29802787604495e-70	1.12005812797993	0.945	0.963	1.44826347311211e-65
"Cd226"	4.31042004544467e-67	1.54403215789424	0.424	0.163	1.45243913851304e-62
"mt-Nd3"	2.42267572291572e-66	1.04969646085189	0.892	0.851	8.16344811593681e-62
"Dock10"	2.25119458312444e-64	1.15931686933526	0.843	0.744	7.5856252672961e-60
"Inpp4b"	7.83144982410846e-63	2.01736306344952	0.674	0.446	2.63888533273159e-58
"Arid5b"	1.44903114268341e-62	1.66613376138473	0.424	0.172	4.88265533838603e-58
"Pitpnc1"	2.90258183670977e-61	1.54473001094366	0.709	0.539	9.78053975697725e-57
"Nedd9"	2.85142403787046e-56	1.0843913806859	0.782	0.686	9.6081584380083e-52
"Zfand3"	4.13916252512162e-55	1.17289619043715	0.756	0.673	1.39473220446498e-50
"Hivep3"	6.91556860502089e-55	1.84612317311981	0.454	0.22	2.33026999714784e-50
"Pacsin1"	7.4804707047849e-55	1.24304488776121	0.34	0.126	2.52061940868432e-50
"Prkch"	2.37375992169635e-54	1.44877360039688	0.707	0.562	7.99862143214801e-50
"Stk39"	1.5227204441363e-52	1.31093525767649	0.283	0.093	5.13095880856169e-48
"Jarid2"	2.25947359454501e-52	1.2030113012593	0.739	0.641	7.61352222417888e-48
"Itpkb"	1.9087913618292e-50	1.1823408181854	0.749	0.679	6.43186337281969e-46
"Macf1"	2.05438246385517e-49	1.0372272259969	0.776	0.721	6.92244715020638e-45
"Gramd1b"	3.12603233484806e-46	2.03762638255791	0.399	0.191	1.0533478555504e-41
"Ptk2b"	7.60912376935121e-46	1.14835208861681	0.65	0.505	2.56397034532058e-41
"Prkca"	1.30311294720809e-44	1.15414407412248	0.686	0.551	4.39096938691239e-40
"Cd28"	9.77940498207862e-44	1.04733015433466	0.739	0.654	3.29526830276121e-39
"Tacc2"	5.82982768371668e-43	1.2256352304235	0.251	0.086	1.96441873630517e-38
"Btla"	5.5707832333367e-41	1.19873719024461	0.257	0.091	1.87713111830513e-36
"Ikzf2"	2.3262297866506e-38	2.3199447070301	0.552	0.394	7.83846388909785e-34
"Retreg1"	2.61709867196632e-38	1.36537838157516	0.346	0.163	8.81857568505769e-34
"Ttc3"	3.06979992538059e-37	1.05680498333832	0.67	0.599	1.03439978285624e-32
"Fchsd2"	3.25971425668956e-37	1.15007328767388	0.635	0.528	1.09839331593412e-32
"Etnk1"	8.18635042174756e-35	1.15507178539444	0.729	0.723	2.75847263811206e-30
"Cd6"	1.48927335635884e-34	1.44952999437239	0.525	0.382	5.01825550158674e-30
"Card11"	5.89465036974737e-32	1.03968995206075	0.57	0.441	1.98626138859007e-27
"Mcu"	2.67742028531954e-31	1.12038349251541	0.599	0.495	9.02183539341271e-27
"Ppp1r16b"	5.741109809095e-29	1.05266028495421	0.623	0.548	1.93452436127265e-24
"St8sia4"	8.51894572101327e-28	1.13611767495843	0.513	0.394	2.87054395015263e-23
"Abi2"	3.0151533917902e-27	1.04023898831429	0.259	0.119	1.01598608689762e-22
"Phactr2"	1.67417723825693e-26	1.20684521110392	0.202	0.079	5.64130762203056e-22
