""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Cenpf"	0	2.61385062390607	0.817	0.135	0
"Knstrn"	0	1.4404115093938	0.741	0.129	0
"Tpx2"	0	1.66717911759423	0.747	0.126	0
"Ube2c"	0	2.689094811143	0.794	0.145	0
"Cenpe"	0	1.69660101038203	0.798	0.137	0
"Cdc20"	0	2.1750226568192	0.696	0.116	0
"Cdca8"	0	1.56997216133094	0.758	0.138	0
"Cenpa"	0	2.51230127074979	0.881	0.183	0
"Lockd"	0	2.00787615842901	0.926	0.229	0
"Ccnb2"	0	2.32117687380495	0.856	0.134	0
"Birc5"	0	1.91392301662931	0.824	0.146	0
"Ccnb1"	0	1.7919842128169	0.65	0.101	0
"Mki67"	3.43244939129846e-295	1.80209752791146	0.832	0.167	1.15659814689193e-290
"Hmmr"	1.24530003714066e-278	1.47000528726965	0.641	0.108	4.19616300514916e-274
"Cdkn3"	1.62071823824091e-277	1.0198549505995	0.552	0.083	5.46117217557659e-273
"Dlgap5"	5.39357884338233e-277	1.46096524561459	0.652	0.121	1.81742032706611e-272
"Aspm"	9.11758505254383e-273	1.29842225505753	0.582	0.093	3.07226145930517e-268
"Cks2"	3.92501628937332e-269	2.0334625009652	0.809	0.2	1.32257348886723e-264
"Knl1"	9.73156292320578e-255	1.435936090681	0.711	0.142	3.27914744260342e-250
"Cks1b"	1.46351847163008e-246	1.59072831918733	0.779	0.198	4.93147184200472e-242
"Cdca3"	2.79638284578355e-242	1.05075732180597	0.686	0.129	9.42269163715223e-238
"Cip2a"	1.00890719589994e-234	1.00528387568268	0.575	0.106	3.39961368730445e-230
"Hmgn2"	8.01708891999438e-229	1.75406002090329	0.987	0.419	2.70143828248131e-224
"Lgals1"	1.25123940523936e-228	2.01032397202007	0.955	0.459	4.21617629989455e-224
"Ckap2"	4.38402040535775e-215	1.03605066698227	0.556	0.106	1.47723951578935e-210
"Anxa2"	2.55339213713628e-214	1.65213314006092	0.981	0.53	8.60391014529441e-210
"Aurka"	1.1605415053306e-205	1.00039455426796	0.546	0.103	3.91056065636199e-201
"Stmn1"	4.39441011100546e-197	1.76821218295254	0.989	0.552	1.4807404310044e-192
"Nucks1"	1.54931262236545e-194	1.66616305118192	0.93	0.406	5.22056381232261e-190
"Hmgb2"	3.85810663293428e-194	2.17341416300266	0.985	0.568	1.30002761103354e-189
"Hmgb1"	2.89342000226183e-192	1.44740685305873	1	0.934	9.74966803962148e-188
"Mns1"	2.17858773100724e-190	1.59130475417232	0.913	0.384	7.34096921840198e-186
"Ptms"	4.58077869195987e-187	1.66335868478527	0.966	0.528	1.5435391880428e-182
"Anp32e"	4.83589097706811e-181	1.49321235308441	0.987	0.558	1.62950182363287e-176
"Tuba1c"	9.30784402388425e-178	1.44998662859726	0.52	0.113	3.13637112228804e-173
"Ly6e"	1.56640946030991e-176	1.29131095861984	0.989	0.763	5.27817331746026e-172
"Selenoh"	7.94699567469843e-173	1.11790737509861	0.794	0.245	2.67781966254638e-168
"H2bc4"	5.34186979941998e-172	1.49157142271696	0.639	0.166	1.79999644761256e-167
"H2az1"	4.87049460846172e-171	1.48825842994043	0.998	0.691	1.64116186326726e-166
"Ppp1r14b"	8.18356625194891e-169	1.3637418964377	0.977	0.636	2.75753448425671e-164
"Kif20b"	1.56580490305492e-167	1.12521031982351	0.607	0.152	5.27613620133385e-163
"Hmgn5"	3.52839213352718e-166	1.03242990291152	0.713	0.2	1.18892701331332e-161
"Ect2"	5.21466667740951e-164	1.14628773254382	0.614	0.154	1.75713408361991e-159
"H2az2"	8.71949335661144e-164	1.37506509897232	0.985	0.69	2.93812048144379e-159
"Kif11"	7.58841557403514e-163	1.17769922842056	0.618	0.147	2.55699251182688e-158
"Crip1"	3.0381870490051e-162	1.266391386374	0.962	0.498	1.02374750803276e-157
"Rbm3"	1.09872716002891e-161	1.26036436290244	0.989	0.684	3.70227103843343e-157
"Top2a"	2.14007871917617e-160	1.39493931739261	0.705	0.188	7.21120925213602e-156
"Nusap1"	1.10647389838256e-154	1.24472331458164	0.571	0.13	3.72837444798988e-150
"Dynll1"	1.74625267626357e-151	1.45771039800024	0.979	0.747	5.88417301793771e-147
"Ptma"	5.76020406232774e-151	1.13763094552848	1	0.92	1.94095836084195e-146
"Ppia"	3.65843177701915e-150	1.03588927317552	1	0.867	1.23274517158437e-145
"Txn1"	1.49801755239164e-149	1.17513298467313	0.983	0.738	5.04771994453886e-145
"Cdk1"	1.00176422632031e-144	1.27545082753375	0.541	0.132	3.37554473700891e-140
"Gm43305"	1.7259642846089e-140	1.13445964622977	0.616	0.176	5.81580925341816e-136
"Calm1"	5.29416748223392e-140	1.03929138336764	0.989	0.786	1.78392267481354e-135
"Kpna2"	7.69469924829132e-140	1.08342939273835	0.476	0.113	2.59280585870424e-135
"Tubb2a"	3.17821570831474e-137	1.1031726653403	0.794	0.293	1.07093156507373e-132
"Tubb4b"	1.50938916422282e-134	1.93674962979144	0.73	0.304	5.08603772776521e-130
"Prc1"	7.94178381210218e-134	1.14237915141306	0.569	0.149	2.67606347332595e-129
"Lsm5"	9.77134880253367e-129	1.05947824964293	0.877	0.409	3.29255369250175e-124
"Ly6d"	5.79452921850908e-128	1.5718165749591	0.934	0.53	1.95252456546882e-123
"Trdc"	1.25492103158749e-119	1.09800900236442	0.58	0.17	4.2285819080372e-115
"Atpif1"	8.03469390053656e-119	1.02263067120846	0.926	0.474	2.7073704567248e-114
"Tspo"	3.0581190350416e-112	1.01151796005183	0.932	0.529	1.03046379004762e-107
"Hdgf"	3.31646025000404e-111	1.01713899761748	0.849	0.399	1.11751444584136e-106
"Trim59"	2.08829862300692e-100	1.02914108488884	0.682	0.28	7.03673104008413e-96
"Tuba1a"	1.07770864508825e-92	1.03364315265479	0.752	0.372	3.63144705048936e-88
"Jpt1"	1.61831331298914e-74	1.07981609151484	0.862	0.593	5.45306853944819e-70
"Arl6ip1"	2.68083438973181e-47	1.49781502715409	0.885	0.739	9.0333395596403e-43
