""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Stat1"	0	1.65950419075295	0.8	0.289	0
"Eef1b2"	0	1.07579539893466	0.981	0.698	0
"Bcl2"	0	1.26613675910335	0.685	0.229	0
"Ifi206"	0	1.44987904207962	0.596	0.038	0
"Ifi208"	0	1.06300685685896	0.51	0.042	0
"Ifi203"	0	1.17095248598583	0.64	0.197	0
"Vim"	0	1.61547407385697	0.793	0.222	0
"Eeig1"	0	1.00735636950951	0.605	0.085	0
"Rpl12"	0	1.24361819941001	0.999	0.822	0
"Rapgef4"	0	1.18527953200338	0.537	0.063	0
"B2m"	0	1.92218224142169	0.984	0.543	0
"Samhd1"	0	1.38021934280001	0.503	0.043	0
"Rps21"	0	1.03341184670405	0.999	0.851	0
"Rpl22l1"	0	1.39358299831635	0.938	0.513	0
"Foxo1"	0	1.10338654067763	0.72	0.261	0
"Cd2"	0	1.4274084611526	0.922	0.305	0
"Cd53"	0	1.60290864473944	0.873	0.129	0
"S1pr1"	0	1.16797196923773	0.377	0.011	0
"Rps20"	0	1.35542214679608	1	0.846	0
"Bach2"	0	2.28456763135021	0.95	0.209	0
"Gm12840"	0	1.36500189492059	0.328	0.046	0
"Cd52"	0	2.05834595484442	0.998	0.707	0
"Runx3"	0	1.00909219008679	0.362	0.07	0
"Pik3cd"	0	1.04361492781134	0.649	0.218	0
"Isg15"	0	1.45184321362602	0.449	0.069	0
"Rpl5"	0	1.07030690295379	0.997	0.812	0
"Tesc"	0	1.45716491172836	0.588	0.028	0
"Rpl21"	0	1.1036035256933	0.999	0.822	0
"Gimap4"	0	2.22780008423515	0.854	0.047	0
"Gimap3"	0	1.54817185106509	0.642	0.036	0
"Tmsb10"	0	2.38102683190679	0.994	0.751	0
"Ccnd2"	0	2.15986949984701	0.724	0.065	0
"Clec2d"	0	1.00058381983735	0.773	0.294	0
"Rps19"	0	1.21122753678141	0.999	0.819	0
"Fxyd5"	0	1.22973957853903	0.824	0.401	0
"Trim30a"	0	1.08188157040246	0.616	0.144	0
"4933406I18Rik"	0	1.10275884679344	0.5	0.115	0
"Rps15a"	0	1.24245295994459	0.999	0.864	0
