""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Aff3"	0	1.45100849045473	0.941	0.92	0
"Gm4258"	0	1.25828152475735	0.994	0.936	0
"Camk1d"	0	1.17477046729973	0.921	0.972	0
"Cux1"	0	1.11171707971355	0.903	0.921	0
"Mad1l1"	0	1.59285024908347	0.845	0.729	0
"Tcf12"	0	1.27445628564367	0.963	0.965	0
"Slc9a9"	0	1.1375230644545	0.953	0.938	0
"Arpp21"	0	1.31890224595762	0.979	0.808	0
"Themis"	0	1.36127895719471	0.999	0.975	0
"Ppm1h"	0	1.37691611424371	0.88	0.863	0
"Dock2"	0	1.183705698306	0.893	0.929	0
"2610307P16Rik"	0	1.1590220826196	0.909	0.884	0
"Ssbp2"	0	1.19259991018592	0.938	0.915	0
"Tnrc6b"	0	1.06441795232628	0.88	0.942	0
"Camk4"	0	1.25554295931098	0.964	0.949	0
"mt-Co2"	0	1.16987209902986	0.985	0.997	0
"mt-Atp6"	0	1.19245704296343	0.99	0.998	0
"mt-Co3"	0	1.14316609069421	0.986	0.998	0
"mt-Nd4"	0	1.08812340623362	0.961	0.988	0
"mt-Cytb"	0	1.23003624127817	0.982	0.996	0
"Glcci1"	6.93718884178499e-296	1.01359898559124	0.928	0.885	2.33755515212787e-291
"Pan3"	1.21120743103449e-275	1.21557762342867	0.828	0.885	4.08128455961382e-271
"mt-Nd2"	1.32161907868582e-274	1.0937945449904	0.905	0.954	4.45332764753975e-270
"Prkcb"	2.04931070892311e-267	1.04573152892418	0.877	0.916	6.90535736478731e-263
"Zbtb20"	2.31983925458771e-258	1.1569242385581	0.857	0.898	7.81693035225874e-254
"Pip4k2a"	8.33803239349917e-253	1.01579746918398	0.871	0.933	2.80958339531348e-248
"Itpr1"	7.4612623265487e-215	1.51205543310423	0.704	0.648	2.51414695355385e-210
"Plxdc2"	2.33228899308253e-195	1.27870188115515	0.754	0.727	7.85888099109088e-191
"Plcl1"	2.74427497060992e-183	1.52449205331602	0.696	0.636	9.24710894096718e-179
"Pag1"	8.6557852161906e-176	1.10715385069665	0.77	0.827	2.91665338644758e-171
"Gm26936"	5.35957951599395e-171	1.71403893085415	0.694	0.65	1.80596391370932e-166
"Msi2"	4.89875655891876e-160	1.08871856902472	0.745	0.841	1.65068501009327e-155
"Cdk17"	1.01409357851911e-146	1.04351268841799	0.747	0.856	3.41708972217798e-142
"Epb41"	3.97755970184209e-146	1.2099517354509	0.698	0.753	1.34027851713271e-141
"Abtb2"	1.04787107005951e-144	1.18618718189967	0.709	0.752	3.53090635767252e-140
"Ldlrad3"	1.89349620378835e-121	1.38919631374695	0.569	0.484	6.38032480828522e-117
"Smoc1"	3.9819898300339e-116	1.60914635607086	0.288	0.127	1.34177129312822e-111
"Dnai4"	1.80465773773182e-111	1.09972515576681	0.642	0.622	6.08097471306115e-107
"Tnrc6c"	1.34216596307563e-108	1.02930876863339	0.682	0.81	4.52256242917964e-104
"Airn"	4.69060348992555e-108	1.18915403882653	0.646	0.669	1.58054575196531e-103
"Ldlrad4"	2.70065833988345e-104	1.10851434682065	0.671	0.736	9.10013834207126e-100
"Zdhhc14"	1.34416755386442e-103	1.51324283042852	0.532	0.462	4.52930698950156e-99
"Rai1"	1.15803806671974e-102	1.2647457115296	0.587	0.602	3.90212506961884e-98
"Slco3a1"	8.28604137003355e-101	1.11927987712438	0.637	0.673	2.7920645000465e-96
"Bcas3"	2.22337697560316e-86	1.21989937645464	0.594	0.603	7.4918910569924e-82
"Kansl1l"	9.57642430666919e-79	1.1309011421619	0.62	0.676	3.22687193437525e-74
"Fhit"	9.0344063299154e-73	1.40642925486895	0.556	0.516	3.04423355692829e-68
"Patj"	1.89387784970224e-71	1.30692417048882	0.452	0.373	6.38161080235667e-67
"Atp10a"	2.01314354976378e-65	1.10471963067158	0.58	0.622	6.78348850528403e-61
"Med13l"	5.61350022489372e-60	1.0334718724698	0.588	0.701	1.89152503578019e-55
"Rere"	7.31456931986268e-50	1.02551216654916	0.58	0.688	2.46471727802093e-45
"F13a1"	5.66682183986572e-49	1.02606392337396	0.506	0.496	1.90949228716115e-44
"Plxdc1"	3.63265090167615e-37	1.10575817626836	0.395	0.362	1.22405804782879e-32
"Dnajc6"	1.62191603442589e-36	1.09781184229795	0.46	0.469	5.46520826960149e-32
"Gm32004"	4.91686902450149e-36	1.09906843179864	0.251	0.169	1.65678818649602e-31
"Tbc1d22a"	3.73518698249452e-32	1.09966599400113	0.443	0.474	1.25860860562135e-27
"Mtss1"	3.42609270717488e-28	1.06148880742664	0.51	0.601	1.15445619860965e-23
"Gm26979"	6.16929711125718e-21	1.15862353934523	0.267	0.229	2.07880635460922e-16
"Tdrd5"	6.83703368581627e-20	1.03434513401491	0.383	0.388	2.30380687077265e-15
"Gm16599"	2.51459162606018e-17	1.0663660661893	0.465	0.575	8.47316794317239e-13
"Adam12"	2.61225521392327e-16	1.28034876183449	0.213	0.165	8.80225516883584e-12
"Zc3h12b"	2.51450691678661e-15	1.07758103025088	0.353	0.353	8.47288250680417e-11
"Cacna1e"	2.22485789325981e-10	1.12778474650703	0.175	0.14	7.49688115712825e-06
"5330438D12Rik"	2.42549891657095e-09	1.03122380649715	0.549	0.778	8.17296114927747e-05
"Insyn2b"	1.0136389476287e-07	1.14539508719955	0.298	0.322	0.00341555779792966
"Nrg2"	1.31785369369276e-07	1.04935427747203	0.224	0.213	0.00444063980626711
