""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Slc40a1"	0	2.22982334378401	0.214	0.001	0
"Pid1"	0	1.46614655192858	0.248	0.001	0
"Fcgr2b"	0	1.25755543000733	0.408	0.001	0
"Fcgr3"	0	1.09826465054731	0.194	0	0
"Fcer1g"	0	3.37446738626058	0.612	0.012	0
"Slamf7"	0	1.22865340945533	0.393	0.009	0
"Ifi207"	0	1.00402434082853	0.291	0	0
"Mrc1"	0	1.58012298140329	0.184	0.001	0
"Kynu"	0	1.46856871527357	0.398	0.001	0
"Spi1"	0	1.75284081616413	0.5	0.001	0
"Sirpa"	0	2.3280383379998	0.485	0.001	0
"Hck"	0	1.21641339802681	0.364	0	0
"Ctss"	0	3.34565101686584	0.835	0.064	0
"Vcam1"	0	3.22428054305004	0.33	0.001	0
"Bcar3"	0	1.09634045510506	0.291	0.001	0
"Bank1"	0	2.89966324826032	0.335	0.003	0
"Lyn"	0	2.46378540162481	0.728	0.024	0
"Pax5"	0	1.09056770284539	0.199	0	0
"Sdc3"	0	1.82931742264554	0.437	0.005	0
"C1qb"	0	3.40866057791325	0.316	0.001	0
"C1qc"	0	3.38599657869571	0.33	0.001	0
"C1qa"	0	3.79249761883087	0.335	0.002	0
"Pla2g2d"	0	1.58827555418545	0.16	0.001	0
"Cdk14"	0	1.36670455251592	0.35	0.002	0
"Cd38"	0	1.22907455595336	0.311	0.003	0
"Rbm47"	0	1.11060295575809	0.413	0.012	0
"Gm30211"	0	1.58962978628854	0.267	0.001	0
"Rassf4"	0	1.28897743877582	0.447	0.002	0
"Clec4n"	0	1.67868660342691	0.233	0	0
"Gm15987"	0	2.15206656863349	0.471	0.001	0
"Clec12a"	0	1.09334406175513	0.34	0.012	0
"Clec7a"	0	1.85030866399214	0.252	0.001	0
"Plbd1"	0	2.06187361762358	0.447	0.003	0
"Cd79a"	0	2.24346919175082	0.301	0.004	0
"Tyrobp"	0	3.42082780178949	0.553	0.006	0
"Napsa"	0	1.53751958188328	0.515	0.002	0
"Hpgd"	0	1.92731311370546	0.199	0.001	0
"Marchf1"	0	2.02860223318733	0.505	0.001	0
"Lpl"	0	1.4917501667673	0.15	0.001	0
"Ifi30"	0	2.99777933752912	0.699	0.038	0
"Lpcat2"	0	1.46735122216361	0.282	0.002	0
"Mt1"	0	1.20729032905191	0.248	0.001	0
"Plcg2"	0	1.35561856114409	0.553	0.013	0
"Irf8"	0	2.42154647837228	0.558	0.026	0
"Il18"	0	1.24145738889636	0.252	0.002	0
"Myo1e"	0	1.41379671785893	0.369	0.013	0
"Ctsh"	0	2.21997907125266	0.641	0.001	0
"Trf"	0	1.86444519004025	0.364	0.005	0
"Pkib"	0	1.20779433525605	0.369	0.003	0
"Igf1"	0	1.76109826390187	0.199	0.001	0
"Lyz2"	0	4.70348877333133	0.461	0.005	0
"Cd63"	0	2.3979505960034	0.306	0.003	0
"Plek"	0	1.48671663687294	0.515	0.005	0
"Bcl11a"	0	1.45892870878581	0.364	0.006	0
"Ebf1"	0	2.15612406878755	0.214	0.004	0
"Cd68"	0	1.64089496633596	0.417	0.009	0
"Cxcl16"	0	1.07358841567469	0.252	0.001	0
"Wfdc17"	0	2.19897691101667	0.291	0.001	0
"Grn"	0	1.85820442266809	0.529	0.017	0
"Cd300a"	0	1.31069361272779	0.267	0	0
"Cd300c2"	0	1.26975140444712	0.286	0.001	0
"Lgmn"	0	2.09353355617534	0.393	0.01	0
"Ly86"	0	2.09643635320059	0.568	0.003	0
"Cd83"	0	1.0906768379892	0.282	0.002	0
"Tgfbi"	0	1.15338971367898	0.199	0	0
"Mef2c"	0	2.24713862653353	0.5	0.007	0
"Cd180"	0	1.24845848375303	0.451	0.001	0
"Dnase1l3"	0	1.07914163860762	0.228	0	0
"Wdfy4"	0	2.27873142770095	0.563	0.011	0
"Ear2"	0	1.36566438328995	0.146	0	0
"Lgals3"	0	3.08894296894859	0.553	0.017	0
"Rnase6"	0	1.32292501589352	0.481	0.001	0
"Lrrk2"	0	1.03939811563932	0.311	0.002	0
"Ciita"	0	1.31836020669512	0.403	0.006	0
"Iglc1"	0	1.87702363000509	0.248	0.002	0
"Iglc3"	0	1.60243573648637	0.33	0.001	0
"Iglc2"	0	2.56452656024889	0.325	0.002	0
"Cd86"	0	1.4369625406377	0.442	0.009	0
"H2-DMb2"	0	1.1773006870234	0.354	0.004	0
"H2-DMb1"	0	1.55469212333294	0.461	0.004	0
"H2-Ab1"	0	4.86545696491715	0.728	0.025	0
"H2-Aa"	0	5.19265702409913	0.694	0.008	0
"H2-Eb1"	0	4.9601325416887	0.684	0.006	0
"Aif1"	0	2.80351277456042	0.447	0.002	0
"Pla2g7"	0	1.1384284119357	0.18	0	0
"Adgre1"	0	1.30390755069132	0.218	0.001	0
"Mzb1"	0	2.2260842448845	0.311	0.007	0
"Cd74"	0	6.1055928961628	0.777	0.031	0
"Csf1r"	0	1.07334722934285	0.228	0.003	0
"Setbp1"	0	1.07501320001866	0.311	0.007	0
"Unc93b1"	0	1.97816526356972	0.67	0.016	0
"Ms4a1"	0	1.6812427820842	0.257	0.001	0
"Ms4a7"	0	1.50509283582669	0.204	0.001	0
"Ms4a6c"	0	1.77482751915109	0.461	0.023	0
"Mpeg1"	0	2.38907713086772	0.549	0.001	0
"Entpd1"	0	1.36192307049612	0.422	0.01	0
"Blnk"	0	1.57080375102601	0.427	0.013	0
"Pik3ap1"	0	1.32811332498535	0.422	0.009	0
"Shtn1"	0	1.02554686155722	0.272	0.001	0
"Cybb"	0	2.36695666956994	0.573	0.001	0
"Hebp1"	3.43685818887949e-307	1.53394796779106	0.248	0.006	1.15808373532483e-302
"Iglv1"	6.9218671747663e-307	1.223267904345	0.107	0	2.33239236320925e-302
"Cfp"	9.67129008287323e-301	1.75095085395274	0.291	0.009	3.25883790632496e-296
"H2-Ob"	2.7772866052607e-289	1.04882355832176	0.354	0.014	9.35834494508645e-285
"Mertk"	1.54997067843879e-279	1.0177034365863	0.102	0	5.22278119806734e-275
"Zeb2"	1.6668420382571e-274	2.53734253327407	0.485	0.031	5.61659093211111e-270
"Alcam"	5.35335967655159e-265	1.43442238148497	0.398	0.02	1.80386807661082e-260
"Gab2"	7.61355110020257e-260	1.51958022197834	0.325	0.014	2.56546217872426e-255
"Slpi"	4.11858906274466e-255	1.82022020692206	0.131	0.001	1.38779977058244e-250
"Lst1"	2.17914567041961e-248	1.97359741177886	0.408	0.023	7.34284925104592e-244
"Cadm1"	2.89357620749031e-244	1.30805385556725	0.204	0.005	9.75019438875933e-240
"Axl"	2.74593450235425e-242	1.50404268515039	0.248	0.008	9.25270089913287e-238
"Slc8a1"	5.32380128662106e-242	2.01741917658285	0.301	0.012	1.79390808153983e-237
"Litaf"	1.06671875870471e-236	1.07127277878173	0.393	0.023	3.5944155293314e-232
"Ank2"	1.99585996524835e-235	1.04645984117149	0.112	0.001	6.72524973890083e-231
"Apoe"	8.04673878642969e-222	5.36636369029511	0.587	0.06	2.71142910147535e-217
"Tmem163"	2.60310524201936e-214	1.1898955131484	0.243	0.009	8.77142342350843e-210
"Alox5ap"	1.92583698312021e-210	1.34307236438793	0.306	0.015	6.48930029832186e-206
"Pou2f2"	2.64037274423411e-203	1.30408125931086	0.422	0.031	8.89699999897126e-199
