	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Hnrnpa0	4.27380597230242e-42	-0.619847707261285	0.839	0.956	1.44010166042702e-37
Rab6b	9.80475166206863e-37	-0.623393047513642	0.011	0.23	3.30380912005064e-32
Mir142hg	2.55649311843365e-36	0.472014200238618	0.999	0.996	8.61435921187403e-32
Kif1b	3.86113067529472e-26	0.627165347302802	0.351	0.111	1.30104659234731e-21
Gm56655	1.58670496744841e-23	-0.543655585989594	0.067	0.262	5.34656105831415e-19
Gm10076	1.50511766508567e-20	0.485498166527983	0.837	0.699	5.07164448427268e-16
Rps29	9.64960165023287e-18	0.279611257164512	0.999	0.997	3.25152977206247e-13
Gm43305	2.68569039081956e-15	0.375075054908776	0.224	0.072	9.04970234090559e-11
Rbm3	1.53723394050571e-14	0.374336806219502	0.861	0.746	5.17986348592804e-10
Hspa8	4.47444623746096e-13	-0.481429342646086	0.896	0.922	1.50770940417485e-08
Camk1d	4.52644908416164e-13	-0.286057522331162	0.955	0.965	1.5252322833991e-08
Rsrp1	5.51969650556645e-13	0.307175664766708	0.969	0.94	1.85991693451567e-08
A630014C17Rik	4.44566958229281e-10	-0.404247233857825	0.69	0.78	1.49801282244939e-05
Jun	4.78458318127376e-10	-0.384888279628907	0.055	0.155	1.61221314876201e-05
2610035D17Rik	9.28346430696825e-09	-0.346258245918258	0.258	0.397	0.000312815613287602
Rnaset2a	3.4603931600052e-08	-0.339791130661188	0.45	0.567	0.00116601407919535
Zmynd8	6.00174183695523e-08	0.301126219719516	0.522	0.381	0.00202234692938043
Srsf7	1.31562005904941e-07	0.276871126138323	0.851	0.783	0.00443311335097289
Gm47283	1.20775324705668e-06	-0.303685344786686	0.331	0.452	0.040696453412822
Hsp90ab1	2.06167398654808e-05	-0.267586251487674	0.945	0.96	0.694701666507241
Kcnq5	0.178606843564923	0.354962462126145	0.366	0.348	1
Rell1	3.26862140773556e-05	-0.271374903950859	0.143	0.223	1
Chsy1	0.00578712781981623	0.2551710167571	0.254	0.194	1
H1f4	0.00238959245262195	-0.251193507606346	0.279	0.343	1
