	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster_1	cluster_2
Cit	7.31104853851894e-273	-1.81746974491365	0.003	0.552	2.46353091553934e-268	DPre	Cluster_13
Kif4	6.31447236289791e-258	-2.16741999433756	0.005	0.582	2.12772460740208e-253	DPre	Cluster_13
Aspm	5.21283798308523e-245	-1.81373803825636	0.005	0.552	1.7565178867804e-240	DPre	Cluster_13
Neil3	1.45903519332114e-244	-2.3118035723408	0.007	0.597	4.91636498741491e-240	DPre	Cluster_13
Ncapg2	4.96989019203626e-244	-2.02411737875296	0.009	0.627	1.67465419910854e-239	DPre	Cluster_13
Depdc1a	1.27987240507767e-243	-1.97463521341163	0.006	0.582	4.31265805614973e-239	DPre	Cluster_13
Nuf2	1.69590687565949e-231	-1.2081047109015	0.001	0.418	5.71452780822222e-227	DPre	Cluster_13
Mki67	2.21002852979424e-220	-3.51438341850512	0.033	0.881	7.44691213399467e-216	DPre	Cluster_13
Kif11	3.35025168257021e-217	-3.12324697741436	0.02	0.746	1.12890080695886e-212	DPre	Cluster_13
Tpx2	9.24373075801621e-217	-2.13071444808686	0.008	0.567	3.11476751622114e-212	DPre	Cluster_13
Kntc1	4.05341160374363e-215	-1.21666801613551	0.001	0.403	1.36583757399745e-210	DPre	Cluster_13
Ttk	1.42159609967423e-213	-1.20318220612868	0.001	0.388	4.79021021746229e-209	DPre	Cluster_13
Knl1	9.95883867358695e-205	-2.82772890234589	0.024	0.761	3.35573027945186e-200	DPre	Cluster_13
Bub1	2.85889655866919e-204	-1.26648716831017	0.003	0.418	9.63333784409171e-200	DPre	Cluster_13
Dlgap5	9.6365250884887e-203	-1.8532229751846	0.006	0.493	3.24712349381715e-198	DPre	Cluster_13
Anln	1.64084885197476e-200	-1.90641009325871	0.011	0.582	5.52900429161416e-196	DPre	Cluster_13
Diaph3	1.30970621537738e-199	-3.38612364402711	0.024	0.746	4.41318606333563e-195	DPre	Cluster_13
Kif15	4.92877350541014e-198	-2.53159385054056	0.013	0.612	1.660799520383e-193	DPre	Cluster_13
Depdc1b	2.98060605905393e-197	-1.59676017038934	0.001	0.373	1.00434501765881e-192	DPre	Cluster_13
Hmmr	3.6568647653201e-195	-1.71559803389832	0.008	0.522	1.23221715132226e-190	DPre	Cluster_13
Clspn	9.67045236771048e-194	-1.9953211310741	0.009	0.537	3.25855562982372e-189	DPre	Cluster_13
Rtkn2	8.16825441610686e-193	-1.31182886062505	0.003	0.418	2.75237500805137e-188	DPre	Cluster_13
Mis18bp1	9.13867239233401e-189	-2.01123026971981	0.009	0.522	3.07936704932087e-184	DPre	Cluster_13
