	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Igkc	0.154717590185063	0.791167640401368	0.052	0.065	1
Agtrap	6.43044766257645e-61	0.713722135175378	0.382	0.107	2.16680364438176e-56
Gm56655	1.79834584034757e-62	0.678108175927716	0.325	0.065	6.05970614363517e-58
Mir142hg	2.72616769718142e-118	-0.647600351392271	0.993	0.999	9.18609467242252e-114
H2ac6	1.32187861143334e-39	0.621168888132533	0.262	0.071	4.45420216908578e-35
Kif1b	1.45296734197646e-35	-0.580128121057886	0.091	0.288	4.89591875552387e-31
Rab6b	4.19109142294576e-59	0.558617517923995	0.194	0.006	1.4122301658758e-54
Hnrnpa0	6.917297770629e-51	0.558340250458839	0.909	0.756	2.33085265679115e-46
H1f3	6.45111941581467e-16	0.486716250171006	0.438	0.302	2.17376919835291e-11
Rsrp1	1.07421212300879e-58	-0.484277875330068	0.959	0.989	3.6196651696904e-54
Gm10076	3.13939854999865e-27	-0.45481476841656	0.713	0.826	1.05785173540755e-22
H2bc4	3.46309254417141e-16	0.448773291688925	0.211	0.096	1.166923663684e-11
Jun	3.08242253053121e-24	0.407499908401633	0.163	0.043	1.0386530958878e-19
H2bc6	8.97370620317191e-17	0.398992524781891	0.331	0.191	3.02378004222081e-12
Cmss1	4.00244768906042e-54	0.387383622718348	0.997	0.995	1.3486647733058e-49
Hspa8	7.61207491991763e-19	0.384294827882302	0.835	0.734	2.56496476501544e-14
Gphn	1.85618645905354e-30	0.382799801154788	0.956	0.926	6.25460589242682e-26
BB031773	8.37596589430249e-10	-0.379339460832448	0.169	0.264	2.82236546774417e-05
Gm11808	4.17006679015921e-15	0.348028468588209	0.417	0.272	1.40514570561205e-10
H2ac8	3.39965529189857e-12	0.345213856543961	0.344	0.223	1.14554784715814e-07
Gm19951	5.72953820662644e-16	0.327917685421342	0.318	0.18	1.93062519410485e-11
H1f1	2.96584980261927e-12	0.327632428120921	0.208	0.11	9.99372749490588e-08
Zmynd8	3.12263754526671e-09	-0.323407937197956	0.35	0.45	0.000105220394725307
Rnaset2a	1.17536219241385e-12	0.321672324351345	0.466	0.33	3.96050044355772e-08
H1f4	2.67610840400867e-06	0.312866295281838	0.554	0.477	0.0901741487814763
Srsf7	3.06950744142265e-16	-0.309112253108614	0.721	0.809	1.03430122746177e-11
A630014C17Rik	1.9810290673263e-13	0.304739292839637	0.834	0.762	6.67527554526269e-09
Rnaset2b	9.15540189479049e-14	0.29907985027203	0.474	0.333	3.0850042224686e-09
Btg2	1.45977374245942e-18	-0.28822040893915	0.952	0.971	4.91885360259127e-14
Uba52	1.17417635275969e-12	0.286217385918116	0.846	0.779	3.95650463825906e-08
Pink1	1.93215597967164e-13	0.272098568568359	0.236	0.124	6.51059278910157e-09
Rps29	1.31905074136442e-32	-0.269068719767563	0.998	1	4.44467337810155e-28
Isg15	0.00470679198936799	0.268224076859533	0.088	0.06	1
Tex14	1.86209563513941e-08	0.266310087313131	0.321	0.22	0.000627451745216574
Cytip	1.23157449271269e-07	0.262839458280632	0.546	0.442	0.00414991341064469
H1f2	1.3274393285617e-08	0.261650120188519	0.612	0.503	0.000447293956152149
H2-T23	4.85800012851252e-08	0.261022241775457	0.569	0.461	0.00163695172330358
Gm47283	1.19704803993774e-06	0.260697914501921	0.394	0.313	0.0403357307537421
Gm44175	1.69266899531622e-06	-0.260151397071688	0.362	0.442	0.0570361744661752
Camk1d	4.09143794038695e-18	0.258453989722282	0.981	0.969	1.37865092839279e-13
Gm41335	0.0582565341064185	-0.256925974504792	0.065	0.085	1
Gm43305	9.56393059782143e-14	-0.255178509003276	0.058	0.152	3.22266205424191e-09
Slc15a2	1.79643583590952e-11	-0.25401354990152	0.109	0.212	6.05327019268073e-07
Gm20559	4.88946828934825e-14	0.253254385258126	0.119	0.038	1.64755523477879e-09
2610035D17Rik	3.01145930494906e-07	0.241114613839524	0.38	0.286	0.0101474132739563
3110056K07Rik	8.54550790970289e-07	-0.239618371094078	0.273	0.351	0.0287949434525349
Gm57321	3.77346165903719e-20	0.23881285619172	0.087	0.01	1.27150564062917e-15
