Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
PX_Cd0_Rep1_R1	(0.0, 0.0016279700529884154)	(1.0, 0.0015199411760154187)	(2.0, 0.0011271850264004152)	(3.0, 0.0007746256682172243)	(4.0, 0.0007469903741078531)	(5.0, 0.000748665240417512)	(6.0, 0.0007235422457726291)	(7.0, 0.000735266309940241)	(8.0, 0.0007620641708947829)	(9.0, 0.0007402909088692177)	(10.0, 0.0007846748660751776)	(11.0, 0.0012092534755736995)	(12.0, 0.0037290898384554597)	(13.0, 0.005273316575960932)	(14.0, 0.005707944383317407)	(15.0, 0.008390242778236077)	(16.0, 0.012048150798531035)	(17.0, 0.019120273791065585)	(18.0, 0.03470322993613165)	(19.0, 0.05209755399509378)	(20.0, 0.07349732083360508)	(21.0, 0.10268689087833975)	(22.0, 0.13787834434373697)	(23.0, 0.2043320149120717)	(24.0, 0.32279363412793344)	(25.0, 0.4578464790072759)	(26.0, 0.5479643356647806)	(27.0, 0.6555569099641113)	(28.0, 0.7669773912141672)	(29.0, 0.9450215419629883)	(30.0, 1.1216160959207995)	(31.0, 1.3079918691270185)	(32.0, 1.5122091556968786)	(33.0, 1.5936654412339828)	(34.0, 1.7032511064418072)	(35.0, 2.074245718095413)	(36.0, 2.532762981059707)	(37.0, 2.9101656312140682)	(38.0, 3.467590449228957)	(39.0, 4.032351181680151)	(40.0, 4.609129079903148)	(41.0, 5.178925297914332)	(42.0, 5.548870605824937)	(43.0, 5.955844695542635)	(44.0, 6.151093073024272)	(45.0, 5.983025263448933)	(46.0, 5.791049574736371)	(47.0, 5.330818923537295)	(48.0, 4.686608395387967)	(49.0, 4.170054502494529)	(50.0, 3.622852231000643)	(51.0, 3.0628146215426866)	(52.0, 2.645255376747945)	(53.0, 2.304186438882169)	(54.0, 1.8576587063955676)	(55.0, 1.4024869888848168)	(56.0, 1.0536567205400815)	(57.0, 0.8365756232788865)	(58.0, 0.8250558928010527)	(59.0, 0.7140826008556758)	(60.0, 0.5208164276515201)	(61.0, 0.3885103635200183)	(62.0, 0.2666964993853743)	(63.0, 0.20522723095458437)	(64.0, 0.10665799889854093)	(65.0, 0.044739866296762396)	(66.0, 0.03357604490973124)	(67.0, 0.02711859785284149)	(68.0, 0.023680934752266673)	(69.0, 0.016045219246531912)	(70.0, 0.006670155078216424)	(71.0, 0.003011409624766637)	(72.0, 0.0015040299460736596)	(73.0, 0.0008575315505453381)	(74.0, 0.0005192085559942477)	(75.0, 0.0004270909089630102)	(76.0, 0.0002663037432357593)	(77.0, 0.00015492513364344487)	(78.0, 0.00011556577536646158)	(79.0, 7.536898393464886e-05)	(80.0, 6.448235292186625e-05)	(81.0, 5.4433155063913064e-05)	(82.0, 3.3497326193177275e-05)	(83.0, 2.0935828870735796e-05)	(84.0, 1.8423529406247498e-05)	(85.0, 1.0049197857953181e-05)	(86.0, 8.374331548294319e-06)	(87.0, 5.0245989289765905e-06)	(88.0, 2.5122994644882953e-06)	(89.0, 2.5122994644882953e-06)	(90.0, 2.5122994644882953e-06)	(91.0, 1.6748663096588634e-06)	(92.0, 1.6748663096588634e-06)	(93.0, 4.187165774147159e-06)	(94.0, 2.5122994644882953e-06)	(95.0, 1.6748663096588634e-06)	(96.0, 3.349732619317727e-06)	(97.0, 6.699465238635454e-06)	(98.0, 2.8472727264200682e-05)	(99.0, 2.9310160419030113e-05)	(100.0, 7.536898393464887e-06)
PX_Cd0_Rep1_R2	(0.0, 0.0007352797640264476)	(1.0, 0.000613012286181503)	(2.0, 0.0005200555050802095)	(3.0, 0.0006364608435764239)	(4.0, 0.0007922262605569697)	(5.0, 0.0008876953870934332)	(6.0, 0.0011305554458265425)	(7.0, 0.0013725780560812615)	(8.0, 0.0015517920304567283)	(9.0, 0.0017661788409245763)	(10.0, 0.0017921397437546673)	(11.0, 0.0019144072215996118)	(12.0, 0.0035348700272843227)	(13.0, 0.010485692397921584)	(14.0, 0.014038148843252097)	(15.0, 0.014726531492488702)	(16.0, 0.02317387429400895)	(17.0, 0.04072595695258562)	(18.0, 0.05499775392130853)	(19.0, 0.08076771849832658)	(20.0, 0.12426897970829677)	(21.0, 0.14999372206748174)	(22.0, 0.17438105920667785)	(23.0, 0.2423048303919365)	(24.0, 0.32517119477710854)	(25.0, 0.42749986180006483)	(26.0, 0.6354358066388746)	(27.0, 0.7688329747616226)	(28.0, 0.7716317275764021)	(29.0, 0.8127755713197043)	(30.0, 0.9454349473329907)	(31.0, 1.1129246430109971)	(32.0, 1.26436380115218)	(33.0, 1.3532589571332818)	(34.0, 1.4704481474052693)	(35.0, 1.867301582138651)	(36.0, 2.3463916200014556)	(37.0, 2.976321202894915)	(38.0, 3.802334322312531)	(39.0, 4.498563863791651)	(40.0, 5.12968011117899)	(41.0, 5.518047680480845)	(42.0, 5.798561097699327)	(43.0, 6.1889913026034575)	(44.0, 6.2983294133905385)	(45.0, 5.961101472870048)	(46.0, 5.498518381964789)	(47.0, 5.044803032997203)	(48.0, 4.604280847358173)	(49.0, 4.131319257460228)	(50.0, 3.623250152451215)	(51.0, 3.139008131549355)	(52.0, 2.6308360203775)	(53.0, 2.183943364163357)	(54.0, 1.7579726832848321)	(55.0, 1.4040158719600233)	(56.0, 1.1081888718657014)	(57.0, 0.8636790396301639)	(58.0, 0.7314710483467297)	(59.0, 0.6596430923552168)	(60.0, 0.5039480210468557)	(61.0, 0.3625096726346065)	(62.0, 0.23917277308275778)	(63.0, 0.10428243432304028)	(64.0, 0.06172832734212921)	(65.0, 0.037871095089754)	(66.0, 0.027933093996699496)	(67.0, 0.02157016045789204)	(68.0, 0.01517456642842737)	(69.0, 0.00906286743313692)	(70.0, 0.004066649811061992)	(71.0, 0.002083571814234398)	(72.0, 0.0012360739541036863)	(73.0, 0.0009237056716642046)	(74.0, 0.000745329145767128)	(75.0, 0.0005954258681353123)	(76.0, 0.00042626127550052603)	(77.0, 0.00030818104004753157)	(78.0, 0.00025458433743056957)	(79.0, 0.0001951254954648773)	(80.0, 0.00018758845915936703)	(81.0, 0.00016665224719961626)	(82.0, 0.00013147941110723494)	(83.0, 0.0001306419626288449)	(84.0, 0.00013399175654240503)	(85.0, 0.00012143002936655457)	(86.0, 9.798147197163367e-05)	(87.0, 9.044443566612339e-05)	(88.0, 0.0001013312658851938)	(89.0, 0.00011138064762587419)	(90.0, 0.0001256172717585047)	(91.0, 0.0001222674778449446)	(92.0, 0.00012645472023689475)	(93.0, 0.00011975513240977449)	(94.0, 0.000133154308064015)	(95.0, 0.00016916459263478635)	(96.0, 0.00016497735024283621)	(97.0, 0.0001708394895915664)	(98.0, 0.00022862343460047858)	(99.0, 0.000293106967436511)	(100.0, 0.0015425800971944378)
PX_Cd0_Rep2_R1	(0.0, 0.0034842863620209)	(1.0, 0.0030268835001250193)	(2.0, 0.0021465836062657547)	(3.0, 0.0015888730992172691)	(4.0, 0.001445232551358738)	(5.0, 0.0012325803436352147)	(6.0, 0.001041594587264654)	(7.0, 0.0010841250288093588)	(8.0, 0.0010809151841644756)	(9.0, 0.00098060753901187)	(10.0, 0.0010054838350097163)	(11.0, 0.0014067144156201376)	(12.0, 0.00402675010700619)	(13.0, 0.0058090163460776814)	(14.0, 0.00644456558576459)	(15.0, 0.009311759314806661)	(16.0, 0.013249436232917338)	(17.0, 0.021148061442814094)	(18.0, 0.03789141357168698)	(19.0, 0.05727004815400912)	(20.0, 0.08049889138786885)	(21.0, 0.11239912992988103)	(22.0, 0.15295631947914365)	(23.0, 0.22349345801161696)	(24.0, 0.3471254392762674)	(25.0, 0.4809005296187492)	(26.0, 0.5692113804111029)	(27.0, 0.6817966813303872)	(28.0, 0.8034201023085018)	(29.0, 0.9915362575665366)	(30.0, 1.1694475142373262)	(31.0, 1.3465378531401866)	(32.0, 1.5541778884507247)	(33.0, 1.6621739139889866)	(34.0, 1.7967522679538508)	(35.0, 2.161144264036107)	(36.0, 2.6248223722127344)	(37.0, 3.0099299031719067)	(38.0, 3.544052064386306)	(39.0, 4.151670840895761)	(40.0, 4.748288677346038)	(41.0, 5.285408833458759)	(42.0, 5.633024576504533)	(43.0, 5.993648214973696)	(44.0, 6.111488031576654)	(45.0, 5.923164841339024)	(46.0, 5.737842053383199)	(47.0, 5.235616920866168)	(48.0, 4.5683463914762)	(49.0, 4.045883188473178)	(50.0, 3.500149414255913)	(51.0, 2.9438801274529802)	(52.0, 2.538130085582563)	(53.0, 2.2181230187885927)	(54.0, 1.7867648363412962)	(55.0, 1.3395387868920183)	(56.0, 0.9939324065939422)	(57.0, 0.7788142357219872)	(58.0, 0.7773762253210793)	(59.0, 0.6718277063245407)	(60.0, 0.4806589888092217)	(61.0, 0.35949056330951934)	(62.0, 0.24967375339644696)	(63.0, 0.19064150053239687)	(64.0, 0.09666286655834029)	(65.0, 0.04233143117672191)	(66.0, 0.03216103841940894)	(67.0, 0.025927520119045432)	(68.0, 0.022044410559897774)	(69.0, 0.015263613747581653)	(70.0, 0.007315235945689204)	(71.0, 0.003501940507567758)	(72.0, 0.001696402894820862)	(73.0, 0.0008819048161817064)	(74.0, 0.0005336366722118605)	(75.0, 0.0004180822649960591)	(76.0, 0.00023752850372136953)	(77.0, 0.00010833225676481379)	(78.0, 7.783873263842177e-05)	(79.0, 6.419689289766743e-05)	(80.0, 5.456735896301732e-05)	(81.0, 3.2098446448833716e-05)	(82.0, 1.6049223224416858e-05)	(83.0, 8.024611612208429e-06)	(84.0, 7.222150450987586e-06)	(85.0, 8.827072773429271e-06)	(86.0, 7.222150450987586e-06)	(87.0, 4.0123058061042145e-06)	(88.0, 2.4073834836625288e-06)	(89.0, 2.4073834836625288e-06)	(90.0, 4.0123058061042145e-06)	(91.0, 3.209844644883372e-06)	(92.0, 4.0123058061042145e-06)	(93.0, 4.0123058061042145e-06)	(94.0, 4.0123058061042145e-06)	(95.0, 5.617228128545901e-06)	(96.0, 8.827072773429271e-06)	(97.0, 1.925906786930023e-05)	(98.0, 6.339443173644658e-05)	(99.0, 6.499935405888827e-05)	(100.0, 1.4444300901975172e-05)
PX_Cd0_Rep2_R2	(0.0, 0.0011973170660422598)	(1.0, 0.0009790394239755744)	(2.0, 0.0008016888397963925)	(3.0, 0.000914840117485373)	(4.0, 0.001105030562962595)	(5.0, 0.0012567014245456966)	(6.0, 0.00150146128053959)	(7.0, 0.001787148194420987)	(8.0, 0.0019669062525935516)	(9.0, 0.0022959276983558347)	(10.0, 0.0026458139187274334)	(11.0, 0.003014959931046093)	(12.0, 0.004759576084917322)	(13.0, 0.011860821874064746)	(14.0, 0.01585963617707318)	(15.0, 0.017069793104413478)	(16.0, 0.0259292974000613)	(17.0, 0.04476778139827983)	(18.0, 0.06057605813016085)	(19.0, 0.08524945659700758)	(20.0, 0.12894270210290765)	(21.0, 0.15906180674278575)	(22.0, 0.18701980222793743)	(23.0, 0.2571246424239065)	(24.0, 0.344362672539448)	(25.0, 0.44351609393957103)	(26.0, 0.6410758173105373)	(27.0, 0.7761302933913121)	(28.0, 0.7969228437808262)	(29.0, 0.8462993328937715)	(30.0, 0.9724886872395805)	(31.0, 1.144997038726739)	(32.0, 1.3035275962083184)	(33.0, 1.3892729924479628)	(34.0, 1.504456178187358)	(35.0, 1.9126161090601126)	(36.0, 2.3896947979414302)	(37.0, 3.00643105317887)	(38.0, 3.828937320596041)	(39.0, 4.534638567293609)	(40.0, 5.141551526146716)	(41.0, 5.51491382791912)	(42.0, 5.80414053106212)	(43.0, 6.1990513300579595)	(44.0, 6.327012585262898)	(45.0, 5.967990803577744)	(46.0, 5.461272097381232)	(47.0, 4.993858614092014)	(48.0, 4.559214864309389)	(49.0, 4.079499991405318)	(50.0, 3.570161151012674)	(51.0, 3.087566136721186)	(52.0, 2.5840517784098664)	(53.0, 2.1433243418459633)	(54.0, 1.7209145724063772)	(55.0, 1.3670263277664456)	(56.0, 1.0722030500801616)	(57.0, 0.839877797262089)	(58.0, 0.713299234620683)	(59.0, 0.6327371298887913)	(60.0, 0.48239439145870594)	(61.0, 0.3549274709137418)	(62.0, 0.23524311129805237)	(63.0, 0.10390096011507341)	(64.0, 0.06231505684471418)	(65.0, 0.03843211233902807)	(66.0, 0.028206767797801204)	(67.0, 0.0211440415925479)	(68.0, 0.01452990804139488)	(69.0, 0.008900431353535326)	(70.0, 0.0042010421184525675)	(71.0, 0.0021988262472894047)	(72.0, 0.0012246017713005955)	(73.0, 0.0009156426088165004)	(74.0, 0.0007495269032731037)	(75.0, 0.0005922386023721098)	(76.0, 0.0004606300240671965)	(77.0, 0.00033784885040468593)	(78.0, 0.0002696370872588468)	(79.0, 0.0002126602027487928)	(80.0, 0.00020945023742428273)	(81.0, 0.000180560549503692)	(82.0, 0.00015728830090099393)	(83.0, 0.00014605342226520866)	(84.0, 0.00013321356096716833)	(85.0, 0.00013080608697378578)	(86.0, 0.00013080608697378578)	(87.0, 0.00013321356096716833)	(88.0, 0.00013000359564265825)	(89.0, 0.00013401605229829586)	(90.0, 0.00013802850895393344)	(91.0, 0.0001364235262916784)	(92.0, 0.0001356210349605509)	(93.0, 0.00017012816219903425)	(94.0, 0.00018537549749045713)	(95.0, 0.00015809079223212146)	(96.0, 0.00017173314486128928)	(97.0, 0.00021105522008653776)	(98.0, 0.0002447598559938936)	(99.0, 0.00029932926651056495)	(100.0, 0.0027838424276813672)
PX_Cd0_Rep3_R1	(0.0, 0.004247914134063212)	(1.0, 0.003513312441706416)	(2.0, 0.002222678243079555)	(3.0, 0.0015867977267707075)	(4.0, 0.0015330817927446177)	(5.0, 0.0014234722516913805)	(6.0, 0.0013327358766473097)	(7.0, 0.0014271017066931433)	(8.0, 0.0015171121907368613)	(9.0, 0.001629625295791509)	(10.0, 0.001885138927915612)	(11.0, 0.002427379505178978)	(12.0, 0.005028246959442219)	(13.0, 0.007062193542430107)	(14.0, 0.007840348694808057)	(15.0, 0.010553003363125594)	(16.0, 0.014821968336199032)	(17.0, 0.023063734754202057)	(18.0, 0.04039946362462202)	(19.0, 0.06079337127952734)	(20.0, 0.08484649546720995)	(21.0, 0.116767552207714)	(22.0, 0.15823625327585536)	(23.0, 0.22913910851729288)	(24.0, 0.3522683694520968)	(25.0, 0.4854788045997971)	(26.0, 0.5734582456245286)	(27.0, 0.6916899199799538)	(28.0, 0.8168458685877421)	(29.0, 1.0000230107447112)	(30.0, 1.176468965655411)	(31.0, 1.3513484477873499)	(32.0, 1.5617711827515524)	(33.0, 1.6747169188424098)	(34.0, 1.812499741401331)	(35.0, 2.1692642797096116)	(36.0, 2.6293877116670936)	(37.0, 3.0148902746793325)	(38.0, 3.542388731616538)	(39.0, 4.172743765630702)	(40.0, 4.753848547052944)	(41.0, 5.262361324875929)	(42.0, 5.622594170383894)	(43.0, 5.9354524656448495)	(44.0, 6.012699608229368)	(45.0, 5.852194219686411)	(46.0, 5.674911312452304)	(47.0, 5.180366129258104)	(48.0, 4.531041385731727)	(49.0, 4.015254454194209)	(50.0, 3.4822929415883497)	(51.0, 2.9262655165552873)	(52.0, 2.5248761031093325)	(53.0, 2.2215850512330237)	(54.0, 1.802239998002348)	(55.0, 1.3665696561737428)	(56.0, 1.0198216877793274)	(57.0, 0.7967669976269897)	(58.0, 0.8221651978383256)	(59.0, 0.7226244908509787)	(60.0, 0.5092589937713471)	(61.0, 0.38247632343176874)	(62.0, 0.2752005219446649)	(63.0, 0.21630898508606128)	(64.0, 0.10645917411170722)	(65.0, 0.04667116186766818)	(66.0, 0.03579368522738499)	(67.0, 0.028406292516796938)	(68.0, 0.023566777217446384)	(69.0, 0.016767356217143904)	(70.0, 0.009266724510500849)	(71.0, 0.005126242244489816)	(72.0, 0.003053823438483242)	(73.0, 0.0019344995159395865)	(74.0, 0.0012623244496131108)	(75.0, 0.0009509172104618605)	(76.0, 0.0006874187773338793)	(77.0, 0.0005124790462489111)	(78.0, 0.0003796409931843916)	(79.0, 0.0002830974901375004)	(80.0, 0.00023954403011634655)	(81.0, 0.00020542715309977596)	(82.0, 0.00016622903908073745)	(83.0, 0.00013066038006346177)	(84.0, 9.944706704830145e-05)	(85.0, 7.694444603737193e-05)	(86.0, 4.936058802397444e-05)	(87.0, 3.048742201480774e-05)	(88.0, 2.3954403011634652e-05)	(89.0, 2.105083901022439e-05)	(90.0, 1.5969602007756436e-05)	(91.0, 1.0888365005288479e-05)	(92.0, 7.258910003525653e-06)	(93.0, 4.3553460021153916e-06)	(94.0, 6.533019003173087e-06)	(95.0, 6.533019003173087e-06)	(96.0, 2.903564001410261e-06)	(97.0, 9.436583004583348e-06)	(98.0, 2.8309749013750043e-05)	(99.0, 2.2502621010929525e-05)	(100.0, 2.1776730010576958e-06)
PX_Cd0_Rep3_R2	(0.0, 0.0015113767578783506)	(1.0, 0.0012398806447916537)	(2.0, 0.0009821771149901098)	(3.0, 0.0010562215094683)	(4.0, 0.0013422361312762107)	(5.0, 0.0015905026304089658)	(6.0, 0.0018736135504726337)	(7.0, 0.002255450329840555)	(8.0, 0.002606798240893928)	(9.0, 0.002937820239737601)	(10.0, 0.0032260126378536942)	(11.0, 0.0035882494304479767)	(12.0, 0.005272396442108771)	(13.0, 0.01235742869806108)	(14.0, 0.016263633469503637)	(15.0, 0.017314773500919513)	(16.0, 0.02643747845589417)	(17.0, 0.04550536188490024)	(18.0, 0.06091240333985226)	(19.0, 0.08622905292246873)	(20.0, 0.13096856347232497)	(21.0, 0.16155833542248624)	(22.0, 0.1898498274420794)	(23.0, 0.2599778541927221)	(24.0, 0.3444842860554188)	(25.0, 0.4477667793218252)	(26.0, 0.6538083736152382)	(27.0, 0.7875281944902331)	(28.0, 0.8006195338041515)	(29.0, 0.8444465560808795)	(30.0, 0.9697812122439374)	(31.0, 1.1435038801984927)	(32.0, 1.301917506631964)	(33.0, 1.380659364606903)	(34.0, 1.4924097780849572)	(35.0, 1.9081095271942374)	(36.0, 2.3763989445189346)	(37.0, 2.9906480114960456)	(38.0, 3.8229113609835186)	(39.0, 4.54654722821887)	(40.0, 5.146084690308776)	(41.0, 5.486235201510912)	(42.0, 5.758935624896034)	(43.0, 6.152203552105603)	(44.0, 6.292093739187115)	(45.0, 5.936457060657495)	(46.0, 5.421834000525353)	(47.0, 4.95066338514493)	(48.0, 4.529435713840048)	(49.0, 4.065394412167178)	(50.0, 3.5602098345546973)	(51.0, 3.0780850043441195)	(52.0, 2.587123483800375)	(53.0, 2.1572115665038987)	(54.0, 1.7336427856677203)	(55.0, 1.3798644762544163)	(56.0, 1.095795334615148)	(57.0, 0.8756860312963152)	(58.0, 0.7552542755284111)	(59.0, 0.6762474547693101)	(60.0, 0.5139138309811111)	(61.0, 0.38481234773033424)	(62.0, 0.25789807781840823)	(63.0, 0.10919297816681252)	(64.0, 0.06708422139724023)	(65.0, 0.043149733844883305)	(66.0, 0.03285393338523458)	(67.0, 0.025430619876077996)	(68.0, 0.018225083997739613)	(69.0, 0.012027858550089527)	(70.0, 0.007245461777321719)	(71.0, 0.005171492806496336)	(72.0, 0.003957019551966806)	(73.0, 0.003300057032331884)	(74.0, 0.002961049853691543)	(75.0, 0.0026430945126969625)	(76.0, 0.002227865163270249)	(77.0, 0.0018104580375353538)	(78.0, 0.0015099249070062294)	(79.0, 0.0013219102190665114)	(80.0, 0.001141880710923461)	(81.0, 0.000944428992314954)	(82.0, 0.0007934365016143312)	(83.0, 0.0006889032388215922)	(84.0, 0.0006141329189073414)	(85.0, 0.000564044063819154)	(86.0, 0.0005458959279176368)	(87.0, 0.0005066959543703597)	(88.0, 0.0004703996825673253)	(89.0, 0.00045370339753792957)	(90.0, 0.00046459227907883984)	(91.0, 0.0005052441034982384)	(92.0, 0.0005117774324227845)	(93.0, 0.0004899996693409639)	(94.0, 0.000494355221957328)	(95.0, 0.0005538811077143043)	(96.0, 0.0005720292436158215)	(97.0, 0.0005923551558255208)	(98.0, 0.0007157624799558375)	(99.0, 0.0009059549442037377)	(100.0, 0.003877893679436191)
WT_Cd0_Rep1_R1	(0.0, 0.002482807374645108)	(1.0, 0.0024167914083877353)	(2.0, 0.00203359528241103)	(3.0, 0.0017945719563067484)	(4.0, 0.001999449092967561)	(5.0, 0.0018833520488597674)	(6.0, 0.0016792337164088093)	(7.0, 0.0016944098006059067)	(8.0, 0.0017111034932227138)	(9.0, 0.0018552762930951375)	(10.0, 0.002210396663307213)	(11.0, 0.002907737732163831)	(12.0, 0.005464907919374715)	(13.0, 0.007454492557614163)	(14.0, 0.008430314771487516)	(15.0, 0.011484501716153334)	(16.0, 0.01613748913098335)	(17.0, 0.02556183741738073)	(18.0, 0.045791557652111355)	(19.0, 0.06929248283552628)	(20.0, 0.09473974081721893)	(21.0, 0.12925926193193632)	(22.0, 0.1735089294296226)	(23.0, 0.24588519257399902)	(24.0, 0.37739734420499443)	(25.0, 0.5273317444428461)	(26.0, 0.6275379107878595)	(27.0, 0.7543242297998788)	(28.0, 0.8840987197903065)	(29.0, 1.0832415730372462)	(30.0, 1.2473466418941375)	(31.0, 1.4030471953226762)	(32.0, 1.6193086715439415)	(33.0, 1.7053479632909645)	(34.0, 1.8202718960903228)	(35.0, 2.18594268003622)	(36.0, 2.6720546621913304)	(37.0, 3.0592587920044894)	(38.0, 3.538927767613722)	(39.0, 4.124432478000881)	(40.0, 4.668590705797259)	(41.0, 5.13969278187723)	(42.0, 5.515423792037383)	(43.0, 5.813001762603535)	(44.0, 5.826284630297044)	(45.0, 5.671909707823121)	(46.0, 5.546555252355099)	(47.0, 5.070324418620718)	(48.0, 4.407446719367289)	(49.0, 3.912468110020024)	(50.0, 3.4251860517733177)	(51.0, 2.8820142694497513)	(52.0, 2.518431714689374)	(53.0, 2.272585221130078)	(54.0, 1.8640731102999848)	(55.0, 1.434766728903029)	(56.0, 1.1012108155308191)	(57.0, 0.8813010086685718)	(58.0, 0.8969801800568028)	(59.0, 0.7846285935288525)	(60.0, 0.5569873305723939)	(61.0, 0.41211643082690363)	(62.0, 0.28554105938522395)	(63.0, 0.2188489985768703)	(64.0, 0.117863540308336)	(65.0, 0.0634421023775453)	(66.0, 0.05494046001033143)	(67.0, 0.0498337076780082)	(68.0, 0.047138435124603736)	(69.0, 0.03479041421763557)	(70.0, 0.016177705754105657)	(71.0, 0.007062949585329055)	(72.0, 0.004344912905628939)	(73.0, 0.003123996931972466)	(74.0, 0.0020518065834475466)	(75.0, 0.0013081784577897821)	(76.0, 0.0008824892960612045)	(77.0, 0.0006723005299314077)	(78.0, 0.0005099164290224672)	(79.0, 0.0003831961259767053)	(80.0, 0.00032628581023759067)	(81.0, 0.00026634027765905656)	(82.0, 0.00021777680822834537)	(83.0, 0.0001692133387976342)	(84.0, 0.00012520269462605222)	(85.0, 9.485052623185773e-05)	(86.0, 6.6015966257373e-05)	(87.0, 5.008107785042089e-05)	(88.0, 3.8699014702597955e-05)	(89.0, 3.414618944346879e-05)	(90.0, 2.428173471535558e-05)	(91.0, 1.4417279987242376e-05)	(92.0, 1.1382063147822929e-05)	(93.0, 5.311629468984034e-06)	(94.0, 6.829237888693758e-06)	(95.0, 9.105650518258344e-06)	(96.0, 1.214086735767779e-05)	(97.0, 1.3658475777387516e-05)	(98.0, 3.5663797863178514e-05)	(99.0, 3.0352168394194476e-05)	(100.0, 3.0352168394194477e-06)
WT_Cd0_Rep1_R2	(0.0, 0.0015131226357363962)	(1.0, 0.001296853853798145)	(2.0, 0.0010752732070403578)	(3.0, 0.0011807516655997154)	(4.0, 0.0014304093121179071)	(5.0, 0.0016580606615265927)	(6.0, 0.0020943924145599064)	(7.0, 0.002482158546386034)	(8.0, 0.0028114941651972655)	(9.0, 0.0032569319722069267)	(10.0, 0.0037084404818674864)	(11.0, 0.004228244396350651)	(12.0, 0.006235370460303895)	(13.0, 0.013677293072473822)	(14.0, 0.01780385319942193)	(15.0, 0.019402724510102262)	(16.0, 0.029323011479501417)	(17.0, 0.05016525135569794)	(18.0, 0.06752290791027885)	(19.0, 0.09940016753014572)	(20.0, 0.14928161353691413)	(21.0, 0.1775156927284107)	(22.0, 0.2071217507190102)	(23.0, 0.2831034239354845)	(24.0, 0.376837349378848)	(25.0, 0.4911342623764667)	(26.0, 0.7318027159443409)	(27.0, 0.8830922143830395)	(28.0, 0.8729010223078442)	(29.0, 0.903965566610322)	(30.0, 1.0379399034129961)	(31.0, 1.2152021443057317)	(32.0, 1.3500233441282061)	(33.0, 1.3961993850044325)	(34.0, 1.487536900576354)	(35.0, 1.9012712218295302)	(36.0, 2.355815082815539)	(37.0, 2.98055033378165)	(38.0, 3.8505943316544147)	(39.0, 4.5831278084303575)	(40.0, 5.151797085064097)	(41.0, 5.433566472092047)	(42.0, 5.644930885126203)	(43.0, 5.98619012278163)	(44.0, 6.092280963470897)	(45.0, 5.724581539257314)	(46.0, 5.230226010286715)	(47.0, 4.779717648887891)	(48.0, 4.393906283315352)	(49.0, 3.9901226025448295)	(50.0, 3.520437650309649)	(51.0, 3.062000192410921)	(52.0, 2.6101813180773337)	(53.0, 2.20261483071747)	(54.0, 1.7799421586486774)	(55.0, 1.436492156174107)	(56.0, 1.162247405081946)	(57.0, 0.9396734396029057)	(58.0, 0.8086403582345917)	(59.0, 0.7195505203191654)	(60.0, 0.5590661838778498)	(61.0, 0.4251115768587911)	(62.0, 0.28319524331307927)	(63.0, 0.1322608809794581)	(64.0, 0.08821717440935971)	(65.0, 0.0608557587239298)	(66.0, 0.05208283455555042)	(67.0, 0.04400045281371073)	(68.0, 0.03336913479632512)	(69.0, 0.02182948789479885)	(70.0, 0.011282400876694453)	(71.0, 0.006787804401535639)	(72.0, 0.005207145198807999)	(73.0, 0.004508255556123335)	(74.0, 0.003851860831994958)	(75.0, 0.003163594918949366)	(76.0, 0.0027120864092888062)	(77.0, 0.0022932079263768253)	(78.0, 0.0019107536593702334)	(79.0, 0.0016444015805620715)	(80.0, 0.0013879143935616191)	(81.0, 0.0011610218819842959)	(82.0, 0.0010373313154722434)	(83.0, 0.0009189526137797271)	(84.0, 0.0008590044251021066)	(85.0, 0.0008028504255812974)	(86.0, 0.0007429022369036769)	(87.0, 0.0007026838318414759)	(88.0, 0.000684471723888781)	(89.0, 0.0006829540482260564)	(90.0, 0.0006480475079833914)	(91.0, 0.0006609477511165502)	(92.0, 0.0006935777778651284)	(93.0, 0.0006943366156964908)	(94.0, 0.0007383492099155033)	(95.0, 0.0008051269390753843)	(96.0, 0.0008461041819689477)	(97.0, 0.0009455119378774069)	(98.0, 0.0011208034769220948)	(99.0, 0.0013985381232006911)	(100.0, 0.004735906905532021)
