	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster_1	cluster_2
Kif4	2.88756829193421e-113	-2.25583563123971	0.001	0.667	9.72995011650153e-109	DPsel	Cluster_13
Knl1	2.96287210525264e-109	-3.4617395327159	0.019	0.872	9.9836938458593e-105	DPsel	Cluster_13
Mki67	2.92176950930036e-108	-3.83226679592008	0.032	0.974	9.84519453853848e-104	DPsel	Cluster_13
Neil3	5.68859655232249e-108	-2.6200584271702	0.006	0.718	1.91682949427058e-103	DPsel	Cluster_13
Cenpe	7.72495559309617e-105	-2.82080038701809	0.008	0.718	2.60300103664968e-100	DPsel	Cluster_13
Cenpf	5.03811632859954e-101	-3.35629759104228	0.012	0.744	1.6976436780849e-96	DPsel	Cluster_13
Depdc1a	1.69264352410588e-96	-2.37483262245067	0.004	0.615	5.70353161882716e-92	DPsel	Cluster_13
Kif11	6.45219765868806e-93	-3.30711256939938	0.035	0.897	2.17413252307153e-88	DPsel	Cluster_13
Hmmr	1.69429295211548e-88	-2.36241468026573	0.005	0.59	5.70908953144832e-84	DPsel	Cluster_13
Anln	8.900362216545e-84	-2.01020868492011	0.009	0.615	2.999066052487e-79	DPsel	Cluster_13
Cit	9.35990655394787e-79	-1.99440385139799	0.012	0.615	3.15391411241828e-74	DPsel	Cluster_13
Top2a	1.53135922683229e-77	-4.6454458410544	0.063	0.949	5.16006805073409e-73	DPsel	Cluster_13
Aspm	4.56084657528649e-77	-2.01217342582873	0.01	0.59	1.53682286200853e-72	DPsel	Cluster_13
Cip2a	1.03949906157213e-76	-1.67252672366106	0.01	0.59	3.50269603787346e-72	DPsel	Cluster_13
Tpx2	2.21825923891164e-76	-2.54110977671751	0.016	0.641	7.47464633143668e-72	DPsel	Cluster_13
Prc1	4.01861437695934e-74	-2.69571531773333	0.03	0.744	1.35411230046022e-69	DPsel	Cluster_13
Mis18bp1	1.9519072697269e-72	-2.05747108307527	0.016	0.615	6.57714673607176e-68	DPsel	Cluster_13
Nusap1	4.81368833334191e-71	-2.51933664790157	0.019	0.641	1.62202042080289e-66	DPsel	Cluster_13
Shcbp1	1.74185045881822e-70	-1.68180799833973	0.005	0.487	5.86933930603388e-66	DPsel	Cluster_13
Ect2	2.76515254545588e-70	-2.53295205902348	0.026	0.692	9.31745801716815e-66	DPsel	Cluster_13
Kif15	1.26117536003043e-69	-2.43727927658941	0.027	0.692	4.24965649315852e-65	DPsel	Cluster_13
Kif14	2.92036364553172e-69	-1.77733917623845	0.004	0.462	9.84045733998369e-65	DPsel	Cluster_13
Cdca2	3.37755965086454e-69	-1.66227456931478	0.008	0.513	1.13810249995531e-64	DPsel	Cluster_13
Parpbp	6.43624017251359e-68	-1.53142140463799	0.001	0.41	2.16875548853018e-63	DPsel	Cluster_13
Diaph3	2.14010452645385e-67	-3.15330085281317	0.057	0.846	7.2112962123389e-63	DPsel	Cluster_13
Ncapg2	3.4570154456757e-66	-2.05437104006164	0.017	0.59	1.16487592457488e-61	DPsel	Cluster_13
Ncapg	3.72118837594911e-66	-1.42507222611163	0.005	0.462	1.25389163515981e-61	DPsel	Cluster_13
Cenpp	1.87417897464338e-65	-2.69194136751704	0.043	0.769	6.31523347295832e-61	DPsel	Cluster_13
Ccnf	8.68519165271096e-65	-1.65217812421962	0.008	0.487	2.92656217929749e-60	DPsel	Cluster_13
Lockd	2.34414151648805e-64	-2.81788172542304	0.05	0.795	7.89881925395812e-60	DPsel	Cluster_13
Aspn	4.73089550075209e-64	-1.36707629290908	0.003	0.41	1.59412254793342e-59	DPsel	Cluster_13
Kif18b	2.85508935538039e-63	-1.1545606040894	0	0.359	9.62050909188977e-59	DPsel	Cluster_13
Bub1	6.63654672970234e-62	-1.30348005508642	0.005	0.436	2.2362507860405e-57	DPsel	Cluster_13
Cep55	1.24930718197547e-60	-1.4215920090645	0.004	0.41	4.20966548038454e-56	DPsel	Cluster_13
Ckap2l	1.38957300776749e-60	-1.45493395285167	0.008	0.462	4.68230520697334e-56	DPsel	Cluster_13
Bub1b	1.45489121993465e-60	-1.80286754558718	0.018	0.564	4.9024014546918e-56	DPsel	Cluster_13
Cdca3	4.9864278878004e-60	-1.68714371143914	0.01	0.487	1.68022674107322e-55	DPsel	Cluster_13
Clspn	1.71878954059182e-57	-1.65192884011057	0.021	0.564	5.7916332359782e-53	DPsel	Cluster_13
Rrm2	4.44070181629606e-57	-1.63059103488129	0.021	0.564	1.49633888401912e-52	DPsel	Cluster_13
Ccna2	3.81047838405676e-56	-1.22345942141167	0.004	0.385	1.28397879629176e-51	DPsel	Cluster_13
Sgo1	5.21964193628079e-56	-1.5501679520019	0.01	0.462	1.75881054684918e-51	DPsel	Cluster_13
E2f8	5.39469677462808e-56	-1.14177337299943	0.004	0.385	1.81779702517868e-51	DPsel	Cluster_13
Cdk1	6.97834580286518e-56	-1.40618912031837	0.01	0.462	2.35142340173345e-51	DPsel	Cluster_13
Kif18a	9.29536093308727e-56	-2.12608153939517	0.034	0.641	3.13216482001309e-51	DPsel	Cluster_13
Ecm2	9.58421746808389e-55	-1.58469053483983	0.006	0.41	3.22949791804555e-50	DPsel	Cluster_13
Spag5	1.56885449335652e-54	-1.26992441415725	0.001	0.333	5.28641210081414e-50	DPsel	Cluster_13
Kif2c	1.56885449335652e-54	-1.10400124372397	0.001	0.333	5.28641210081414e-50	DPsel	Cluster_13
Troap	1.64674202446858e-54	-1.18261592358684	0.001	0.333	5.54886192564933e-50	DPsel	Cluster_13
E2f7	2.32511235859475e-54	-1.27396943707184	0	0.308	7.83469860352085e-50	DPsel	Cluster_13
Kif22	6.0149300565782e-54	-1.57667510726949	0.031	0.615	2.02679083186459e-49	DPsel	Cluster_13
Ticrr	4.4217617189931e-53	-1.02488867520524	0.005	0.385	1.48995682883192e-48	DPsel	Cluster_13
