	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster_1	cluster_2
Manba	0.0948898404319716	0.141191307170956	0.148	0.129	1	DPre	SP
Stk24	4.16811054248436e-05	-0.141115103628192	0.435	0.56	1	DPre	SP
Ssbp3	0.00657350823915903	0.14098255236796	0.495	0.475	1	DPre	SP
E430024I08Rik	0.0256153358119547	0.140968404559135	0.109	0.084	1	DPre	SP
Gimap1	0.0378076301875375	0.140876614653913	0.631	0.651	1	DPre	SP
Rab22a	0.106816931669122	0.140839389891602	0.43	0.439	1	DPre	SP
Lrrc42	0.126466486358148	0.140473900168844	0.352	0.352	1	DPre	SP
Dclk2	0.19372059742561	0.140343353016328	0.216	0.205	1	DPre	SP
P3h4	3.17184605530794e-05	-0.140226316106194	0.044	0.083	1	DPre	SP
Akap8l	0.0922650605468961	0.140221015754953	0.352	0.351	1	DPre	SP
A530072M11Rik	0.00612192559068855	0.140115499682811	0.08	0.05	1	DPre	SP
Prdx5	0.0403282859636136	-0.140054481666255	0.584	0.652	1	DPre	SP
Dpp8	0.113057172315678	0.14005035170259	0.342	0.341	1	DPre	SP
Il4ra	8.04256163691571e-05	-0.140039188315642	0.224	0.307	1	DPre	SP
Fam210a	0.118607200719034	0.140007585244101	0.145	0.129	1	DPre	SP
Gm50035	0.000442552753290454	0.13989928194833	0.073	0.038	1	DPre	SP
Polr3gl	0.0336013639345354	0.139834485545952	0.164	0.137	1	DPre	SP
Lamc1	0.0144149440234561	0.139756178343112	0.115	0.086	1	DPre	SP
Lrch4	0.0538142602942191	0.139731333854627	0.214	0.192	1	DPre	SP
Zfyve26	0.00557452033186663	0.139668727884497	0.124	0.088	1	DPre	SP
Fam107b	0.0101692495688095	-0.139571958021175	0.666	0.746	1	DPre	SP
5530601H04Rik	0.0827378568931668	0.139471041426799	0.125	0.105	1	DPre	SP
Dhx8	0.278500044698966	0.13942367962684	0.389	0.412	1	DPre	SP
Igbp1	0.087736036479713	0.139410905145112	0.248	0.236	1	DPre	SP
Snhg6	0.176680293866959	0.13928701158398	0.264	0.258	1	DPre	SP
Vdac1	0.0601966821623517	0.139278828053141	0.486	0.506	1	DPre	SP
Akap8	0.0961653739787034	0.13927735770046	0.324	0.324	1	DPre	SP
Actr2	0.000914642102733093	-0.139196856988158	0.612	0.712	1	DPre	SP
Psenen	0.00012279229035724	-0.139158527770752	0.434	0.54	1	DPre	SP
Golph3l	0.193707105180779	0.139020757268663	0.238	0.23	1	DPre	SP
Sec11a	0.000120815741586855	-0.139008454341597	0.527	0.659	1	DPre	SP
Arf5	4.43713778798228e-05	-0.139007610133347	0.807	0.893	1	DPre	SP
Nono	0.00250959677002708	-0.139001174756665	0.645	0.739	1	DPre	SP
Pcbp3	0.0915773284020086	0.13889500442951	0.107	0.088	1	DPre	SP
Dnaaf5	0.0276543487523377	0.138732923815576	0.126	0.1	1	DPre	SP
Psmb6	0.000758103726730903	-0.138680416734823	0.448	0.557	1	DPre	SP
Srek1	0.0588319508958265	0.138638961978487	0.44	0.439	1	DPre	SP
Atp5o	0.000387332817804248	-0.138468205073264	0.549	0.644	1	DPre	SP
Gnaq	0.000138407272083536	-0.138426693791991	0.1	0.153	1	DPre	SP
Gm14798	0.0214401527757248	0.138416646999924	0.092	0.067	1	DPre	SP
S100a13	0.000635187835366991	-0.138364682549723	0.479	0.582	1	DPre	SP
Use1	0.124196789331885	0.138257655199772	0.297	0.295	1	DPre	SP
Gm14455	0.00877172662426514	0.138069477730376	0.152	0.116	1	DPre	SP
Utp25	0.805082947770653	0.13804774438566	0.221	0.237	1	DPre	SP
Tmem175	0.146244202028262	0.137976087739587	0.176	0.161	1	DPre	SP
Nipsnap1	0.166873917104847	0.137957912787453	0.155	0.142	1	DPre	SP
Atp6v0a2	3.3362874802825e-05	-0.13795269959815	0.318	0.422	1	DPre	SP
Tbck	0.162039711023394	0.137887507537318	0.257	0.247	1	DPre	SP
Ppp1r11	0.000173091589612815	-0.137878078305281	0.335	0.436	1	DPre	SP
Ash1l	0.00279532240538469	0.137860255998123	0.753	0.757	1	DPre	SP
Esf1	0.000294042311377286	-0.137796577170618	0.268	0.349	1	DPre	SP
Cep162	0.00664529354190507	0.137792802838869	0.111	0.077	1	DPre	SP
Zfp943	0.154409855719404	0.137775067221344	0.166	0.153	1	DPre	SP
Ctse	0.111609618304926	0.137705204703326	0.373	0.369	1	DPre	SP
Cd37	0.000261360329321112	-0.137702812704482	0.402	0.515	1	DPre	SP
Zfp280c	0.336627435104818	0.137603846170113	0.327	0.339	1	DPre	SP
Lmbrd1	0.000777847172090402	-0.137493166401877	0.298	0.381	1	DPre	SP
Ost4	0.000198351484211424	-0.137481605779968	0.413	0.525	1	DPre	SP
Fbxo42	0.340475491615123	0.137466049856066	0.187	0.181	1	DPre	SP
Spopl	0.0343954379209595	0.137431688606766	0.319	0.297	1	DPre	SP
Fam76a	0.0279360132702037	0.137325080865419	0.164	0.136	1	DPre	SP
Hnrnph2	0.000175209480295581	-0.137313342661344	0.301	0.398	1	DPre	SP
Mindy2	0.0753005877004633	0.137126419090522	0.397	0.386	1	DPre	SP
Rbm17	0.262449504803558	0.137114988183026	0.319	0.332	1	DPre	SP
Tmem131l	0.000492199703592658	-0.137025673795397	0.552	0.649	1	DPre	SP
Syt14	0.00774281013427292	0.137007357901842	0.065	0.039	1	DPre	SP
Tia1	0.0112724162008028	0.136949978043023	0.643	0.668	1	DPre	SP
