	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster_1	cluster_2
H2az1	7.19485099485797e-68	-3.51167378416404	0.196	1	2.42437699122734e-63	CD8_exhausted_naive	Cluster_9
Lgals1	8.00634523214077e-68	-3.42457819677411	0.058	0.976	2.69781808942215e-63	CD8_exhausted_naive	Cluster_9
Txn1	1.60188953998829e-67	-3.13216070110853	0.116	0.986	5.39772699394453e-63	CD8_exhausted_naive	Cluster_9
Anxa2	3.44716189950228e-67	-3.02298815268147	0.085	0.986	1.16155567365629e-62	CD8_exhausted_naive	Cluster_9
Ppia	6.00039768150066e-67	-3.09951556081052	0.481	1	2.02189400275846e-62	CD8_exhausted_naive	Cluster_9
Rps14	8.56988104389501e-66	-2.90118422382643	0.45	1	2.88770711655086e-61	CD8_exhausted_naive	Cluster_9
H3f3a	1.21330978048301e-65	-2.60694172052151	0.55	1	4.08836863631555e-61	CD8_exhausted_naive	Cluster_9
Hmgb1	1.23170543340898e-65	-3.2923596391175	0.624	1	4.1503546284149e-61	CD8_exhausted_naive	Cluster_9
Rpl28	3.65049204680231e-65	-2.83003981138601	0.392	1	1.23006980009051e-60	CD8_exhausted_naive	Cluster_9
Hmgn2	5.46680307352159e-65	-2.9645069785079	0.148	0.99	1.84209396365383e-60	CD8_exhausted_naive	Cluster_9
Fau	5.4868277859183e-65	-2.79326634043273	0.413	1	1.84884149074303e-60	CD8_exhausted_naive	Cluster_9
Rpl39	6.90761006250197e-65	-3.05046730266012	0.217	0.995	2.32758828666066e-60	CD8_exhausted_naive	Cluster_9
Crip1	7.49855485527635e-65	-2.84260944536416	0.09	0.976	2.52671304403392e-60	CD8_exhausted_naive	Cluster_9
Stmn1	8.37052358290428e-65	-3.3094027247985	0.212	0.99	2.82053162649543e-60	CD8_exhausted_naive	Cluster_9
Ppp1r14b	8.89857484071013e-65	-2.97573077056535	0.132	0.971	2.99846377832568e-60	CD8_exhausted_naive	Cluster_9
Rpl34	2.99010490851455e-64	-2.72520660873424	0.339	0.995	1.00754574997306e-59	CD8_exhausted_naive	Cluster_9
Tpt1	3.43743833358416e-64	-2.82308002919919	0.656	1	1.15827922088452e-59	CD8_exhausted_naive	Cluster_9
Rps16	4.93157356264648e-64	-2.69131061262337	0.423	1	1.66174302766936e-59	CD8_exhausted_naive	Cluster_9
Eif1	1.3008051564172e-63	-2.58481738937703	0.423	1	4.38319305506339e-59	CD8_exhausted_naive	Cluster_9
Rps24	1.40409006580552e-63	-2.8877530870009	0.402	1	4.73122188573829e-59	CD8_exhausted_naive	Cluster_9
Ptma	1.42262576249998e-63	-2.8255089167505	0.735	1	4.79367976931993e-59	CD8_exhausted_naive	Cluster_9
Rplp0	2.59545914615796e-63	-2.69916774041129	0.344	1	8.74565913889388e-59	CD8_exhausted_naive	Cluster_9
Anp32e	2.65138441950718e-63	-2.75331585273858	0.143	0.995	8.93410493997138e-59	CD8_exhausted_naive	Cluster_9
Oaz1	3.34717508533571e-63	-2.65231289205443	0.323	0.986	1.12786411675472e-58	CD8_exhausted_naive	Cluster_9
Rps29	3.77978458416174e-63	-2.65014622541316	0.471	0.995	1.27363621347914e-58	CD8_exhausted_naive	Cluster_9
Rpl18a	4.04926294951692e-63	-2.68382848414109	0.323	0.995	1.36443964346922e-58	CD8_exhausted_naive	Cluster_9
Rps7	4.54608960837482e-63	-2.79107717428778	0.286	0.995	1.53185035443798e-58	CD8_exhausted_naive	Cluster_9
Ly6e	4.67994021157308e-63	-2.79824210163973	0.233	0.99	1.57695265369167e-58	CD8_exhausted_naive	Cluster_9
Ubb	5.10110073481443e-63	-2.77591243616456	0.46	1	1.71886690360307e-58	CD8_exhausted_naive	Cluster_9
Rpl30	7.13718634975298e-63	-2.50558494563889	0.36	1	2.40494631241276e-58	CD8_exhausted_naive	Cluster_9
Rpl9	1.16904731008102e-62	-2.67507072596499	0.339	0.995	3.93922181604901e-58	CD8_exhausted_naive	Cluster_9
Rpl35a	1.58820257026213e-62	-2.55294861775937	0.392	0.995	5.35160738075528e-58	CD8_exhausted_naive	Cluster_9
Rps3a1	2.2907186009171e-62	-2.50992449890453	0.45	1	7.71880539765028e-58	CD8_exhausted_naive	Cluster_9
Rpl41	4.02282898306611e-62	-2.59024950779257	0.302	0.995	1.35553245413396e-57	CD8_exhausted_naive	Cluster_9
Rps4x	4.0683838954849e-62	-2.7343847181455	0.291	1	1.37088263742259e-57	CD8_exhausted_naive	Cluster_9
Ptms	4.11442048487435e-62	-2.90596375370976	0.095	0.952	1.38639512658326e-57	CD8_exhausted_naive	Cluster_9
Rps9	4.86832526693467e-62	-2.61549411345951	0.413	0.995	1.64043088194631e-57	CD8_exhausted_naive	Cluster_9
Rpl29	5.82821196096639e-62	-2.57550246317756	0.169	0.976	1.96387430236723e-57	CD8_exhausted_naive	Cluster_9
Rps15a	6.57098005395306e-62	-2.4835950830201	0.466	0.995	2.21415743898002e-57	CD8_exhausted_naive	Cluster_9
Malat1	7.85893816614262e-62	1.89105311944859	1	1	2.64814780446342e-57	CD8_exhausted_naive	Cluster_9
Rpl23	9.00380566858753e-62	-2.56979371923357	0.397	1	3.03392235808725e-57	CD8_exhausted_naive	Cluster_9
