Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000022076,Klhl1,0.00047292482860273834,0.10665647513152088,1,0.0003904353309787794,-0.10665647513152088,1
ENSMUSG00000055639,Dach1,0.0006305664381369845,0.4285845700188844,1,0.0003904353309787794,-0.4285845700188844,1
ENSMUSG00000115242,Gm49018,0,-1.308381024147323,0.6160318342206589,0.0001952176654893897,1.308381024147323,0.6160318342206589
ENSMUSG00000033186,Mzt1,0.25033487594038284,-0.7079006163362538,0.0017416612665167516,0.4089810092002714,0.7079006163362538,0.0017416612665167516
ENSMUSG00000022070,Bora,0.06100730288975325,-2.6943101189635357,0.0000000000000000000000000000000017444298608769472,0.3957062079469929,2.6943101189635357,0.0000000000000000000000000000000017444298608769472
ENSMUSG00000033166,Dis3,0.06920466658553405,-1.386556097005316,0.0000000008957917174332659,0.18116199357415363,1.386556097005316,0.0000000008957917174332659
ENSMUSG00000022064,Pibf1,0.5052413585572588,0.6586975865017792,0.004586597794285563,0.3199617537371097,-0.6586975865017792,0.0045865977942846515
ENSMUSG00000005148,Klf5,0.0009458496572054767,-0.822954196977081,0.4874607289728102,0.0017569589894045072,0.822954196977081,0.4874607289728102
ENSMUSG00000120791,Gm56763,0.00015764160953424613,0.691618975852677,1,0,-0.691618975852677,1
ENSMUSG00000072294,Klf12,0.025380299135013627,2.0772726683504272,0.0000015415167624705152,0.005856529964681691,-2.0772726683504272,0.0000015415167624705152
ENSMUSG00000054391,4930517O19Rik,0.0034681154097534147,2.630218431188535,0.004889855889593259,0.0003904353309787794,-2.630218431188535,0.004889855889593259
ENSMUSG00000033083,Tbc1d4,0.18270662545019126,1.4368998382308873,0.0000000054316169526462564,0.06735009459383945,-1.4368998382308873,0.0000000054316169526462564
ENSMUSG00000075486,Commd6,0.21959476208120485,0.13241335540290544,0.6862014110708415,0.20029332479211384,-0.13241335540290544,0.6862014110708415
ENSMUSG00000022111,Uchl3,0.31496793584942373,-1.0506773994835776,0.0000013975704263817902,0.6526126557310298,1.0506773994835776,0.0000013975704263817902
ENSMUSG00000053821,Gm9922,0.0009458496572054767,1.4989738979102807,0.2614641500800504,0.0001952176654893897,-1.4989738979102807,0.2614641500800504
ENSMUSG00000033060,Lmo7,0.002679907362082184,2.861543977294989,0.007305136265878208,0.0001952176654893897,-2.861543977294989,0.007305136265878208
ENSMUSG00000098557,Kctd12,0.026641432011287595,0.8342233712954776,0.008741785412194837,0.014836542577193617,-0.8342233712954776,0.008741785412194837
ENSMUSG00000114980,4933432I03Rik,0.00015764160953424613,-0.8933435248684791,0.7467228683562114,0.0003904353309787794,0.8933435248684791,0.7467228683562114
ENSMUSG00000115855,Gm34643,0.00031528321906849227,1.276581476573833,0.6669253950076651,0,-1.276581476573833,0.6669253950076651
ENSMUSG00000022126,Acod1,0.00047292482860273834,1.691618975852677,0.4150215593405819,0,-1.691618975852677,0.4150215593405819
ENSMUSG00000022125,Cln5,0.048868898955616295,-0.10975929537059148,0.7902730885663325,0.05270876968213522,0.10975929537059148,0.7902730885663325
ENSMUSG00000022124,Fbxl3,0.3783398628821907,1.1795716776819472,0.00000020231409953656902,0.1669111039934282,-1.1795716776819472,0.00000020231409953656902
ENSMUSG00000033004,Mycbp2,1.5245520058056943,1.0008497576628494,0.000005665722116118251,0.7617393307395987,-1.0008497576628494,0.000005665722116118251
ENSMUSG00000119948,Gm34758,0.004256323457424645,1.0395422792729851,0.10157544841999364,0.001952176654893897,-1.0395422792729851,0.10157544841999364
ENSMUSG00000115099,1700087I21Rik,0.014660669686684889,0.8199430728282167,0.07993416084029467,0.008199141950554368,-0.8199430728282167,0.07993416084029467
ENSMUSG00000115762,Gm34907,0.0020493409239451996,1.9140113971891246,0.17755081429691943,0.0003904353309787794,-1.9140113971891246,0.17755081429691943
ENSMUSG00000022123,Scel,0.0034681154097534147,1.4078260098520872,0.07655759191189221,0.0011713059929363383,-1.4078260098520872,0.07655759191189221
ENSMUSG00000055717,Slain1,0.26436497918893076,0.7071784500582132,0.002899494578956477,0.16183544469070407,-0.7071784500582132,0.002899494578956477
ENSMUSG00000089707,Slain1os,0.00567509794323286,1.316109840760471,0.019780905769934826,0.0021473943203832867,-1.316109840760471,0.019780905769934826
ENSMUSG00000022122,Ednrb,0,-1.8933435248684791,0.33886374676425285,0.0003904353309787794,1.8933435248684791,0.33886374676425285
ENSMUSG00000115424,D130079A08Rik,0,-1.8933435248684791,0.33886374676425285,0.0003904353309787794,1.8933435248684791,0.33886374676425285
ENSMUSG00000048349,Pou4f1,0.0011034912667397228,0.10665647513152088,1,0.0009760883274469485,-0.10665647513152088,1
ENSMUSG00000022120,Obi1,0.1483407545717256,-0.45670377110442395,0.07295110869602114,0.20361202510543347,0.45670377110442395,0.07295110869602114
ENSMUSG00000115432,D130009I18Rik,0.012926611981808183,0.06665840719960237,0.974182102575501,0.012298712925831552,-0.06665840719960237,0.974182102575501
ENSMUSG00000022119,Rbm26,0.9983443131803807,0.5660501326052466,0.01436979075936237,0.674281816600352,-0.5660501326052466,0.01436979075936237
ENSMUSG00000091509,Gm17066,0.022542750163397195,0.3069551256173533,0.4399845755812721,0.01815524289051324,-0.3069551256173533,0.4399845755812721
ENSMUSG00000120914,Gm56767,0.010246704619725999,0.5660880937688182,0.21360801044074815,0.006832618292128639,-0.5660880937688182,0.21360801044074815
ENSMUSG00000053253,Ndfip2,0.6105459537261352,1.3304564443253288,0.000000001569519657886015,0.2426555582033114,-1.3304564443253288,0.0000000015695196578859256
ENSMUSG00000115548,5430440P10Rik,0,-1.308381024147323,0.6160318342206589,0.0001952176654893897,1.308381024147323,0.6160318342206589
ENSMUSG00000022116,4930449E01Rik,0.0018916993144109534,2.3920586939937696,0.02929743657010389,0.0001952176654893897,-2.3920586939937696,0.02929743657010389
ENSMUSG00000115386,Gm35909,0.00015764160953424613,0.691618975852677,1,0,-0.691618975852677,1
ENSMUSG00000060143,Gm10076,1.370063228462133,-0.8645087808003967,0.00006413839931637351,2.494686547288911,0.8645087808003967,0.00006413839931637351
