	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
H1f5	0	4.99700008538138	0.998	0.522	0
H2ac8	0	4.37211561980899	0.998	0.492	0
H2ac24	0	3.9690893344001	0.994	0.344	0
H3c3	0	3.87584562780895	0.995	0.293	0
H2ac4	0	3.74893084496357	0.997	0.328	0
Top2a	0	3.72512557943024	1	0.382	0
H4c4	0	3.60532945045037	0.998	0.498	0
Hmgb2	0	3.57085267722785	1	0.643	0
Pclaf	0	3.21016226496999	0.99	0.322	0
H2ac22	0	3.1758425172009	0.996	0.361	0
Mki67	0	3.1035087416387	0.999	0.315	0
Tuba1b	0	3.08600713531465	1	0.498	0
Nusap1	0	3.00421737733869	0.985	0.323	0
H1f4	0	2.92260593503392	0.994	0.593	0
Ube2c	0	2.90255379330908	0.937	0.286	0
H2az1	0	2.80126552092754	1	0.751	0
Hmgn2	0	2.7637987480797	0.999	0.509	0
H2ac20	0	2.73267201905043	0.992	0.375	0
H1f1	0	2.70825130225645	0.986	0.409	0
Stmn1	0	2.68957029602937	1	0.629	0
Birc5	0	2.65605228112832	0.991	0.305	0
H2ax	0	2.65560514319346	0.987	0.376	0
Rrm2	0	2.53797499683191	0.974	0.313	0
Kif11	0	2.53639854472657	0.994	0.295	0
Cks2	0	2.49565130716454	0.992	0.366	0
Prc1	0	2.44524525146498	0.984	0.341	0
Cenpf	0	2.38318400645101	0.955	0.315	0
H2ac10	0	2.38169501606156	0.981	0.127	0
Lockd	0	2.36170517223376	0.994	0.387	0
Ptma	0	2.3526390751847	1	0.929	0
Dut	0	2.29971406731588	0.988	0.443	0
H1f3	0	2.29338755297785	0.991	0.511	0
Knl1	0	2.24113030501955	0.985	0.361	0
Dek	0	2.19102097450503	0.997	0.545	0
Diaph3	0	2.14824424940122	0.983	0.297	0
Neil3	0	2.14451856891062	0.969	0.244	0
Tpx2	0	2.12510165133216	0.968	0.297	0
Spc24	0	2.11464788275072	0.988	0.259	0
Fbxo5	0	2.11447642557104	0.985	0.304	0
Cdca8	0	2.11076416519504	0.981	0.258	0
Cdk1	0	2.10274103472124	0.981	0.179	0
Tmpo	0	2.09810912561766	0.999	0.579	0
Cenpe	0	2.08091823716036	0.959	0.423	0
Kif15	0	2.0752509874101	0.981	0.284	0
Cdca3	0	2.06581913335803	0.951	0.224	0
Tubb5	0	2.0365678060074	1	0.771	0
H4c8	0	2.02093252045087	0.985	0.378	0
H2bc15	0	2.01325702020329	0.976	0.397	0
Tyms	0	2.00571952253746	0.934	0.343	0
Cenpp	0	1.99204480548594	0.977	0.322	0
Smc2	0	1.96961709385387	0.99	0.378	0
H2bc11	0	1.94609446376071	0.979	0.293	0
H2az2	0	1.9457908115182	0.999	0.728	0
Spc25	0	1.94071485838862	0.961	0.172	0
Tubb4b	0	1.93712061610737	0.979	0.515	0
Pcna	0	1.93407328178295	0.929	0.476	0
Hmmr	0	1.90260618588309	0.891	0.232	0
H3c6	0	1.90086853350919	0.973	0.453	0
Ccna2	0	1.88626487628828	0.965	0.255	0
H1f2	0	1.88346606756877	0.993	0.597	0
Ran	0	1.87346366265552	0.996	0.616	0
Nucks1	0	1.86825383075465	0.998	0.531	0
H2bc18	0	1.86811116675057	0.967	0.354	0
Anp32b	0	1.85702844258504	1	0.735	0
Esco2	0	1.85389437918854	0.948	0.158	0
Anp32e	0	1.83783103575623	0.998	0.636	0
Depdc1a	0	1.79953651565774	0.945	0.145	0
Ect2	0	1.77936108215703	0.946	0.342	0
Kif4	0	1.77341204251081	0.962	0.192	0
Mis18bp1	0	1.77328835273205	0.948	0.293	0
Pbk	0	1.75257863117717	0.945	0.154	0
Atad2	0	1.71459993748974	0.962	0.445	0
H3c11	0	1.71119838889945	0.965	0.414	0
Ndc80	0	1.69276095055426	0.97	0.36	0
Ppia	0	1.69166340121926	1	0.865	0
Pola1	0	1.67034811502353	0.888	0.36	0
Slbp	0	1.65760489552112	0.936	0.389	0
Cks1b	0	1.65283089441419	0.969	0.345	0
Ccnb2	0	1.64123704072757	0.909	0.244	0
Ranbp1	0	1.63838329721206	0.973	0.522	0
H3c7	0	1.63772633886354	0.943	0.365	0
Snrpd1	0	1.62412629549488	0.992	0.567	0
Clspn	0	1.62258041942984	0.939	0.311	0
Racgap1	0	1.60589328113898	0.948	0.331	0
Rrm1	0	1.60380478611431	0.963	0.312	0
Incenp	0	1.59863672659726	0.97	0.363	0
Bub1b	0	1.58915723704521	0.939	0.301	0
Nsd2	0	1.58882602372336	0.987	0.494	0
Tacc3	0	1.57239500882092	0.943	0.274	0
Aurkb	0	1.56976563627115	0.934	0.151	0
Gmnn	0	1.56045175547048	0.958	0.355	0
Ccdc34	0	1.55356235777445	0.965	0.368	0
H2bc6	0	1.55230188027748	0.978	0.492	0
Kif23	0	1.5511753157069	0.958	0.285	0
Ezh2	0	1.545604466323	0.999	0.697	0
Hmgb1	0	1.53825617273327	1	0.949	0
H3c2	0	1.5354629192129	0.941	0.098	0
H2bc3	0	1.53230130434756	0.941	0.269	0
Ncapg2	0	1.52860858984894	0.936	0.229	0
Hint1	0	1.52826968451776	0.988	0.486	0
Lmnb1	0	1.51657620865088	0.998	0.582	0
H2bc14	0	1.51201144253346	0.929	0.249	0
Ccnf	0	1.5085561333594	0.931	0.241	0
Lig1	0	1.50686172823334	0.861	0.285	0
Ckap2l	0	1.50087049532456	0.91	0.2	0
Sgo1	0	1.5000605197813	0.939	0.264	0
Crip1	0	1.49932122692412	0.997	0.587	0
Alyref	0	1.49621975027758	0.965	0.479	0
E2f8	0	1.49193779333271	0.923	0.159	0
Cdkn2c	0	1.49131738919812	0.952	0.289	0
Cenpa	0	1.48949764833294	0.849	0.326	0
D17H6S56E-5	0	1.48948647053759	0.954	0.303	0
Hsp90aa1	0	1.4646678087037	0.995	0.719	0
Ubb	0	1.45751715671895	1	0.874	0
Anln	0	1.44510899959633	0.917	0.181	0
Kif18a	0	1.43918950838538	0.927	0.365	0
Ncapd2	0	1.43793665885428	0.97	0.39	0
Ckap5	0	1.41447828558796	0.969	0.541	0
Asf1b	0	1.41047039705944	0.932	0.302	0
Mxd3	0	1.40737956681098	0.911	0.137	0
Tipin	0	1.3953114031826	0.917	0.332	0
Kif22	0	1.39519882099095	0.937	0.357	0
Cdc20	0	1.38865984102948	0.852	0.248	0
Uhrf1	0	1.38116434761341	0.929	0.35	0
