	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Tubb2b	0	1.33051863496827	0.749	0.399	0
Ly6d	0	1.30739362250307	0.926	0.618	0
Ppp1r14b	1.33626373184947e-270	0.815439317538889	0.919	0.669	2.67252746369895e-267
Anxa2	1.67002431071782e-245	0.750458770898351	0.883	0.597	3.34004862143564e-242
H2-Q7	4.57891388455678e-225	-0.471183829304042	0.05	0.273	9.15782776911356e-222
Rpl32	2.14126474283255e-194	0.43696947689378	1	0.882	4.2825294856651e-191
Epsti1	1.75092561013961e-180	0.706106381750327	0.875	0.685	3.50185122027923e-177
Slc7a11	1.52625810808078e-176	0.735341076458921	0.746	0.48	3.05251621616156e-173
Lgals1	2.15627943503302e-173	0.635765593903944	0.837	0.589	4.31255887006604e-170
H2-K1	9.09942202065407e-172	-1.44904972252595	0.198	0.428	1.81988440413081e-168
Smc2	9.40871344146988e-171	-0.7724862074267	0.231	0.473	1.88174268829398e-167
Rps26	3.46481791449778e-163	0.431245637065598	0.998	0.851	6.92963582899557e-160
Sgo1	8.07944651390257e-148	-0.366431331423975	0.185	0.352	1.61588930278052e-144
Ly6e	1.02560220534097e-147	0.487474484866624	0.97	0.785	2.05120441068194e-144
Nusap1	2.86503303870578e-146	-1.06809551049613	0.233	0.411	5.73006607741157e-143
Aurkb	8.36451663830351e-144	-0.341682326696297	0.062	0.252	1.6729033276607e-140
Dlgap5	4.45684154867067e-141	-0.443241995985599	0.072	0.293	8.91368309734135e-138
Jazf1	1.50793060222702e-140	-0.312090979712482	0.236	0.43	3.01586120445405e-137
Rplp0	1.85924271470455e-135	0.382451488298227	1	0.861	3.71848542940911e-132
Rpl13	5.66083568724134e-135	0.313347948557813	1	0.87	1.13216713744827e-131
Topbp1	8.46377539246141e-132	-0.487493562554546	0.347	0.55	1.69275507849228e-128
Top2a	2.80432557816777e-128	-1.85874845713395	0.285	0.468	5.60865115633554e-125
Tubb2a	9.15954641556598e-128	0.590255895806114	0.711	0.507	1.8319092831132e-124
Rps17	2.05698924669006e-127	0.414448749830062	0.989	0.813	4.11397849338011e-124
Ptms	7.22745543192836e-127	0.500278007996174	0.84	0.639	1.44549108638567e-123
Samd1	2.30986854563346e-126	-0.368622307563922	0.188	0.382	4.61973709126693e-123
Rpl7a	6.03338714228349e-126	0.440905507977201	0.988	0.818	1.2066774284567e-122
Prim1	2.31236719228892e-125	-0.285371322296682	0.2	0.36	4.62473438457785e-122
E2f2	1.21100716013165e-124	0.381707214080598	0.713	0.463	2.42201432026331e-121
Trbc1	5.5854816696892e-122	0.830005597079678	0.892	0.797	1.11709633393784e-118
Ptges3	7.12278242820353e-122	-0.554176839732732	0.373	0.579	1.42455648564071e-118
Gimap3	9.77688990887667e-122	-0.435145998081395	0.081	0.22	1.95537798177533e-118
Rpl37	1.54163107574932e-121	0.348466150271596	0.995	0.82	3.08326215149863e-118
Lsm6	2.70027878190817e-121	-0.471693775251821	0.354	0.556	5.40055756381634e-118
H1f2	1.49662488110848e-117	0.264206829267251	0.806	0.595	2.99324976221695e-114
Rundc3b	2.23377202788324e-116	-0.267729276115966	0.258	0.418	4.46754405576648e-113
Ncapg	3.10321613925946e-116	-0.305116817440998	0.143	0.315	6.20643227851892e-113
Lcp1	1.17785459108308e-113	-0.811780134957762	0.437	0.615	2.35570918216617e-110
Pik3cd	2.29358833961589e-113	-0.515573056766466	0.292	0.484	4.58717667923178e-110
Prim2	4.03801733959105e-113	-0.373713581592867	0.323	0.516	8.0760346791821e-110
Hsp90aa1	5.95838508953363e-112	-0.884892771318936	0.661	0.76	1.19167701790673e-108
Nfkb1	9.18369235380994e-111	-0.61604759400144	0.336	0.552	1.83673847076199e-107
Tpx2	1.07352164326031e-110	-0.738332601691126	0.218	0.384	2.14704328652063e-107
Gar1	5.61314900791701e-109	-0.264668127668945	0.221	0.388	1.1226298015834e-105
S100a6	5.72977426745811e-109	-0.405885772018866	0.094	0.155	1.14595485349162e-105
B630019A10Rik	3.39557209760334e-108	-0.834524620546494	0.122	0.374	6.79114419520668e-105
Rps5	5.27491530407438e-108	0.309738804884469	0.995	0.839	1.05498306081488e-104
Ppp3ca	3.58019377289937e-107	-0.664146165760938	0.304	0.5	7.16038754579873e-104
Ccna2	4.61836396827284e-106	-0.500704583908343	0.16	0.35	9.23672793654567e-103
Rpl15	1.00376099551842e-104	0.348233325470136	0.999	0.848	2.00752199103683e-101
Il7r	1.51062940347992e-103	-0.922917639648452	0.032	0.242	3.02125880695983e-100
Txn1	3.04327705264489e-101	0.376918084417242	0.954	0.772	6.08655410528979e-98
Cdc20	5.91938504842135e-101	-0.536257011128114	0.117	0.339	1.18387700968427e-97
Rpl10a	1.48921078669299e-99	0.306495559117929	0.993	0.817	2.97842157338598e-96
Tipin	2.96052858828591e-99	-0.448560119379097	0.252	0.41	5.92105717657183e-96
