	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Cdc6	0	1.26364661153052	0.895	0.172	0
Hells	2.87420957296742e-266	2.06875043430123	0.976	0.29	5.74841914593483e-263
Mcm3	1.94311198010239e-254	1.79026726392456	0.969	0.363	3.88622396020479e-251
Dut	7.79957730117522e-244	2.19298390955152	1	0.474	1.55991546023504e-240
Ppia	1.55623016020845e-238	1.71213953385395	1	0.873	3.11246032041689e-235
Lig1	3.31115104548389e-236	1.53982155015633	0.967	0.314	6.62230209096778e-233
Uhrf1	9.31144961004376e-234	1.6916137805658	0.969	0.382	1.86228992200875e-230
Mcm6	5.49343104511029e-227	1.69040341686682	0.967	0.402	1.09868620902206e-223
Mcm5	1.14296473763089e-223	1.39167581099545	0.937	0.37	2.28592947526178e-220
Ptma	2.19611611854781e-221	1.8295443941099	1	0.933	4.39223223709562e-218
Siva1	2.314726629164e-220	1.56328719194959	0.965	0.393	4.62945325832799e-217
Dtl	3.87975812103621e-218	1.58947054877563	0.928	0.382	7.75951624207242e-215
Pclaf	1.09726210084272e-217	1.88153335516513	0.978	0.36	2.19452420168543e-214
Anp32b	8.24156326509557e-214	1.62961262522237	0.996	0.75	1.64831265301911e-210
H2az1	1.69358995691465e-212	2.0620227436708	1	0.765	3.3871799138293e-209
Rrm2	9.37947485921051e-212	1.50801522633059	0.958	0.351	1.8758949718421e-208
Pcna	1.59476015755053e-211	1.81238863935193	0.993	0.499	3.18952031510107e-208
Clspn	6.27025528173215e-211	1.38466456966235	0.915	0.347	1.25405105634643e-207
Gmnn	1.6212286869784e-210	1.43508898571853	0.963	0.389	3.2424573739568e-207
Kntc1	7.87648503540072e-210	0.657976445887614	0.729	0.121	1.57529700708014e-206
Rad51	4.50872270826961e-209	1.01327418556053	0.88	0.293	9.01744541653922e-206
Hmgb2	6.63352457871247e-208	2.25916623476692	1	0.663	1.32670491574249e-204
Chaf1a	3.60110820814351e-207	0.92753430390819	0.851	0.272	7.20221641628701e-204
Rfc4	1.40114471333627e-206	1.22047997668422	0.923	0.327	2.80228942667254e-203
Mcm4	6.60077723375583e-206	1.37052808861372	0.952	0.42	1.32015544675117e-202
Tipin	9.43693283183096e-206	1.37461113176249	0.967	0.363	1.88738656636619e-202
Ran	9.59025047088853e-206	1.76651054436962	0.993	0.638	1.91805009417771e-202
Stmn1	2.19560527657241e-205	1.9393684391376	0.998	0.65	4.39121055314481e-202
Hmgn2	8.55308160386366e-205	1.82691332797148	0.998	0.537	1.71061632077273e-201
Mcm10	1.69827413389058e-202	0.632312768748708	0.683	0.089	3.39654826778116e-199
Hint1	5.55309065187207e-202	1.54630269420607	0.993	0.514	1.11061813037441e-198
Pola1	4.59395346492773e-200	1.70974937334797	0.943	0.388	9.18790692985546e-197
Snrpd1	1.52694272990008e-198	1.48260764026055	0.993	0.591	3.05388545980017e-195
Dhfr	3.75239633423741e-196	1.15247235678253	0.873	0.277	7.50479266847481e-193
Rps17	6.86053015130911e-196	1.22220407672974	1	0.838	1.37210603026182e-192
Slbp	1.64919119947353e-195	1.63609042753058	0.969	0.418	3.29838239894707e-192
Nap1l1	3.95520559928673e-194	1.54081080205728	0.985	0.558	7.91041119857346e-191
Ncapg2	4.47848286398747e-194	1.12868376640539	0.869	0.271	8.95696572797493e-191
Snrpg	2.76232273241675e-193	1.33220550906178	0.996	0.751	5.5246454648335e-190
Rfc3	3.34647956081791e-193	1.16676834851637	0.908	0.349	6.69295912163581e-190
Mcm2	9.54164998080994e-193	1.13989046907126	0.939	0.373	1.90832999616199e-189
Rpl14	1.05179065349075e-192	1.44832520346527	1	0.824	2.10358130698151e-189
Ranbp1	2.19129465349859e-192	1.5858167658813	0.989	0.547	4.38258930699718e-189
Prim1	2.3477542601828e-192	1.17086750185964	0.91	0.313	4.6955085203656e-189
Snrpf	1.84158201094971e-191	1.40291606667418	0.996	0.672	3.68316402189942e-188
Cenps	9.96365040355623e-191	0.76354353467323	0.805	0.172	1.99273008071125e-187
Pole	1.18397236272872e-189	0.913155905460785	0.79	0.194	2.36794472545744e-186
Rpsa	2.63818546952895e-189	1.4338674224053	1	0.868	5.2763709390579e-186
Mcm7	2.86101120841263e-189	1.32070445111123	0.982	0.43	5.72202241682527e-186
Rpl32	2.36654903272152e-187	1.22537685314686	0.998	0.899	4.73309806544303e-184
Dctpp1	1.24276773312175e-186	1.18885424247707	0.902	0.314	2.4855354662435e-183
Dek	1.68228714731242e-186	1.46662994285908	0.996	0.571	3.36457429462483e-183
Rps12	7.88760244814624e-185	1.36683849946463	1	0.87	1.57752048962925e-181
Orc6	2.22933128214353e-184	1.3162739713945	0.943	0.401	4.45866256428706e-181
Nasp	4.51177206235775e-184	1.41145833246659	0.98	0.553	9.0235441247155e-181
Gapdh	1.98739516185687e-183	1.3159945162772	1	0.8	3.97479032371373e-180
Rps8	9.28191981041108e-182	1.24910384535943	1	0.893	1.85638396208222e-178
Rplp2	1.12478265366106e-180	1.13174011855396	1	0.884	2.24956530732213e-177
Rbm3	1.38356588005985e-179	1.30499837297075	0.993	0.732	2.76713176011971e-176
Rrm1	7.09016016383921e-179	1.13511287752257	0.934	0.35	1.41803203276784e-175
Rpl22	1.86067042796319e-177	1.15050426954063	1	0.857	3.72134085592638e-174
E2f8	5.28127020286019e-177	0.668858509791141	0.788	0.207	1.05625404057204e-173
Cenpk	2.30947342944673e-176	0.984437452078607	0.867	0.301	4.61894685889346e-173
Mms22l	4.38187192405116e-176	1.14572873910292	0.937	0.438	8.76374384810231e-173
Hnrnpab	4.81898782555425e-175	1.21184688264235	0.998	0.734	9.6379756511085e-172
Tyms	3.13371110003828e-173	1.05853089297998	0.921	0.377	6.26742220007656e-170
Zfp367	1.50048450943932e-172	1.18916537273525	0.875	0.347	3.00096901887865e-169
Rps2	3.95115293132236e-170	1.53822067893125	1	0.831	7.90230586264471e-167
E2f1	4.31905720646546e-170	0.863624150423593	0.807	0.281	8.63811441293092e-167
Ybx1	5.93729366365786e-170	1.33629538831633	0.989	0.778	1.18745873273157e-166
Rpl23a	9.1605015914273e-170	1.15919768155406	0.996	0.853	1.83210031828546e-166
Mki67	2.19173264263042e-169	1.13886914582736	0.956	0.355	4.38346528526084e-166
Hsp90aa1	3.5373238702707e-169	1.52430804470092	0.996	0.735	7.07464774054141e-166
Chek1	3.80039488264162e-169	0.862288669832132	0.764	0.22	7.60078976528324e-166
Rpl13	3.84861979693014e-169	1.15861965715017	1	0.889	7.69723959386029e-166
Tuba1b	8.43230952009877e-169	1.38579571179514	0.978	0.527	1.68646190401975e-165
Atad5	1.13453169128915e-168	1.08687406079441	0.921	0.348	2.26906338257829e-165
Nme2	1.23137402675229e-168	1.5060464377117	0.982	0.576	2.46274805350458e-165
Anp32e	2.50670303953615e-168	1.37918324821606	0.998	0.657	5.0134060790723e-165
Atad2	1.42190902760993e-167	1.40168268866378	0.963	0.474	2.84381805521986e-164
Rpl15	2.88578490095385e-167	1.08374399898851	1	0.87	5.77156980190769e-164
Rpl36a	2.93766574155865e-167	1.31868376938406	0.996	0.795	5.87533148311731e-164
Rps26	3.06383389713633e-167	1.16214909888912	1	0.872	6.12766779427266e-164
Rpl35	3.54567336273415e-167	1.1524604364845	0.998	0.815	7.09134672546831e-164
Rpl3	3.97446164592405e-167	1.42685867036138	0.998	0.776	7.9489232918481e-164
Cenph	4.83083074691276e-167	0.75520339896448	0.799	0.219	9.66166149382552e-164
Hnrnpa3	8.71726188363375e-167	1.0191558147263	1	0.893	1.74345237672675e-163
Nucks1	4.85928706545308e-166	1.40552596876782	0.987	0.558	9.71857413090616e-163
Rpa2	8.73425292609622e-166	0.939278902906373	0.871	0.35	1.74685058521924e-162
Rps20	1.40569178515087e-165	1.16556978595574	1	0.88	2.81138357030174e-162
Zgrf1	1.96013283688923e-165	0.841208395471573	0.84	0.314	3.92026567377846e-162
Hmgb1	6.49644429102556e-165	1.14342078205846	1	0.952	1.29928885820511e-161
Rplp0	2.07107178914863e-164	1.14425945028874	1	0.881	4.14214357829727e-161
Hsp90ab1	2.09254594965912e-164	1.3809886108344	1	0.856	4.18509189931823e-161
Rps5	1.01444883548374e-163	1.15402560870172	1	0.862	2.02889767096748e-160
Ccnb2	6.60809478129969e-163	1.25668506883656	0.867	0.283	1.32161895625994e-159
Crip1	1.51296859253785e-162	1.32579532799559	0.993	0.61	3.0259371850757e-159
Rpl39	4.24766417640079e-159	1.09844709855255	0.998	0.881	8.49532835280159e-156
Wdr76	1.3426075869798e-158	1.1212342129518	0.93	0.397	2.68521517395961e-155
Rps25	2.92706600839894e-158	1.10788956710361	1	0.848	5.85413201679787e-155
Rps6	2.86099551770996e-157	1.12348637597088	0.998	0.834	5.72199103541991e-154
Eef1b2	3.81145997237514e-157	1.212301857153	0.998	0.806	7.62291994475028e-154
Top2a	1.51708261970183e-156	0.837066687966078	0.956	0.419	3.03416523940367e-153
Alyref	4.00612136772527e-156	1.13562188286155	0.982	0.506	8.01224273545055e-153
Nsd2	1.36197221620039e-155	1.23234033844442	0.987	0.522	2.72394443240077e-152
Dnmt1	4.49077564340561e-155	1.15033655804522	0.958	0.476	8.98155128681121e-152
Rps27l	6.00952858790227e-155	1.19899806856909	0.982	0.616	1.20190571758045e-151
Rps27a	1.69555275525692e-154	1.06565609431787	1	0.884	3.39110551051383e-151
Npm1	2.15351355083038e-154	1.53249981661766	0.998	0.835	4.30702710166075e-151
Rpl4	2.44606370026066e-154	1.09725203584699	1	0.803	4.89212740052132e-151
Snu13	1.03941472370338e-153	1.1680310069626	0.985	0.642	2.07882944740675e-150
Rpl7a	2.81953134335444e-153	1.03573460892737	1	0.842	5.63906268670889e-150
Cks1b	3.32610460721683e-153	1.14831300845877	0.917	0.382	6.65220921443366e-150
Eif5a	3.44740715565966e-153	1.39195016384217	0.982	0.728	6.89481431131931e-150
Erh	4.90301827216404e-152	1.15837716820425	0.987	0.644	9.80603654432809e-149
Spc24	1.3041690449733e-151	0.850248903439447	0.877	0.303	2.60833808994659e-148
Atpif1	8.39257664548866e-151	1.12461974749839	0.993	0.616	1.67851532909773e-147
Selenoh	1.73044330671201e-150	1.15011473720563	0.91	0.393	3.46088661342401e-147
Cdk2ap1	4.58118646900987e-150	0.959896080896278	0.941	0.454	9.16237293801973e-147
Rpl10a	1.04078294620967e-149	1.1671687921073	0.998	0.843	2.08156589241934e-146
Dnajc9	2.24000913562759e-149	1.04517776582737	0.943	0.447	4.48001827125518e-146
Gzma	2.44797598509775e-149	1.35520547237935	0.858	0.39	4.89595197019549e-146
Rps19	1.30107840099803e-148	1.09732307881577	0.998	0.876	2.60215680199605e-145
