	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Cybb	0	2.4949854877839	0.763	0.018	0
Ctsh	0	2.31481845659108	0.776	0.006	0
Gm15987	0	2.15235202896493	0.651	0.014	0
Ms4a7	0	1.78002359697149	0.434	0	0
Apoc1	0	1.6900508048961	0.329	0.004	0
Spi1	0	1.54816347971922	0.724	0.002	0
Cd180	0	1.49727288687944	0.717	0.006	0
Hck	0	1.42092056085721	0.612	0.014	0
Kynu	0	1.41540738859082	0.579	0.002	0
Rassf4	0	1.38370570021615	0.704	0.017	0
Rnase6	0	1.25332596003731	0.645	0.001	0
Cd300a	0	1.15111361428689	0.467	0.001	0
Pla2g7	0	1.145815293022	0.434	0	0
Il1b	0	1.01594077287333	0.408	0.005	0
Clec1b	0	0.884520718535818	0.533	0.001	0
Zfp366	0	0.866039069553064	0.467	0.007	0
Rasgrp3	0	0.849478482445711	0.474	0.004	0
Fgd2	0	0.825233137292858	0.533	0.001	0
Mgst1	0	0.75446556073945	0.454	0.007	0
Tlr4	0	0.746926129771325	0.441	0.005	0
Ptpro	0	0.724237634782723	0.375	0.007	0
Fcgr1	0	0.720144693141723	0.368	0.006	0
H2-Eb2	0	0.646438914502418	0.447	0.004	0
Olfm1	0	0.595714228727566	0.467	0.004	0
Csf2rb	0	0.589227133190526	0.625	0	0
Gm56600	0	0.581737258741516	0.342	0	0
Anxa3	0	0.546639797796216	0.362	0.005	0
Clec2g	0	0.539353287052357	0.454	0.004	0
Cd33	0	0.522693691231754	0.296	0	0
Paqr9	0	0.488013734707571	0.283	0	0
2010309G21Rik	0	0.458358711515305	0.329	0	0
Pilrb2	0	0.447952767847367	0.342	0	0
Cyp27a1	0	0.438986033172717	0.375	0.004	0
Sh3pxd2b	0	0.438975948858623	0.375	0	0
B4galt6	0	0.419030257415908	0.461	0	0
Cd300ld	0	0.41125053753204	0.289	0	0
Sirpb1a	0	0.408868345743682	0.191	0	0
Clec9a	0	0.395527915625761	0.336	0	0
Gm2848	0	0.388359079958242	0.428	0.01	0
P2ry6	0	0.388106433054958	0.322	0	0
Or5v1b	0	0.335721054664968	0.263	0	0
Anpep	0	0.329305032901244	0.349	0	0
Bhlhe41	0	0.322351619701771	0.349	0	0
Gm20429	0	0.321501319363776	0.395	0	0
Apoc2	0	0.289504927677158	0.276	0	0
Mycl	0	0.289151405354904	0.336	0	0
Abca9	0	0.271964507230985	0.303	0.004	0
Treml4	0	0.271103862172454	0.336	0	0
Batf3	3.70772987815584e-305	0.471636164757906	0.401	0.004	7.41545975631169e-302
Iglc3	1.02001223533245e-294	1.71591884227206	0.632	0.033	2.0400244706649e-291
Cdk14	3.08705286992358e-292	1.44636127669485	0.697	0.034	6.17410573984715e-289
Bcl2a1a	2.21670051961126e-289	0.659088795017588	0.434	0.002	4.43340103922253e-286
Lilrb4a	4.62902061761158e-284	0.776214859642938	0.461	0.004	9.25804123522317e-281
H2-M2	8.71823077654043e-278	1.36702202659533	0.342	0.006	1.74364615530809e-274
Sirpa	9.21446619822079e-276	2.5333621886604	0.612	0.022	1.84289323964416e-272
Mpeg1	3.36464994161843e-269	2.02330785104992	0.691	0.031	6.72929988323685e-266
Siglecg	1.70190252923812e-245	0.802786209066134	0.408	0	3.40380505847623e-242
Tnfrsf11a	1.60213419653376e-242	0.478965471269102	0.467	0.016	3.20426839306752e-239
Snx24	1.58733945926384e-239	0.671625296949602	0.336	0.005	3.17467891852767e-236
Pmp22	4.308255096001e-239	0.307418000767034	0.309	0	8.61651019200199e-236
Gm43388	1.44535066127127e-238	0.591206333733376	0.329	0	2.89070132254255e-235
Pax5	5.46276290932206e-227	1.12757684920726	0.362	0	1.09255258186441e-223
Cd38	7.78339597874345e-226	1.51040132289147	0.599	0.021	1.55667919574869e-222
Tgfbi	1.49206654595136e-222	1.21982394575859	0.395	0.014	2.98413309190272e-219
Fcgr2b	1.22914380207578e-221	1.3226809324004	0.572	0.002	2.45828760415155e-218
Hepacam2	2.98658222813349e-211	0.376743460008714	0.349	0	5.97316445626697e-208
Napsa	3.30783207068633e-210	1.46116558362168	0.553	0.011	6.61566414137266e-207
Slco2b1	4.57229073670481e-210	0.254188302584678	0.276	0.009	9.14458147340963e-207
Rubcnl	4.72837820357819e-208	0.468757659600724	0.447	0.002	9.45675640715638e-205
Gda	5.36202223076709e-206	0.660326870691657	0.289	0.005	1.07240444615342e-202
Ccl22	3.47739716370947e-202	0.524456663429521	0.342	0.015	6.95479432741894e-199
Cxcl9	5.81149694081155e-192	1.21882619389424	0.342	0.007	1.16229938816231e-188
Tyrobp	8.68202293006985e-190	3.76961075460478	0.75	0.039	1.73640458601397e-186
Ifi207	2.52347347598723e-187	0.89405594597812	0.48	0.005	5.04694695197445e-184
Tnni2	5.34473075923174e-186	0.310634998315416	0.329	0	1.06894615184635e-182
Spic	1.55957292730032e-183	0.810854428528395	0.474	0.001	3.11914585460065e-180
Lpcat2	4.67535818812378e-183	1.634201144891	0.546	0.033	9.35071637624757e-180
