	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Mki67	1.15052364775255e-50	2.5112167780098	0.925	0.37	2.3010472955051e-47
Nuf2	7.41230594653583e-48	1.14339904122972	0.623	0.115	1.48246118930717e-44
Top2a	3.26883259830402e-47	2.61333338896792	0.925	0.432	6.53766519660804e-44
Tmsb4x	2.11360519183597e-45	-3.06585843106325	0.519	0.926	4.22721038367194e-42
Rpl39	7.12498134768206e-43	-2.6342206747522	0.368	0.889	1.42499626953641e-39
Knl1	9.0180609797803e-43	2.46884615864746	0.84	0.412	1.80361219595606e-39
Aspm	1.34164971348181e-42	1.69643186312734	0.717	0.216	2.68329942696363e-39
Kif11	2.38419545283406e-42	2.46125656251805	0.821	0.352	4.76839090566812e-39
Rpl29	3.68345777679891e-42	-2.30664496275306	0.321	0.871	7.36691555359781e-39
Diaph3	5.38248011101454e-42	2.88952919530076	0.811	0.353	1.07649602220291e-38
Depdc1a	8.6609033346851e-42	1.85017633689355	0.717	0.211	1.73218066693702e-38
Rpl32	1.85565103405156e-41	-2.4979627183448	0.5	0.905	3.71130206810312e-38
Rpl12	3.04879105470324e-41	-2.43071865326896	0.377	0.891	6.09758210940648e-38
Rps5	1.21925011395266e-40	-2.45922844507735	0.321	0.871	2.43850022790532e-37
Cenpp	5.07123894367418e-40	2.42244095933315	0.83	0.376	1.01424778873484e-36
Rpl15	4.43835355143573e-39	-2.31568679880288	0.434	0.877	8.87670710287146e-36
Rps17	5.04558054061021e-39	-2.27240897397105	0.311	0.847	1.00911610812204e-35
Kif4	1.19552907987523e-38	2.01324561647554	0.726	0.255	2.39105815975047e-35
Ttk	3.84194335650849e-38	1.1592390922838	0.575	0.125	7.68388671301698e-35
Cenpe	6.35398709333348e-38	2.23140975482812	0.84	0.467	1.2707974186667e-34
Rps18	1.01496677846326e-37	-2.44275830662482	0.396	0.869	2.02993355692653e-34
Rps26	1.48325453714197e-37	-2.55110227432613	0.491	0.879	2.96650907428393e-34
Cit	2.06255916691625e-37	1.71228522379655	0.689	0.228	4.12511833383251e-34
Rps12	6.20988544336377e-37	-2.38986634301036	0.5	0.877	1.24197708867275e-33
Rps4x	2.23864095471036e-36	-2.38901094866413	0.538	0.883	4.47728190942072e-33
Atp5e	2.39430716838538e-36	-1.86842713000664	0.236	0.796	4.78861433677075e-33
Rpl13	3.68422398935534e-36	-2.13593558257038	0.547	0.895	7.36844797871068e-33
Rpl22	4.69536759558976e-36	-2.1696113485789	0.415	0.865	9.39073519117952e-33
Ubb	8.66102088320287e-36	-2.13128113850735	0.604	0.887	1.73220417664057e-32
Rplp0	1.37927034592885e-35	-2.27252689124279	0.604	0.887	2.7585406918577e-32
Rpl37	6.91170424503898e-35	-2.19235712582123	0.425	0.854	1.3823408490078e-31
Kif14	7.73402772832642e-35	1.7226585082172	0.613	0.183	1.54680554566528e-31
Pola1	9.39921956643817e-35	2.63666025365715	0.802	0.402	1.87984391328763e-31
Rps27a	1.00447180584937e-34	-2.10220444551462	0.594	0.89	2.00894361169874e-31
Nsd2	4.46879809259987e-34	2.0276391020494	0.858	0.534	8.93759618519974e-31
Tmsb10	9.95332447676397e-34	-3.36623309401236	0.292	0.833	1.99066489535279e-30
Neil3	1.74482407116336e-33	1.98717927192388	0.726	0.304	3.48964814232672e-30
Fkbp5	1.87346045281832e-33	2.06411594188366	0.896	0.627	3.74692090563665e-30
Mcm10	6.57773179053914e-33	0.684368150102156	0.5	0.105	1.31554635810783e-29
Rps8	8.76049698270413e-33	-1.95694562940445	0.66	0.898	1.75209939654083e-29
Rps20	8.95684717783884e-33	-2.23034397960101	0.623	0.886	1.79136943556777e-29
Kif15	1.21129746048263e-32	2.07568007150231	0.736	0.341	2.42259492096525e-29
Bub1b	1.66319112283133e-32	1.61079601319446	0.755	0.353	3.32638224566266e-29
Anln	1.9458262002835e-32	1.76836626939758	0.689	0.241	3.89165240056699e-29
Rpl35	2.29382800961086e-32	-2.0721623776312	0.311	0.824	4.58765601922172e-29
Rps19	4.97846531427225e-32	-2.07608019938662	0.528	0.882	9.9569306285445e-29
Rpl31	8.00838896707519e-32	-1.84310976842772	0.425	0.837	1.60167779341504e-28
Ckap5	9.18073317855822e-32	2.05034644777475	0.868	0.576	1.83614663571164e-28
Depdc1b	1.39983465606132e-31	1.76842337193415	0.585	0.178	2.79966931212263e-28
Cenpf	1.91030874290859e-31	1.98400222721737	0.774	0.367	3.82061748581719e-28
Kntc1	2.02287338681064e-31	1.10897114905389	0.575	0.137	4.04574677362128e-28
Gapdh	4.43577717305421e-31	-1.91237633781971	0.33	0.81	8.87155434610843e-28
Lockd	4.77706286610846e-31	1.87422601215344	0.811	0.436	9.55412573221693e-28
Rps25	7.8311346507513e-31	-1.88074956753392	0.491	0.855	1.56622693015026e-27
Bub1	1.05108592604884e-30	1.16508653364178	0.613	0.184	2.10217185209767e-27
Kif20b	1.51161714645125e-30	1.84055194144703	0.755	0.411	3.0232342929025e-27
Rtkn2	2.88713321430043e-30	1.37188831209171	0.613	0.223	5.77426642860087e-27
Hells	3.01829672616185e-30	1.53055859414037	0.726	0.309	6.03659345232371e-27
Rpl41	3.18811067733067e-30	-1.90877488644632	0.66	0.885	6.37622135466133e-27
Rpl23a	6.48719157643225e-30	-1.94562701383092	0.557	0.86	1.29743831528645e-26
Ect2	9.61478114303249e-30	2.14313136735224	0.755	0.392	1.9229562286065e-26
Rps28	9.81360054690722e-30	-1.86121988955561	0.519	0.869	1.96272010938144e-26
Acaca	9.9888600521961e-30	1.5048706166569	0.717	0.337	1.99777201043922e-26
Kif23	1.54014814348755e-29	1.56670394487952	0.755	0.34	3.08029628697509e-26
Ezh2	1.65203815876053e-29	1.68304911563652	0.896	0.722	3.30407631752105e-26
Rplp2	1.74156356709407e-29	-1.77321009639028	0.651	0.889	3.48312713418813e-26
Prc1	2.53391973160391e-29	1.77108601022911	0.755	0.394	5.06783946320782e-26
Cep128	5.11330063237828e-29	1.90564216823319	0.783	0.44	1.02266012647566e-25
Rad51b	2.0508513353613e-28	2.32470635294277	0.717	0.381	4.1017026707226e-25
Kif18a	6.58413910268819e-28	1.75845943125631	0.736	0.411	1.31682782053764e-24
Sgo2a	1.15187704554935e-27	1.11281251677726	0.613	0.21	2.30375409109869e-24
Atp5l	1.66620241078386e-27	-1.34603774467918	0.255	0.766	3.33240482156773e-24
Bora	2.94458304203359e-27	1.55501086121966	0.679	0.331	5.88916608406719e-24
Ncapg2	5.74341818690289e-27	1.67874413641791	0.698	0.287	1.14868363738058e-23
Brip1	1.7641797339789e-26	1.75338034636653	0.708	0.389	3.52835946795779e-23
Kcnq5	1.99309914630886e-26	2.62556412520756	0.755	0.394	3.98619829261773e-23
Stil	8.14032513540398e-26	1.45904037863942	0.66	0.32	1.6280650270808e-22
Ppia	8.46723828410761e-26	-1.7657826272984	0.708	0.878	1.69344765682152e-22
Cd52	8.63896565307552e-26	-2.41301959560579	0.434	0.808	1.7277931306151e-22
E2f2	9.00482446559323e-26	1.43170415517023	0.83	0.504	1.80096489311865e-22
Rps6	1.43004988953229e-25	-1.60054333692098	0.491	0.842	2.86009977906457e-22
Ccnf	2.19724780495792e-25	1.33378044088907	0.651	0.298	4.39449560991584e-22
Tmpo	4.91972454264826e-25	1.47512689444329	0.858	0.613	9.83944908529652e-22
Rpl7a	5.09075694930702e-25	-1.43314363658922	0.538	0.85	1.0181513898614e-21
Tpx2	5.18367428293668e-25	1.84850107140057	0.698	0.353	1.03673485658734e-21
Rpl10	7.39236265128137e-25	-1.87741073653381	0.613	0.85	1.47847253025627e-21
Esco2	7.67460164377985e-25	1.19556782189202	0.594	0.224	1.53492032875597e-21
Mms22l	7.92891754728901e-25	1.70984153186513	0.755	0.451	1.5857835094578e-21
Atad5	9.28582061368796e-25	1.38979942640879	0.717	0.364	1.85716412273759e-21
E2f8	1.05725272434167e-24	1.07332412836681	0.594	0.222	2.11450544868333e-21
Snrpd2	2.45783618321084e-24	-1.38348470712419	0.113	0.637	4.91567236642168e-21
Ncapd3	3.60134526552224e-24	1.52792088192044	0.811	0.538	7.20269053104449e-21
Rpl10a	4.26202225808636e-24	-1.69909131804334	0.557	0.85	8.52404451617272e-21
Tacc3	5.89235065175522e-24	1.2828148359816	0.66	0.329	1.17847013035104e-20
Rpl14	6.7061809371915e-24	-1.56721944070918	0.481	0.832	1.3412361874383e-20
Cytip	9.93223514019288e-24	-1.01433719322691	0.236	0.735	1.98644702803858e-20
Rps2	1.56538178062726e-23	-1.71312218996174	0.528	0.838	3.13076356125451e-20
Wdr76	2.02954097732354e-23	1.54377706270461	0.726	0.412	4.05908195464709e-20
Pole	3.13927318349763e-23	0.923095605534455	0.566	0.21	6.27854636699526e-20
Alms1	3.43735287570723e-23	1.7567425118214	0.689	0.423	6.87470575141445e-20
Cenpc1	6.17555961040956e-23	1.48107719438806	0.736	0.479	1.23511192208191e-19
Spag5	1.07440840562706e-22	1.14871515533658	0.547	0.19	2.14881681125413e-19
Racgap1	1.42346929069694e-22	1.6240627689503	0.679	0.382	2.84693858139387e-19
Atad2	1.48255919961211e-22	1.68369929137203	0.774	0.487	2.96511839922421e-19
Srgap2	2.28522742397703e-22	1.40289887553255	0.783	0.543	4.57045484795405e-19
Nusap1	2.39391193772584e-22	1.45604928111593	0.726	0.378	4.78782387545168e-19
Mis18bp1	6.06555375563213e-22	1.87199638706275	0.651	0.348	1.21311075112643e-18
Ndufa4	1.16585500794774e-21	-1.47468028068296	0.377	0.753	2.33171001589548e-18
Sec61b	1.21190700365283e-21	-1.41794446321549	0.406	0.765	2.42381400730566e-18
Rpl4	1.25611502488879e-21	-1.39544848141023	0.491	0.812	2.51223004977758e-18
Ncapg	1.31467278748663e-21	1.20123086256286	0.613	0.283	2.62934557497326e-18
Efcab11	1.55965792887234e-21	1.59612995043322	0.604	0.314	3.11931585774469e-18
Cdca2	1.88866423376424e-21	1.61282274002053	0.613	0.276	3.77732846752849e-18
E2f7	2.05107500165116e-21	1.28281328605597	0.519	0.152	4.10215000330232e-18
Mast2	2.29130194471933e-21	1.6965910236723	0.717	0.456	4.58260388943866e-18
Rps27l	2.57202334144788e-21	-1.22691646572774	0.151	0.631	5.14404668289575e-18
Ncapd2	2.66092265329961e-21	1.47884112535276	0.717	0.438	5.32184530659922e-18
Zgrf1	3.48237644159786e-21	1.25963936530504	0.632	0.329	6.96475288319573e-18
Rpsa	4.40866159583082e-21	-1.62454140528385	0.708	0.873	8.81732319166164e-18
Cenpk	5.6507357381205e-21	0.943252546736282	0.632	0.317	1.1301471476241e-17
Clspn	7.2861425040887e-21	1.60820210602802	0.67	0.363	1.45722850081774e-17
Rpl36a	1.42020352758593e-20	-1.68098855906136	0.519	0.803	2.84040705517186e-17
Dlgap5	4.31392910579097e-20	1.54861262469901	0.613	0.252	8.62785821158194e-17
Kif24	5.0262860435454e-20	1.47954429134453	0.642	0.341	1.00525720870908e-16
Slbp	5.79238241956404e-20	1.26109535151362	0.745	0.434	1.15847648391281e-16
Tfdp1	1.27145481657193e-19	0.94867020692733	0.745	0.455	2.54290963314386e-16
Uhrf1	1.57523393718233e-19	1.32513584587535	0.67	0.398	3.15046787436466e-16
Incenp	1.99471787517548e-19	1.35353869561735	0.67	0.414	3.98943575035096e-16
Ckap2l	2.09514490212738e-19	1.21182288635356	0.575	0.259	4.19028980425476e-16
Rad54b	2.45773898927859e-19	0.936687755566351	0.5	0.166	4.91547797855719e-16
Zwilch	2.96311308680163e-19	1.24040616219637	0.585	0.279	5.92622617360327e-16
Rpl22l1	3.5068630216888e-19	-1.27384131228909	0.245	0.683	7.0137260433776e-16
Psmb9	3.60555469392742e-19	-0.588419516388292	0.104	0.54	7.21110938785483e-16
Cip2a	4.97243417690416e-19	1.48196646301269	0.604	0.324	9.94486835380832e-16
Smc2	8.01111474977594e-19	1.46970631748106	0.708	0.429	1.60222294995519e-15
Gas2l3	8.15186641877333e-19	0.895796580470129	0.491	0.167	1.63037328375467e-15
Mdm1	9.90679407653705e-19	1.07064162922511	0.604	0.325	1.98135881530741e-15
Lsm5	1.0421461929066e-18	-0.793791352523115	0.142	0.595	2.0842923858132e-15
Trim59	1.06916536273453e-18	1.14003160846226	0.717	0.415	2.13833072546906e-15
Txn1	1.1473285099922e-18	-1.50742811278868	0.585	0.805	2.29465701998439e-15
Brca1	1.64700307792034e-18	1.44853462725837	0.604	0.322	3.29400615584069e-15
Blm	2.2542164369932e-18	1.2713309636594	0.623	0.339	4.50843287398639e-15
Arhgap19	2.65399409073464e-18	0.97283411406649	0.547	0.246	5.30798818146928e-15
Prim2	3.09528030983605e-18	1.29104568285657	0.736	0.481	6.19056061967211e-15
Ctcf	3.33942398542888e-18	1.005005986685	0.896	0.741	6.67884797085777e-15
Spc25	4.05361433269165e-18	0.936509205445378	0.547	0.238	8.10722866538331e-15
Cox7a2	6.06800450586814e-18	-0.996544994346682	0.358	0.781	1.21360090117363e-14
Ccdc18	6.61970744819598e-18	1.17861440916973	0.613	0.357	1.3239414896392e-14
Dtl	6.82856599392152e-18	1.26386074786175	0.642	0.397	1.3657131987843e-14
Cdin1	7.83697075986924e-18	1.32166753905203	0.632	0.408	1.56739415197385e-14
Topbp1	9.7489902108956e-18	1.24526934007104	0.745	0.513	1.94979804217912e-14
Uqcr11	1.10813420470262e-17	-0.822318913635326	0.179	0.632	2.21626840940523e-14
Mbnl3	1.43118281000274e-17	1.26930967274299	0.689	0.446	2.86236562000548e-14
Ska2	1.48578807564351e-17	1.34591025983706	0.67	0.414	2.97157615128703e-14
Park7	2.1713832665274e-17	-0.928418532122388	0.226	0.657	4.3427665330548e-14
Cep112	2.59972235837098e-17	0.351182320860457	0.387	0.137	5.19944471674196e-14
Ska1	3.93544335180343e-17	0.477123097264886	0.453	0.143	7.87088670360685e-14
Rrm1	4.61905105300132e-17	0.963002294120269	0.632	0.367	9.23810210600264e-14
Hmmr	5.09755833551712e-17	1.47533188579098	0.613	0.287	1.01951166710342e-13
Eif5a	6.56999361818059e-17	-0.870712219899044	0.302	0.739	1.31399872363612e-13
St6gal1	8.82216980515685e-17	-1.29521337326869	0.198	0.595	1.76443396103137e-13
Cox5b	9.81395531213794e-17	-1.17653110533737	0.358	0.698	1.96279106242759e-13
Rbm44	1.18624972664601e-16	0.258205207882782	0.377	0.113	2.37249945329202e-13
2700099C18Rik	1.62661517041121e-16	1.02028961469141	0.566	0.299	3.25323034082242e-13
Gm42047	2.70064922600913e-16	1.58508679927239	0.613	0.375	5.40129845201827e-13
Rpl3	3.8738832951265e-16	-1.66119094278825	0.575	0.785	7.74776659025299e-13
Brca2	5.86356045813448e-16	0.781839384100241	0.557	0.317	1.1727120916269e-12
Polr2f	7.70156314989793e-16	-0.491554347872674	0.075	0.463	1.54031262997959e-12
Dhfr	9.39181163145419e-16	0.68208542641456	0.547	0.294	1.87836232629084e-12
G2e3	1.1309661301458e-15	1.15305633608567	0.651	0.416	2.26193226029161e-12
Gpx1	1.28338513098759e-15	-0.767874752031668	0.16	0.552	2.56677026197518e-12
