	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Ccnb2	2.52383941664448e-212	2.29015350907038	0.939	0.284	5.04767883328897e-209
Cenpa	2.82279975509822e-199	2.48190529269756	0.952	0.356	5.64559951019644e-196
Anxa2	2.23350935099002e-173	1.70952115496422	0.995	0.638	4.46701870198004e-170
Lockd	2.17239383036358e-172	1.99927080669241	0.968	0.425	4.34478766072716e-169
Lgals1	3.05342607995497e-168	1.98852240327504	0.981	0.623	6.10685215990994e-165
Ly6e	1.28444290268514e-166	1.42047351383396	1	0.812	2.56888580537028e-163
Cenpf	1.49327808332811e-166	2.62485511141469	0.905	0.356	2.98655616665621e-163
Hmgb1	8.96057503167456e-165	1.46737940932	1	0.952	1.79211500633491e-161
Hmgn2	8.30711187457248e-162	1.82361033087659	0.992	0.54	1.6614223749145e-158
Dlgap5	1.32767159347519e-159	1.58583815712867	0.828	0.239	2.65534318695037e-156
Cenpe	1.5297793512753e-159	1.86101187203648	0.91	0.458	3.0595587025506e-156
Stmn1	2.2023676128628e-157	1.82302803682398	0.997	0.652	4.4047352257256e-154
Hmgb2	4.59003780204039e-151	2.19853863350039	0.987	0.666	9.18007560408078e-148
Depdc1a	6.184735714473e-151	0.895840550577756	0.777	0.199	1.2369471428946e-147
Pif1	7.82187029485678e-151	0.5313909787813	0.586	0.099	1.56437405897136e-147
Cks2	8.9551850628794e-147	2.0718644493731	0.897	0.407	1.79103701257588e-143
Ppp1r14b	1.80673067911151e-145	1.38696163844312	0.992	0.705	3.61346135822303e-142
Birc5	6.98810605748199e-145	1.9110167034907	0.897	0.35	1.3976212114964e-141
Nucks1	3.66385990037339e-144	1.702265677786	0.971	0.561	7.32771980074678e-141
Cdc20	3.33911357619073e-142	2.14112187365807	0.82	0.286	6.67822715238146e-139
Ptms	2.00912289522033e-141	1.64567281187543	0.981	0.666	4.01824579044065e-138
Parpbp	2.8991756695185e-141	0.724947204852976	0.698	0.159	5.79835133903699e-138
Mns1	4.63886931018763e-141	1.68740196724618	0.968	0.58	9.27773862037525e-138
H2az2	3.31074485518317e-138	1.42620194605141	0.995	0.745	6.62148971036634e-135
Cdca8	2.42985412937633e-137	1.59199542195832	0.846	0.306	4.85970825875265e-134
H2az1	3.65792291251083e-137	1.51593964000423	0.997	0.766	7.31584582502167e-134
Rbm3	5.58187910370172e-135	1.27482884461392	0.995	0.733	1.11637582074034e-131
Anp32e	7.47485234759686e-135	1.48164589694193	0.979	0.659	1.49497046951937e-131
Ptma	2.80033494091831e-129	1.19193616211755	1	0.933	5.60066988183662e-126
Ppia	5.49842857578344e-129	1.09957008811597	1	0.873	1.09968571515669e-125
Aspm	1.82185512646007e-128	1.38016677125334	0.737	0.206	3.64371025292014e-125
Pimreg	3.14768462956005e-126	0.724800825076392	0.592	0.132	6.2953692591201e-123
Tpx2	2.64891549339214e-125	1.69951720192742	0.825	0.342	5.29783098678427e-122
Ska1	4.4946861453055e-125	0.250767336095527	0.66	0.132	8.98937229061101e-122
Txn1	3.17239479172391e-123	1.16675783965976	0.992	0.798	6.34478958344782e-120
Crip1	4.71777868078105e-123	1.23662960454378	0.981	0.613	9.43555736156209e-120
Ccnb1	4.04871331073379e-122	1.73826835888066	0.78	0.32	8.09742662146757e-119
Bub1	4.16401085169773e-120	0.405339286209514	0.703	0.173	8.32802170339546e-117
Ube2c	2.42163656230746e-119	2.61468422905735	0.82	0.329	4.84327312461492e-116
Selenoh	1.19953402919917e-118	1.16429748757051	0.905	0.396	2.39906805839835e-115
Mki67	1.29412793467625e-118	1.76391934961557	0.875	0.36	2.5882558693525e-115
Nek2	2.94246162893958e-116	0.794093915407192	0.663	0.153	5.88492325787915e-113
Ect2	1.09318098574149e-111	1.1960537965927	0.825	0.383	2.18636197148298e-108
Knstrn	1.41878839919749e-111	1.45979946536385	0.793	0.33	2.83757679839498e-108
Ly6d	1.61451906388861e-106	1.70283909590633	0.976	0.664	3.22903812777722e-103
Kif4	6.89303210315308e-102	0.751293175610155	0.735	0.246	1.37860642063061e-98
Knl1	8.42173984150569e-100	1.42989993859419	0.812	0.404	1.68434796830114e-96
Atpif1	1.77681258749402e-99	1.09186225631897	0.963	0.619	3.55362517498804e-96
Cox7a2	1.60393922631192e-92	0.964173619242968	0.989	0.773	3.20787845262383e-89
Tubb4b	1.71497591908809e-91	1.98309637124472	0.865	0.547	3.42995183817618e-88
Ccna2	4.10126012950392e-91	0.754988506819376	0.759	0.305	8.20252025900783e-88
Trdc	1.55301036538419e-90	1.21224147923109	0.782	0.379	3.10602073076837e-87
Lsm5	7.18680097093213e-90	0.993719826246513	0.928	0.583	1.43736019418643e-86
Trim59	9.39025756875607e-90	1.20156046152639	0.817	0.406	1.87805151375121e-86
Kif2c	5.43161482468376e-89	0.737633288575348	0.65	0.199	1.08632296493675e-85
Fkbp2	1.03888273582035e-88	0.983197089379708	0.846	0.48	2.0777654716407e-85
Arhgap11a	5.95091633776728e-87	0.881336469757577	0.759	0.383	1.19018326755346e-83
Ran	6.0211482367034e-83	0.973732211000601	0.96	0.64	1.20422964734068e-79
Banf1	8.82496858685949e-83	0.910299142380821	0.947	0.626	1.7649937173719e-79
Hsp90b1	5.6637214813424e-82	0.936913469315358	0.944	0.631	1.13274429626848e-78
H2bc4	5.51311471737576e-81	1.61903714223764	0.82	0.514	1.10262294347515e-77
Cks1b	7.25590968788931e-79	1.40500800264292	0.782	0.389	1.45118193757786e-75
Ckap2l	2.98908764872087e-77	0.944685966906895	0.69	0.25	5.97817529744175e-74
Spc25	6.31559577106919e-77	0.364889942994671	0.658	0.229	1.26311915421384e-73
Kif22	8.8890194713104e-77	0.69754878328874	0.764	0.398	1.77780389426208e-73
Cdca3	2.26736600458896e-76	1.0507117947974	0.743	0.274	4.53473200917793e-73
Atp5b	2.42492337139323e-75	0.835954630854089	0.992	0.75	4.84984674278646e-72
Jpt1	3.24860010302197e-74	1.16389795946012	0.942	0.712	6.49720020604394e-71
Racgap1	7.28027995261566e-74	0.934439355055996	0.745	0.374	1.45605599052313e-70
Hdgf	9.4664011916652e-74	0.903864402190868	0.912	0.577	1.89328023833304e-70
Diaph3	1.35880203678357e-72	0.851792908743024	0.759	0.345	2.71760407356713e-69
Tubb2a	1.41286152868756e-72	1.05160954705615	0.854	0.534	2.82572305737512e-69
