	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Il1r1	0	3.66207914038746	1	0.006	0
Trdv4	0	3.27532393938244	0.741	0	0
Ccr6	0	1.76720230898666	0.926	0.012	0
Kcnk1	0	1.67375444541114	0.852	0	0
Lrrc17	0	1.10173838963389	0.556	0.001	0
Or4c12	0	0.862018346527452	0.481	0	0
Igsf11	0	0.399200149037609	0.444	0	0
Cdh10	4.20006674026124e-299	2.90325772496494	0.963	0.017	8.40013348052249e-296
Tns4	5.25701822861847e-251	0.943655468546636	0.556	0.001	1.05140364572369e-247
Cpe	7.33419745009688e-242	1.23141780975221	0.741	0.006	1.46683949001938e-238
Ablim3	5.17439274829939e-240	1.12200374178898	0.63	0.009	1.03487854965988e-236
Bcl2a1a	2.42979376777443e-234	1.05895141925291	0.63	0.005	4.85958753554885e-231
Or13a27	8.93141919839535e-220	1.77592338151086	0.815	0	1.78628383967907e-216
Pxdc1	9.47655710246086e-211	1.63932060080714	0.852	0.013	1.89531142049217e-207
Mmp25	1.71158753028287e-203	1.43513198655989	0.852	0.019	3.42317506056574e-200
Zbtb16	1.93415412829063e-189	2.44830767979631	0.926	0.017	3.86830825658126e-186
Lrrn2	2.47216115587279e-172	1.41977261619163	0.741	0.007	4.94432231174559e-169
Klrb1b	9.98096710124221e-154	0.693893001185006	0.444	0.004	1.99619342024844e-150
Clnk	1.91120223783141e-137	3.85206088611115	1	0.037	3.82240447566282e-134
Trpm6	2.07828424360318e-136	1.28660419756802	0.741	0.013	4.15656848720637e-133
Il18rap	1.67119991987781e-134	1.25284232569511	0.667	0.015	3.34239983975562e-131
Il23r	4.48927247418318e-124	3.98857372093815	1	0.031	8.97854494836637e-121
Arnt2	3.1533355484154e-107	1.26831998424732	0.741	0.023	6.3066710968308e-104
Serpinb1a	6.57372151679317e-102	2.81520278582959	0.926	0.023	1.31474430335863e-98
Rubcnl	6.61649724707099e-101	0.430039563959497	0.556	0.006	1.3232994494142e-97
Stab2	2.25962180826012e-91	2.55850592938543	0.593	0.005	4.51924361652024e-88
Trgv6	9.66721790995167e-90	1.27886602348459	0.667	0.01	1.93344358199033e-86
2600014E21Rik	1.01793413956347e-89	0.601498778578066	0.444	0.012	2.03586827912694e-86
Fat3	4.20775457646147e-72	1.8092188129774	0.704	0.01	8.41550915292294e-69
Fgl2	3.50376694642264e-70	1.16599279298035	0.667	0.031	7.00753389284529e-67
Scart1	1.25792142459896e-66	4.47387424936451	0.889	0.051	2.51584284919792e-63
Fam83a	1.44621531516023e-64	0.853606342868629	0.593	0.024	2.89243063032046e-61
Myadm	1.75967025032358e-63	0.296026206197631	0.444	0.008	3.51934050064716e-60
Hs6st2	1.46922460382824e-62	1.38066414286829	0.481	0.011	2.93844920765648e-59
Sox13	5.26859188080788e-59	1.45897576418852	0.778	0.032	1.05371837616158e-55
Cst7	7.1771636940571e-55	1.57988842994522	0.889	0.045	1.43543273881142e-51
Blk	7.37477257390507e-55	3.37295190826447	1	0.073	1.47495451478101e-51
Trgc4	1.93856215363271e-52	1.88687636973631	0.889	0.059	3.87712430726543e-49
Ccr2	2.78984551432255e-52	2.24303642778005	0.889	0.049	5.57969102864511e-49
Krt83	3.35781881203727e-51	0.976200863670465	0.63	0.034	6.71563762407455e-48
Egfr	1.30424189354361e-48	0.686904998236984	0.407	0.019	2.60848378708723e-45
S100a4	2.28485289544591e-45	4.48503799814974	0.926	0.084	4.56970579089181e-42
Il18r1	1.93946610681711e-42	3.20358651092711	1	0.108	3.87893221363422e-39
Rnf150	5.12944831942283e-41	1.40112569057684	0.519	0.017	1.02588966388457e-37
