	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Itm2a	0	3.70052397723927	0.985	0.423	0
Chl1	0	2.71031779170826	0.877	0.177	0
B630019A10Rik	0	2.25071738703542	0.972	0.305	0
Gpr83	0	0.392050139856785	0.555	0.032	0
Tmsb10	2.00871633614607e-281	2.58646322686446	1	0.822	4.01743267229215e-278
Cd2	2.04811062636616e-274	2.101344329103	0.996	0.518	4.09622125273232e-271
Bach2	4.6351643224061e-259	2.35552953371328	0.987	0.418	9.2703286448122e-256
Inpp4b	1.04765469735334e-236	2.28477047847854	0.989	0.554	2.09530939470669e-233
Cd53	1.68365601430977e-236	1.71279477164067	0.948	0.37	3.36731202861954e-233
Bcl2	1.20055373879562e-233	2.60350547666134	0.959	0.457	2.40110747759124e-230
Lef1	1.95418099023042e-213	1.86950698198319	0.998	0.88	3.90836198046085e-210
Ckb	2.96517326654696e-206	1.38412248730544	0.817	0.284	5.93034653309391e-203
Il7r	1.62388625125453e-205	1.95818493404124	0.798	0.182	3.24777250250906e-202
Id2	2.68836999745285e-202	1.98928799649022	0.83	0.27	5.3767399949057e-199
Maml2	4.4884754913465e-201	1.98035127542525	0.983	0.598	8.976950982693e-198
St6gal1	7.22694623933033e-185	1.53051086628244	0.97	0.577	1.44538924786607e-181
Tnfsf11	3.39362721276004e-171	0.763241863812799	0.656	0.175	6.78725442552008e-168
Cytip	1.44823218577708e-169	1.59995466875396	0.97	0.722	2.89646437155416e-166
Ccnd2	2.53733436186453e-169	1.26350338159538	0.718	0.18	5.07466872372906e-166
Tox	1.26819351424777e-166	1.40184606711037	0.998	0.811	2.53638702849553e-163
Cd52	4.30434867266275e-165	1.45791047330934	1	0.797	8.6086973453255e-162
Gpr174	2.82649395589352e-159	1.34828951235524	0.839	0.409	5.65298791178703e-156
Cd40lg	8.80533047474892e-159	1.49163891928199	0.68	0.164	1.76106609494978e-155
Tmsb4x	1.85491483367655e-156	0.92241251395315	1	0.92	3.7098296673531e-153
Lcp1	2.80983552543921e-156	1.25762040525755	0.953	0.57	5.61967105087842e-153
Retreg1	7.91766619944367e-153	1.38671093292956	0.83	0.379	1.58353323988873e-149
Stk39	3.56658612477856e-151	1.37667775645231	0.746	0.223	7.13317224955711e-148
Ly6d	1.10432693744375e-150	-3.05496191099527	0.172	0.691	2.2086538748875e-147
Asb2	1.19001277363753e-150	0.594680281267397	0.535	0.067	2.38002554727505e-147
Shisa5	2.34330847999565e-149	1.13548862002639	0.935	0.509	4.6866169599913e-146
Vim	1.91904889340313e-148	1.31291600789036	0.893	0.508	3.83809778680626e-145
Cd226	4.2535402458249e-148	1.13517561999808	0.85	0.346	8.50708049164979e-145
Hivep3	2.86245037008522e-141	1.60153777870381	0.836	0.42	5.72490074017045e-138
Cd5	7.91722590764908e-141	1.25583542925632	0.923	0.552	1.58344518152982e-137
Tacc2	3.86079299265096e-133	1.05181774788967	0.751	0.382	7.72158598530192e-130
Chd3	7.9218323403766e-132	1.27166099691728	0.862	0.481	1.58436646807532e-128
Pacsin1	2.01563436965145e-131	1.32769466958758	0.802	0.442	4.0312687393029e-128
Rpsa	3.97513920591144e-131	0.983142363022722	1	0.867	7.95027841182287e-128
Rpl12	8.37384865087852e-131	0.92168986637291	1	0.883	1.6747697301757e-127
Rps2	2.12196738017828e-125	0.91899894034477	1	0.83	4.24393476035656e-122
Rps4x	1.83976767534487e-124	0.949925482027592	1	0.876	3.67953535068974e-121
Sgms1	1.903731223775e-121	1.25227462851149	0.751	0.384	3.80746244754999e-118
Rps12	2.61728840263312e-119	0.901387456245148	1	0.87	5.23457680526625e-116
Nrgn	5.8765726196292e-117	0.564681541977469	0.462	0.075	1.17531452392584e-113
Rpl3	9.9416911556643e-117	0.937672832281369	0.994	0.775	1.98833823113286e-113
Ccr7	1.20971528964197e-116	0.781892906342188	0.682	0.236	2.41943057928394e-113
Tesc	6.43632868028143e-116	0.843523199046171	0.649	0.215	1.28726573605629e-112
Oxr1	1.04466238154466e-115	1.75077079859438	0.847	0.514	2.08932476308932e-112
Nme1	3.02039368182432e-114	1.06423936562262	0.923	0.595	6.04078736364863e-111
1700025G04Rik	7.71937203075309e-114	0.916721836099548	0.785	0.434	1.54387440615062e-110
Spef2	3.91959132687662e-112	0.3781793174599	0.529	0.112	7.83918265375324e-109
Cd69	3.05698576351031e-111	1.15723477262746	0.75	0.389	6.11397152702063e-108
Ctla2a	4.30071340686911e-109	0.345841345304781	0.508	0.087	8.60142681373821e-106
Btla	8.85374910263893e-108	1.10998757690226	0.654	0.159	1.77074982052779e-104
Rpl41	1.55517103956081e-107	0.791839760195973	1	0.879	3.11034207912161e-104
Gimap4	1.02243608842529e-106	1.36763419415259	0.718	0.286	2.04487217685058e-103
Hsp90ab1	2.51083996290453e-105	0.851738329628944	0.998	0.855	5.02167992580906e-102
Rpl22l1	6.55894721546446e-105	1.01198312304627	0.95	0.67	1.31178944309289e-101
Eef1b2	2.53112751453354e-104	0.921838000024537	0.996	0.805	5.06225502906709e-101
Hs3st3b1	5.10729249199057e-101	0.569145756190418	0.514	0.091	1.02145849839811e-97
Klk8	9.1432236171272e-100	0.914744591814103	0.69	0.333	1.82864472342544e-96
Sytl2	1.12698868099981e-94	1.00966636388728	0.665	0.292	2.25397736199961e-91
Rps20	1.79458772193906e-94	0.821378872721636	1	0.88	3.58917544387812e-91
Rpl10	5.24108047718929e-91	0.758373011343336	1	0.843	1.04821609543786e-87
Rpl36a	4.17683709226539e-90	0.787663429848553	0.985	0.794	8.35367418453078e-87
Epsti1	3.18637385727024e-82	-1.72245058465294	0.422	0.729	6.37274771454049e-79
Rps18	2.31156010638266e-80	0.684076365200119	1	0.86	4.62312021276532e-77
A430093F15Rik	8.90265182340095e-80	1.09694125449805	0.693	0.369	1.78053036468019e-76
Eef1g	7.08309656593321e-79	0.734655312608352	0.951	0.669	1.41661931318664e-75
Pvt1	5.12803966957439e-78	0.305225750081028	0.563	0.191	1.02560793391488e-74
Hmgn1	1.10162479074897e-77	0.78707517838445	0.912	0.633	2.20324958149794e-74
Ly6e	1.19397483656957e-77	-1.41632595560147	0.759	0.82	2.38794967313914e-74
Anxa2	1.29355243004206e-77	-1.51702171895327	0.376	0.658	2.58710486008411e-74
