	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Tmsb10	0	-3.71136862462693	0.294	0.901	0
Tmsb4x	0	-3.40762000524439	0.5	0.98	0
Rplp0	0	-3.23582563580862	0.351	0.957	0
Rps20	0	-3.21087653796313	0.337	0.957	0
Rpl13	0	-3.16982522659111	0.376	0.962	0
Rps26	0	-3.15123338715371	0.317	0.952	0
Rpl32	0	-3.13037303578616	0.441	0.964	0
Rps27a	0	-3.11533801754462	0.365	0.958	0
Rps8	0	-3.08041084814789	0.367	0.967	0
Rps18	0	-3.07923892807561	0.25	0.948	0
Ppia	0	-3.02592524579963	0.277	0.957	0
Rpl39	0	-3.01717885892869	0.431	0.946	0
Rpl12	0	-3.01112102743212	0.411	0.952	0
Rpl15	0	-3.00868727050045	0.304	0.95	0
Rpsa	0	-2.99942086517729	0.335	0.944	0
Rps4x	0	-2.97960424187151	0.4	0.945	0
Rps19	0	-2.95672987614052	0.345	0.952	0
Rps12	0	-2.93877148156011	0.285	0.954	0
Rpl37	0	-2.88375446594787	0.195	0.939	0
Ubb	0	-2.81913260367802	0.295	0.964	0
Rpl10	0	-2.80748312880768	0.283	0.924	0
Rpl41	0	-2.80245750529713	0.358	0.954	0
Rps5	0	-2.7985588265411	0.355	0.935	0
Rplp2	0	-2.71013702508565	0.377	0.956	0
Rps25	0	-2.67676335252743	0.277	0.93	0
Cd52	0	-2.67264166753316	0.303	0.872	0
Rpl10a	0	-2.65504139679946	0.294	0.922	0
Rps6	0	-2.63513198613783	0.167	0.93	0
Rpl3	0	-2.63269875900036	0.129	0.871	0
Rpl22	0	-2.63009953723941	0.33	0.933	0
Rps17	0	-2.61853522704642	0.205	0.929	0
Rps2	0	-2.5958411753838	0.236	0.917	0
Rpl29	0	-2.57174936540024	0.41	0.929	0
Ptma	0	-2.56785948063378	0.584	0.982	0
Rpl35	0	-2.5302524303223	0.268	0.895	0
Rps28	0	-2.50042372652778	0.4	0.929	0
Rpl23a	0	-2.43923451417101	0.352	0.925	0
Rpl7a	0	-2.39976657639974	0.215	0.932	0
Rpl36a	0	-2.35826476226421	0.257	0.874	0
Rpl14	0	-2.24365047165505	0.267	0.905	0
Gapdh	0	-2.23812763601097	0.217	0.885	0
Eef1b2	0	-2.22907500224842	0.366	0.872	0
H2az1	0	-2.21791103555594	0.299	0.836	0
Rpl31	0	-2.16936407853565	0.436	0.888	0
Stmn1	0	-2.12895873132936	0.165	0.727	0
Rpl4	0	-2.11707439818939	0.301	0.877	0
Hsp90ab1	0	-2.04182887052651	0.343	0.93	0
Txn1	0	-1.95885443444997	0.273	0.875	0
Cox8a	0	-1.91235505688362	0.264	0.842	0
Hspa8	0	-1.90561023758098	0.3	0.917	0
Snrpg	0	-1.89962958211126	0.202	0.834	0
Tubb5	0	-1.86996239356419	0.207	0.869	0
Atp5e	0	-1.86835913376561	0.393	0.845	0
Ndufa4	0	-1.81608730112044	0.145	0.831	0
B2m	0	-1.8093818408338	0.307	0.761	0
Snrpe	0	-1.79145931812271	0.222	0.854	0
Npm1	0	-1.75411340282169	0.429	0.895	0
Ppp1r14b	0	-1.71605670251727	0.167	0.786	0
Ly6e	0	-1.71054180582084	0.297	0.887	0
Rpl22l1	0	-1.69419520282206	0.182	0.747	0
Hmgb1	0	-1.67472918856208	0.752	0.981	0
Cox7a2	0	-1.67355753716158	0.388	0.831	0
Gm10076	0	-1.64809936194171	0.3	0.737	0
Lgals1	0	-1.64256173907872	0.265	0.682	0
Ybx1	0	-1.62283655097843	0.357	0.842	0
Sec61b	0	-1.60961251730778	0.287	0.826	0
Snrpf	0	-1.57478719194233	0.196	0.748	0
H2az2	0	-1.52347254665219	0.275	0.815	0
Cox7b	0	-1.52216988240125	0.107	0.766	0
Cox5b	0	-1.51311625205882	0.191	0.764	0
Anp32b	0	-1.49126790433292	0.364	0.811	0
Eif5a	0	-1.47591160102239	0.404	0.781	0
Atp5g2	0	-1.46927870921608	0.201	0.738	0
Atp5b	0	-1.43772353568638	0.171	0.835	0
Atp5l	0	-1.43016576971643	0.335	0.82	0
Sumo2	0	-1.41652896453578	0.28	0.883	0
Eif4a1	0	-1.40659054898819	0.251	0.852	0
Arl6ip1	0	-1.38915490964718	0.317	0.848	0
H2-D1	0	-1.34792991413305	0.125	0.634	0
Hnrnpab	0	-1.33529528396517	0.318	0.8	0
Snrpd2	0	-1.32202414988326	0.109	0.704	0
Rps27l	0	-1.32051190474096	0.202	0.685	0
Anp32e	0	-1.31266044405307	0.223	0.727	0
Set	0	-1.27417289411644	0.361	0.764	0
Prdx1	0	-1.24227319865145	0.345	0.737	0
H1f2	0	-1.23504833989766	0.303	0.675	0
Nop10	0	-1.23488642178645	0.135	0.651	0
Hspe1	0	-1.20878661710664	0.188	0.68	0
Hnrnpa1	0	-1.19220037248872	0.201	0.815	0
Ncl	0	-1.18325847368079	0.396	0.868	0
Atpif1	0	-1.18011622503156	0.222	0.683	0
Park7	0	-1.15860461490158	0.155	0.721	0
Eef1g	0	-1.15812545322839	0.226	0.74	0
Mif	0	-1.12740522258721	0.205	0.656	0
Snrpb	0	-1.07829728183268	0.317	0.756	0
Dbi	0	-1.07320629488938	0.151	0.622	0
Ldha	0	-1.05614000035896	0.192	0.682	0
Jpt1	0	-1.04545059369577	0.283	0.776	0
Lsm4	0	-1.02564009188249	0.179	0.675	0
Magoh	0	-0.97112156202439	0.14	0.615	0
Mrpl18	0	-0.963127200668458	0.149	0.654	0
Gpx1	0	-0.933062197157038	0.155	0.602	0
Cacybp	0	-0.893446709278836	0.175	0.675	0
Nudc	0	-0.775759529955667	0.095	0.608	0
Rbbp7	0	-0.559825874741102	0.131	0.587	0
Serbp1	6.72048358578107e-306	-1.00677566961439	0.392	0.889	1.34409671715621e-302
Cks2	7.34090421981111e-296	-0.994882448779403	0.079	0.466	1.46818084396222e-292
Fkbp4	8.99354744759039e-296	-0.553432818513152	0.185	0.592	1.79870948951808e-292
Rbm3	1.12979521809252e-294	-1.30713040710272	0.374	0.789	2.25959043618505e-291
Uqcr11	1.36585961169708e-293	-1.15051952761283	0.28	0.676	2.73171922339416e-290
Calm2	3.10875793115763e-291	-1.03199356427525	0.388	0.858	6.21751586231525e-288
Rsl1d1	3.28363680239083e-286	-0.4973707098671	0.102	0.555	6.56727360478166e-283
Ltb	6.01651191201672e-286	-1.11274984374137	0.201	0.659	1.20330238240334e-282
Erh	1.42798790483069e-285	-0.960960730578955	0.303	0.702	2.85597580966137e-282
Ran	4.78275433830468e-283	-1.38790172990946	0.295	0.696	9.56550867660937e-280
Cdkn2d	5.54794668267566e-282	-1.03868355899364	0.132	0.619	1.10958933653513e-278
Manf	2.56931811844088e-275	-0.744971365260032	0.187	0.657	5.13863623688176e-272
Ssr4	5.24338511559871e-273	-0.796123201115038	0.222	0.618	1.04867702311974e-269
Eif2s2	1.26862745727041e-271	-0.918790577775957	0.368	0.749	2.53725491454082e-268
Hnrnpa3	1.46919014345998e-269	-1.02234668978987	0.534	0.945	2.93838028691995e-266
Emp3	1.26160004752192e-268	-0.985585303917963	0.153	0.586	2.52320009504385e-265
Ptms	3.46208214354303e-268	-1.1805831212587	0.329	0.72	6.92416428708606e-265
Ctsc	9.1775597545473e-262	-0.364508063364138	0.086	0.457	1.83551195090946e-258
Pdia4	3.80715702907662e-260	-0.28986540213484	0.064	0.432	7.61431405815324e-257
Ctsd	6.04661350623167e-260	-0.555675566584367	0.17	0.619	1.20932270124633e-256
Cdv3	1.86489690102828e-259	-0.548863148715501	0.232	0.669	3.72979380205657e-256
H2bc8	3.51649026653117e-259	-0.294008339205656	0.004	0.465	7.03298053306235e-256
H2bc6	1.27603156848844e-258	-0.634136399206785	0.219	0.577	2.55206313697688e-255
Id3	2.29856454973247e-255	-1.22627155252082	0.149	0.585	4.59712909946495e-252
Pdia6	9.75836201019657e-250	-0.498965925617836	0.178	0.576	1.95167240203931e-246
Calr	4.65997343037689e-239	-0.973126571398651	0.271	0.629	9.31994686075378e-236
Slbp	6.72332595574618e-239	-0.738562788530136	0.093	0.482	1.34466519114924e-235
Pcna	6.53338667468278e-234	-0.796600295508528	0.187	0.559	1.30667733493656e-230
Hprt	1.55640908647572e-232	-0.519822968292488	0.181	0.55	3.11281817295143e-229
Apoe	2.27807949422249e-232	-0.837421626802648	0.094	0.386	4.55615898844497e-229
Hsp90aa1	7.86177019970096e-232	-1.04578053303702	0.436	0.784	1.57235403994019e-228
H2ac6	1.30780252677539e-231	-0.498851664882663	0.201	0.569	2.61560505355078e-228
H2ac20	1.83751853161876e-230	-0.872562394149137	0.119	0.469	3.67503706323752e-227
Hdgf	2.20988281177718e-230	-0.844569200868228	0.281	0.627	4.41976562355436e-227
Nme2	3.00995369359552e-229	-1.33853572939179	0.298	0.628	6.01990738719104e-226
Cycs	1.26624160574962e-227	-1.14180095564807	0.394	0.668	2.53248321149923e-224
H2bc15	1.89930789594561e-226	-0.493369711711252	0.11	0.492	3.79861579189122e-223
Mns1	2.53701837835656e-226	-0.570686279989664	0.244	0.636	5.07403675671313e-223
Crip1	7.01870681665366e-226	-1.63723943597587	0.33	0.662	1.40374136333073e-222
Cox5a	4.05989749832553e-225	-1.08384562100795	0.469	0.746	8.11979499665105e-222
Xbp1	1.65983187929484e-224	-0.367961627151807	0.104	0.486	3.31966375858967e-221
Ndufab1	2.18685022768958e-224	-0.717293089659462	0.363	0.668	4.37370045537916e-221
Lsm3	2.33024063540909e-224	-0.80790365242622	0.152	0.549	4.66048127081817e-221
Cip2a	1.3588359011145e-221	-0.270072313743852	0.061	0.362	2.717671802229e-218
Ctsb	8.52721281189178e-219	-0.452649888609364	0.148	0.502	1.70544256237836e-215
Uqcc2	4.83481399394417e-216	-0.554740182658021	0.161	0.503	9.66962798788835e-213
Trbc1	6.59898593295903e-215	-2.03597327046341	0.599	0.842	1.31979718659181e-211
Tex14	3.58028630069237e-213	-0.296651043427076	0.192	0.537	7.16057260138475e-210
Cct6a	4.97401689262368e-213	-0.648839874587659	0.269	0.628	9.94803378524736e-210
Srgn	6.88464916202209e-213	-1.04532849257273	0.363	0.643	1.37692983240442e-209
Cct8	7.83042798628615e-208	-0.727776518097242	0.257	0.645	1.56608559725723e-204
Hmgn1	1.11962039196356e-206	-1.00107130894642	0.413	0.674	2.23924078392713e-203
Hsp90b1	2.1863152963132e-204	-0.6554097346764	0.337	0.679	4.3726305926264e-201
Lsm5	5.90592842185242e-203	-0.964577230051467	0.33	0.627	1.18118568437048e-199
Nucks1	6.02787537604028e-203	-0.998946707140562	0.261	0.613	1.20557507520806e-199
Tcp1	1.19331750844368e-202	-0.574328796679449	0.283	0.639	2.38663501688736e-199
Tacc3	1.38648400311641e-202	-0.397417254014001	0.081	0.365	2.77296800623283e-199
Ly6d	2.02582746010424e-201	-2.0965982346029	0.43	0.704	4.05165492020849e-198
Mcm7	5.49433161735155e-198	-0.41007445557105	0.125	0.491	1.09886632347031e-194
Selenoh	5.63392464506569e-198	-0.668210213020562	0.104	0.451	1.12678492901314e-194
