	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Tox	2.51700332292131e-202	2.64377884904869	0.989	0.812	5.03400664584263e-199
Rpl13	9.77039978759253e-182	-2.69729165446157	0.413	0.908	1.95407995751851e-178
Rps4x	2.08405733026754e-177	-2.71875862516959	0.378	0.897	4.16811466053507e-174
Rpl32	6.19569819273824e-172	-2.57054556956482	0.514	0.915	1.23913963854765e-168
Rplp0	1.05295010387762e-171	-2.68005134152857	0.455	0.899	2.10590020775524e-168
Rps8	5.51927770356384e-166	-2.4846684949308	0.527	0.908	1.10385554071277e-162
Rps27a	8.20186818213522e-166	-2.49282154551138	0.49	0.901	1.64037363642704e-162
Rpl15	6.15779779179211e-165	-2.3922041260411	0.402	0.889	1.23155955835842e-161
Rps28	1.16624475186566e-162	-2.1795614736228	0.31	0.884	2.33248950373132e-159
Rpl29	3.52305244090869e-161	-2.23920177927342	0.398	0.883	7.04610488181737e-158
Rps5	1.37160368559476e-155	-2.42401002572658	0.391	0.882	2.74320737118952e-152
Rpl41	4.1827225541758e-153	-2.27499496960682	0.488	0.896	8.3654451083516e-150
Rps26	8.31670736751987e-152	-2.4156332420206	0.477	0.889	1.66334147350397e-148
Ppia	2.60166725127873e-151	-2.41988423631971	0.444	0.891	5.20333450255746e-148
Rpl39	1.84908069128699e-150	-2.40127137200272	0.49	0.898	3.69816138257397e-147
Rpl10	9.94109404355241e-150	-2.30186430296842	0.358	0.865	1.98821880871048e-146
Ubb	1.4410632452141e-149	-2.11229545595412	0.495	0.898	2.8821264904282e-146
Hmgb1	1.15157045685827e-147	-2.06078436987957	0.664	0.963	2.30314091371655e-144
Rps18	4.91286535023858e-146	-2.34492701203517	0.451	0.879	9.82573070047716e-143
Tmsb4x	4.04245752027569e-145	-2.2566689682081	0.659	0.932	8.08491504055138e-142
Rpl37	1.16653329197169e-143	-2.18407743125227	0.393	0.866	2.33306658394338e-140
Rpl22	5.59243109561321e-143	-2.05147424367812	0.389	0.877	1.11848621912264e-139
Rps20	1.48551589539731e-141	-2.28240346279146	0.505	0.896	2.97103179079461e-138
Rplp2	6.78333848646381e-140	-2.10141105906359	0.538	0.899	1.35666769729276e-136
Rpl23a	9.63243461660297e-139	-1.98601355876628	0.402	0.872	1.92648692332059e-135
Rpl35	1.98869903486635e-137	-2.09826388222446	0.321	0.837	3.97739806973269e-134
Cox8a	1.29197453833697e-136	-1.82330533820502	0.22	0.791	2.58394907667393e-133
Lef1	1.93385940639214e-132	2.15195682514267	0.952	0.883	3.86771881278428e-129
Rps25	2.22093928383262e-132	-2.00788036144533	0.446	0.866	4.44187856766525e-129
Rpl10a	2.03616885060001e-129	-2.14028816146639	0.442	0.861	4.07233770120002e-126
Rps17	1.18701998238742e-128	-1.96624667037178	0.424	0.857	2.37403996477485e-125
Rps19	1.80497602624815e-127	-2.06761560844764	0.53	0.891	3.60995205249631e-124
Rps12	9.00691347546849e-127	-2.04265138201547	0.479	0.887	1.8013826950937e-123
Rpsa	3.5324028838435e-123	-2.15419068838765	0.519	0.884	7.06480576768699e-120
Rpl4	1.04337345046281e-122	-1.63677051223611	0.314	0.825	2.08674690092561e-119
Rpl14	6.53046878459989e-121	-1.8008005349504	0.336	0.846	1.30609375691998e-117
Rps2	7.91811379281162e-119	-2.14281312597226	0.44	0.849	1.58362275856232e-115
Rps6	1.23598854630499e-118	-1.9142159497431	0.446	0.852	2.47197709260998e-115
Rpl12	1.52012301280658e-116	-1.88712080319055	0.569	0.898	3.04024602561317e-113
Gapdh	2.52958242625244e-114	-1.58670925638565	0.31	0.822	5.05916485250488e-111
Rpl31	2.40915924251607e-113	-1.61268829211855	0.435	0.847	4.81831848503214e-110
Maml2	7.24198479856003e-113	2.37792828526186	0.855	0.604	1.44839695971201e-109
Txn1	1.74586248965357e-112	-1.88742346534905	0.393	0.817	3.49172497930714e-109
Bach2	6.74779818955523e-108	2.80839420960237	0.791	0.427	1.34955963791105e-104
Ptma	7.36795074234683e-106	-1.84810928344195	0.73	0.942	1.47359014846937e-102
Rpl3	1.25910125625091e-105	-2.04012583396993	0.334	0.798	2.51820251250182e-102
Eef1b2	1.55126325741963e-104	-1.79363250525466	0.42	0.825	3.10252651483925e-101
Atp5l	3.69269796119256e-104	-1.43277078715824	0.301	0.777	7.38539592238511e-101
Ndufa4	1.1266776833368e-103	-1.50386615773619	0.251	0.766	2.25335536667359e-100
Eif5a	2.58172542443473e-103	-1.2753854009035	0.235	0.753	5.16345084886945e-100
Ly6e	1.42847152704644e-100	-1.71191610365585	0.44	0.83	2.85694305409287e-97
Rpl7a	2.73729438120306e-98	-1.53637813241708	0.521	0.858	5.47458876240612e-95
Atp5e	3.78109240723617e-98	-1.38970722334758	0.378	0.805	7.56218481447233e-95
Rpl36a	4.46763235869249e-98	-1.84632705721137	0.433	0.813	8.93526471738498e-95
Npm1	1.51559084775103e-96	-1.45378081602325	0.446	0.853	3.03118169550207e-93
Ly6d	4.34431710068081e-95	-2.5450435410657	0.218	0.687	8.68863420136162e-92
Cox7a2	4.8773336065966e-95	-1.43026057429615	0.424	0.79	9.7546672131932e-92
Gm10076	3.44840992450683e-91	-1.38713204920056	0.196	0.701	6.89681984901366e-88
Bcl2	1.73934524943815e-90	2.35994900353714	0.776	0.466	3.4786904988763e-87
Sec61b	2.21394782273221e-88	-1.22685104005954	0.352	0.776	4.42789564546441e-85
Snrpe	2.06325578009314e-85	-1.3653851737592	0.413	0.791	4.12651156018628e-82
H2az1	7.36641447137037e-81	-2.07798114746975	0.385	0.785	1.47328289427407e-77
Ptms	2.86272931388876e-79	-1.3570924604752	0.268	0.687	5.72545862777752e-76
Cox5a	4.84269582461472e-79	-1.22994458709673	0.316	0.726	9.68539164922943e-76
Pgls	6.19042122483206e-79	-0.867030098773934	0.07	0.527	1.23808424496641e-75
Sumo2	1.89422342036704e-78	-1.18994622234203	0.389	0.825	3.78844684073408e-75
St6gal1	8.21983092012096e-77	1.80756344695652	0.78	0.585	1.64396618402419e-73
Arl6ip1	6.50637439160567e-76	-1.14521041464376	0.321	0.8	1.30127487832113e-72
Prdx1	4.38170504640832e-75	-1.07941117962984	0.264	0.705	8.76341009281664e-72
Tubb2a	7.37174098631233e-75	-0.812572502109752	0.149	0.556	1.47434819726247e-71
Atp5b	3.18232756992393e-73	-1.15109569111569	0.347	0.77	6.36465513984787e-70
Ppp1r14b	7.39304464670969e-73	-1.5224111668971	0.36	0.724	1.47860892934194e-69
H2az2	8.16073015971201e-71	-1.37821100116073	0.378	0.764	1.6321460319424e-67
Park7	4.05757322311469e-70	-0.846842734231488	0.215	0.668	8.11514644622938e-67
H1f3	1.95451478570308e-69	-0.744987848043922	0.174	0.565	3.90902957140617e-66
Snrpg	4.54548196409097e-68	-1.4088716894765	0.484	0.768	9.09096392818193e-65
Calm2	4.76064816802053e-68	-0.943003955568585	0.38	0.816	9.52129633604107e-65
Ighm	8.81721303298212e-68	-1.59467610690264	0.275	0.695	1.76344260659642e-64
Ybx1	1.68377814076058e-67	-1.07743285823271	0.411	0.797	3.36755628152116e-64
Lgals1	2.29575126648833e-67	-1.41375736787373	0.251	0.645	4.59150253297666e-64
Anxa2	6.81138671542259e-67	-1.54659673511005	0.284	0.659	1.36227734308452e-63
Atpif1	1.15877125197254e-66	-1.05132945943263	0.24	0.641	2.31754250394508e-63
H1f5	2.93946869179819e-65	-2.59498088800933	0.185	0.576	5.87893738359637e-62
Cox7b	4.89909129087661e-65	-1.10447400450291	0.31	0.7	9.79818258175323e-62
Rpl22l1	8.09540732627916e-65	-1.35089993395631	0.321	0.692	1.61908146525583e-61
Eef1g	1.81059987021661e-63	-0.859175838921224	0.268	0.693	3.62119974043322e-60
Snrpd2	3.1080652296618e-62	-1.09188768652645	0.218	0.647	6.2161304593236e-59
Cycs	4.70037705601494e-61	-0.878845866450896	0.268	0.648	9.40075411202987e-58
