	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Ms4a4b	0	2.90079895130404	0.897	0.318	0
H2-K1	0	2.75570449441952	0.953	0.343	0
Gm2682	0	2.63023106814572	0.749	0.247	0
Ifi27l2a	0	2.56948112387972	0.831	0.355	0
Tmsb10	0	2.36772070437156	1	0.815	0
Shisa5	0	2.2532793015193	0.971	0.488	0
Gimap4	0	2.130669266809	0.917	0.252	0
Ccnd2	0	2.08354882739232	0.83	0.149	0
H2-D1	0	2.06828003429222	0.976	0.541	0
B2m	0	2.03861014586614	0.995	0.684	0
Cd52	0	1.99273193086461	0.997	0.789	0
Bach2	0	1.98458115462662	0.973	0.395	0
Inpp4b	0	1.89751029494329	0.986	0.537	0
Ms4a6b	0	1.77964966708561	0.874	0.365	0
Slfn1	0	1.71114408039858	0.725	0.097	0
Gimap3	0	1.6902666220803	0.803	0.147	0
Cd226	0	1.68247444539423	0.848	0.326	0
Ripor2	0	1.6663240268997	0.962	0.649	0
Ltb	0	1.60904050831087	0.95	0.577	0
Cd53	0	1.54168531051233	0.925	0.348	0
H2-Q7	0	1.502498309317	0.744	0.193	0
Chd3	0	1.44922065335607	0.884	0.463	0
Tesc	0	1.40304878791388	0.732	0.19	0
Rpl22l1	0	1.39551944421912	0.965	0.657	0
Il7r	0	1.37000587947543	0.729	0.163	0
Rps20	0	1.36408089168749	1	0.875	0
Rps18	0	1.35510314232681	0.999	0.854	0
Pik3cd	0	1.3426134009632	0.859	0.418	0
Ccr7	0	1.34077524742028	0.764	0.211	0
Cd2	0	1.33272977536054	0.954	0.502	0
Smad7	0	1.31206633509703	0.671	0.142	0
S1pr1	0	1.29302465749123	0.569	0.031	0
Tmsb4x	0	1.27239110457904	1	0.917	0
Rps19	0	1.26847487035185	1	0.87	0
Rpl3	0	1.26467873361199	0.994	0.766	0
Rpl12	0	1.24624609121285	0.998	0.879	0
Rpl39	0	1.23929345807827	0.999	0.876	0
Rps4x	0	1.16738093030336	0.997	0.871	0
Ifi213	0	1.12229808889024	0.653	0.128	0
Rpl37	0	1.1220688529505	0.998	0.839	0
Ctss	0	1.06823404581831	0.686	0.113	0
Rps27a	0	0.995346499284466	0.998	0.879	0
9930111J21Rik2	0	0.987407680767671	0.66	0.158	0
Gm12185	0	0.804104044172477	0.588	0.063	0
Cd7	0	0.674847752298283	0.599	0.049	0
Igfbp4	6.30234559545977e-307	1.03586816588886	0.504	0.087	1.26046911909195e-303
