	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Spc24	0	-0.630768028599519	0.059	0.4	0
Nhp2	8.71988912908082e-296	-0.266322642279305	0.177	0.48	1.74397782581616e-292
D17H6S56E-5	6.39347504689782e-276	-0.470794119362843	0.129	0.428	1.27869500937956e-272
Spc25	5.08322233780706e-272	-0.481009329940422	0.053	0.296	1.01664446756141e-268
Ifi27l2a	4.66792434806209e-256	-1.15140810775589	0.191	0.451	9.33584869612418e-253
Cdca3	1.11350429315303e-251	-0.608317915727193	0.109	0.339	2.22700858630606e-248
Gimap4	8.88613508538806e-248	-0.80545232459895	0.097	0.363	1.77722701707761e-244
Gm2682	1.38768906342425e-243	-1.36549654139268	0.098	0.341	2.77537812684851e-240
Bcl2	5.26510126825421e-240	-1.62764698045773	0.262	0.539	1.05302025365084e-236
Isg15	3.57301345742827e-234	-0.457798005069531	0.189	0.431	7.14602691485655e-231
Kif4	1.15057775294239e-199	-0.505064961357541	0.097	0.306	2.30115550588479e-196
Il7r	4.61585004834971e-197	-0.952626918325607	0.007	0.264	9.23170009669942e-194
Scml4	2.49713467294968e-195	-0.65508029550365	0.306	0.573	4.99426934589936e-192
Rpsa	1.95728518326776e-193	-1.05839029743292	0.944	0.851	3.91457036653551e-190
B630019A10Rik	6.85428713463792e-187	-0.870470795647414	0.186	0.373	1.37085742692758e-183
Hmgb1	4.40092838533011e-185	0.291109683217001	0.999	0.94	8.80185677066021e-182
Ccnb2	2.90773161644028e-178	-0.752359417653921	0.136	0.35	5.81546323288055e-175
Hmgn2	5.13691935906124e-178	-1.47852986134274	0.367	0.607	1.02738387181225e-174
Cdk1	1.14101164055667e-175	-0.670191052693326	0.073	0.3	2.28202328111333e-172
Smoc1	2.67461584435994e-175	0.529971732573557	0.559	0.35	5.34923168871989e-172
Kif23	2.84312805271499e-175	-0.439749398177208	0.155	0.399	5.68625610542999e-172
Btla	5.6020264553791e-172	-0.44436471103684	0.018	0.225	1.12040529107582e-168
H2ac10	1.36836211953951e-167	-0.584621179730577	0.096	0.231	2.73672423907903e-164
Hivep3	1.25252685042197e-163	-1.00759560061069	0.265	0.487	2.50505370084394e-160
Phactr2	3.91227322955041e-163	-0.333761491070812	0.215	0.414	7.82454645910083e-160
Lockd	7.34591507223138e-160	-0.983025803523684	0.268	0.49	1.46918301444628e-156
Birc5	2.45639841633824e-157	-1.09572936575416	0.185	0.417	4.91279683267648e-154
Ckap2	8.28841744547817e-157	-0.283679481318692	0.207	0.404	1.65768348909563e-153
Hmgb3	1.33434551197273e-153	-0.272919880549744	0.234	0.445	2.66869102394547e-150
Rpl39	1.16891465732836e-146	-0.800653500801375	0.948	0.866	2.33782931465671e-143
Cdca8	1.08139146507388e-142	-0.740279191759984	0.192	0.359	2.16278293014776e-139
Rpl3	1.60747533427674e-140	-1.05662401666579	0.807	0.776	3.21495066855348e-137
Ly6a	1.31245453785331e-137	-0.265596044379947	0.02	0.197	2.62490907570662e-134
Rplp2	1.4097813731123e-137	-0.672950721865502	0.978	0.861	2.8195627462246e-134
Bub1	1.11713380250408e-136	-0.324313637455802	0.005	0.241	2.23426760500815e-133
Vim	4.30581201566622e-135	-0.892021546487101	0.383	0.564	8.61162403133244e-132
Nlrc5	1.05732074530188e-134	-0.462913524059024	0.255	0.443	2.11464149060377e-131
Smc2	1.75163216867459e-134	-0.575118726870148	0.265	0.48	3.50326433734917e-131
Nr4a1	5.42972285389247e-134	-0.346778741695918	0.153	0.406	1.08594457077849e-130
Depdc1b	1.51107857711112e-133	-0.287673457762302	0.071	0.214	3.02215715422225e-130
Hdac9	6.43956085390287e-131	-0.337695994156303	0.179	0.317	1.28791217078057e-127
Phlpp1	3.80086787571627e-128	-0.257555021345369	0.207	0.401	7.60173575143254e-125
Pola1	2.32451037579658e-126	-0.698734823503808	0.255	0.45	4.64902075159315e-123
Hint1	4.14345981241569e-126	-0.707248292651938	0.374	0.575	8.28691962483137e-123
Ly6c2	1.39065837247803e-125	-0.29338834710846	0.019	0.185	2.78131674495605e-122
Depdc1a	4.76185799676962e-125	-0.501847076288772	0.062	0.26	9.52371599353924e-122
Ccr7	2.81348422464679e-124	-0.317389602962283	0.159	0.281	5.62696844929357e-121
Cd2	6.16812026057839e-124	-1.20197455101936	0.409	0.573	1.23362405211568e-120
Crip1	5.20190620178489e-123	-0.995899659666883	0.49	0.662	1.04038124035698e-119
Cenpa	1.76933960344663e-121	-0.7112961683721	0.211	0.419	3.53867920689326e-118
Sgo2a	2.45050789302704e-121	-0.310289287562239	0.106	0.245	4.90101578605408e-118
Nme2	5.68197673188468e-118	-0.72940419236459	0.444	0.633	1.13639534637694e-114
Bora	2.80546408342855e-117	-0.26821968910124	0.195	0.375	5.61092816685711e-114
A630089N07Rik	2.92007697968661e-115	-0.275405303361733	0.251	0.442	5.84015395937322e-112
Nfkb1	7.46653427324682e-115	-0.534582524378147	0.336	0.567	1.49330685464936e-111
Rpl32	1.52489787131332e-114	-0.617536468465332	0.989	0.876	3.04979574262665e-111
Maml2	2.05047268399884e-111	-1.09606273808492	0.466	0.655	4.10094536799769e-108
B2m	4.25714829381345e-111	-0.979074795311908	0.586	0.744	8.5142965876269e-108
Gm10076	5.37463738483455e-111	-0.544773486998384	0.56	0.722	1.07492747696691e-107
Ube2c	8.27459903688027e-111	-1.41929003508937	0.195	0.386	1.65491980737605e-107
H2bc14	2.99110312632412e-110	-0.315366769790309	0.224	0.333	5.98220625264824e-107
Aurkb	1.29455049343662e-109	-0.358919083326201	0.061	0.266	2.58910098687325e-106
Uhrf1	5.15305161637281e-107	-0.485265217461106	0.265	0.441	1.03061032327456e-103
Nap1l1	7.94364858366528e-107	-0.500505536682938	0.418	0.617	1.58872971673306e-103
Adk	1.08357040413051e-106	-0.409883843604733	0.229	0.41	2.16714080826102e-103
Kif11	3.98031479022144e-104	-0.916769264124521	0.229	0.393	7.96062958044288e-101
Kif15	7.10827542632348e-104	-0.609580002199798	0.222	0.381	1.4216550852647e-100
Rpl36a	2.7165937572675e-103	-0.78532362197392	0.807	0.799	5.433187514535e-100
Cenpp	5.86719079641571e-103	-0.603611935626705	0.238	0.421	1.17343815928314e-99
Ctss	8.80706736821983e-103	-0.416123545510881	0.002	0.202	1.76141347364397e-99
Clspn	1.30977201482753e-102	-0.504702236729465	0.211	0.41	2.61954402965505e-99
Diaph3	1.7449821470876e-102	-0.802447947335804	0.224	0.396	3.4899642941752e-99
Snrpf	1.83267801403266e-102	-0.589539697140463	0.582	0.712	3.66535602806533e-99
Sgo1	9.04879601940868e-102	-0.373695528344349	0.217	0.354	1.80975920388174e-98
Rps2	3.55270660116702e-101	-0.89409767861452	0.9	0.817	7.10541320233404e-98
Neil3	6.11111284898687e-101	-0.606062374413797	0.18	0.345	1.22222256979737e-97
Rpl12	4.47083834250395e-100	-0.65718376565589	0.958	0.867	8.94167668500789e-97
Cks1b	6.02574432622312e-100	-0.627332429205065	0.264	0.44	1.20514886524463e-96
Ccnd2	7.17323699198932e-100	-0.861215678169244	0.047	0.245	1.43464739839786e-96
1700025G04Rik	1.38784587192244e-99	-0.445918167451238	0.323	0.484	2.77569174384489e-96
Pik3cd	1.66853099768797e-99	-0.577563755395444	0.311	0.493	3.33706199537593e-96
Nucks1	2.61568982684871e-99	-0.800172901228865	0.446	0.609	5.23137965369743e-96
Rps5	3.60635721438158e-99	-0.687432573357294	0.948	0.842	7.21271442876316e-96
Rpl13	2.03877946484846e-98	-0.606082042658751	0.992	0.863	4.07755892969692e-95
Bach2	2.80826937245319e-98	-1.92499863217761	0.301	0.48	5.61653874490638e-95
Atp8b4	1.66238222380714e-97	-0.388089135940617	0.123	0.27	3.32476444761427e-94
Rpl22l1	3.80555267539573e-96	-0.738058501082886	0.59	0.707	7.61110535079146e-93
Hspa5	3.91934884484629e-96	-0.474945335872816	0.421	0.614	7.83869768969258e-93
Rps26	4.27347312132086e-95	-0.596403681332109	0.977	0.846	8.54694624264173e-92
Mcm6	6.53168872620869e-95	-0.387451472478978	0.288	0.46	1.30633774524174e-91
Cd53	7.20064300310492e-95	-0.822703874308811	0.273	0.426	1.44012860062098e-91
Rps20	6.85675245127873e-94	-0.726458298820928	0.979	0.856	1.37135049025575e-90
Stat1	7.63190789835888e-94	-0.527798171807545	0.411	0.597	1.52638157967178e-90
Ifi206	3.34023120277914e-92	-0.365657266472332	0.148	0.319	6.68046240555827e-89
Stk39	2.43821398084362e-91	-0.406962012012138	0.12	0.279	4.87642796168725e-88
H2-K1	1.10778342543081e-90	-1.56169487293462	0.246	0.43	2.21556685086162e-87
Snrpd1	3.84067281585293e-90	-0.544061129201472	0.462	0.646	7.68134563170585e-87
Rpl10	9.17366746782013e-90	-0.623846005804446	0.917	0.828	1.83473349356403e-86
H2ac4	9.55669912701753e-90	-1.32081592482121	0.269	0.42	1.91133982540351e-86
Cenpf	1.1878645963993e-86	-1.15998910807504	0.257	0.404	2.3757291927986e-83
Cdk6	4.82589096339513e-86	-0.466476688547491	0.429	0.622	9.65178192679026e-83
H3c2	1.43355665316291e-85	-0.295872245863041	0.001	0.221	2.86711330632582e-82
Psmb9	3.24476515634004e-85	-0.421049485816671	0.416	0.572	6.48953031268008e-82
Tkt	8.27084871119635e-85	-0.291956484005817	0.316	0.499	1.65416974223927e-81
Rpl41	1.0057941523995e-84	-0.533022160192388	0.971	0.857	2.011588304799e-81
Add3	2.08829543090465e-84	-0.528626330742249	0.353	0.517	4.1765908618093e-81
Ms4a4b	5.26137419253825e-84	-1.19419794148887	0.244	0.396	1.05227483850765e-80
Cdca7	1.02795519224436e-83	0.589784704444687	0.641	0.526	2.05591038448872e-80
Shcbp1	1.66384461611221e-83	-0.292788300494273	0.105	0.26	3.32768923222443e-80
Ikzf2	4.09126135190731e-83	-1.68680297152843	0.475	0.603	8.18252270381463e-80
Ccdc34	1.40236045033269e-82	-0.345667203718382	0.293	0.458	2.80472090066537e-79
Slc7a11	2.20961571439357e-82	0.402765282995049	0.641	0.492	4.41923142878715e-79
Rrm1	2.58058059420565e-82	-0.417653938110912	0.247	0.405	5.16116118841129e-79
Plac8	5.6643372684689e-81	-0.402626356474242	0.089	0.263	1.13286745369378e-77
Ranbp1	1.70861742420095e-80	-0.558312739854327	0.436	0.598	3.4172348484019e-77
Mcm3	1.77823772144609e-80	-0.377037429362911	0.263	0.417	3.55647544289217e-77
Apoe	2.60642131398605e-80	-0.771687993965285	0.446	0.324	5.2128426279721e-77
Rpl37	3.54574718520669e-80	-0.550205753293381	0.948	0.822	7.09149437041339e-77
Dlgap5	3.62481924114875e-80	-0.473643886331645	0.113	0.296	7.24963848229749e-77
Arid5b	5.86487800573959e-80	-0.572012730137951	0.322	0.467	1.17297560114792e-76
Pbk	4.39907256519511e-79	-0.401696022249999	0.088	0.262	8.79814513039022e-76
Knl1	5.62515493186977e-79	-0.800748863620899	0.302	0.449	1.12503098637395e-75
Ppt1	1.67495927515985e-78	0.456882749776755	0.655	0.557	3.3499185503197e-75
Rps12	1.26165998464493e-77	-0.662044320460556	0.966	0.847	2.52331996928986e-74
Anln	1.47614634897364e-77	-0.341383426943314	0.176	0.264	2.95229269794729e-74
Tuba1b	2.0338107311735e-77	-1.44415568281455	0.45	0.569	4.067621462347e-74
E2f8	8.46777677626923e-76	-0.345074916412495	0.098	0.263	1.69355535525385e-72
Retreg1	1.313150044116e-74	-0.619072083129952	0.279	0.43	2.62630008823199e-71
Pgls	2.10162705177537e-74	-0.282187034849482	0.377	0.553	4.20325410355074e-71
Ulbp1	3.78834985527952e-74	-0.268624259172823	0.301	0.447	7.57669971055903e-71
Foxo1	6.70336421785902e-74	-0.389293127647705	0.354	0.527	1.3406728435718e-70
Ran	8.28678827782325e-74	-0.714595592990449	0.548	0.679	1.65735765556465e-70
Rpl35	8.72218112223062e-74	-0.539657200717436	0.861	0.809	1.74443622444612e-70
Chl1	9.29423506810436e-74	-0.702686944926978	0.106	0.232	1.85884701362087e-70
Chd7	1.44573810054347e-73	-0.260122568934349	0.013	0.21	2.89147620108695e-70
Fry	4.7761751180124e-73	-0.261798126722667	0.286	0.448	9.55235023602481e-70
Ubash3b	6.12630096041433e-73	-0.297669466151342	0.221	0.374	1.22526019208287e-69
Tox	7.55034432408301e-73	-1.26940511623846	0.784	0.828	1.5100688648166e-69
Mxd3	1.86404328921759e-72	-0.275400804054735	0.088	0.238	3.72808657843517e-69
Ect2	4.02336249744777e-71	-0.507381541145933	0.284	0.427	8.04672499489554e-68
Wdr76	5.73753216574463e-71	-0.252360741377296	0.291	0.45	1.14750643314893e-67
Ncapg	1.25763550743645e-70	-0.296817436517743	0.172	0.319	2.51527101487289e-67
Rbm3	3.09055080110598e-70	-0.536231318532767	0.671	0.761	6.18110160221196e-67
Dctpp1	5.78764454473987e-70	-0.272016094641516	0.223	0.365	1.15752890894797e-66
Rps4x	2.6604621921782e-69	-0.52904608414538	0.977	0.852	5.32092438435641e-66
H2bc11	6.01883232965775e-69	-0.426449091810409	0.262	0.379	1.20376646593155e-65
Lcp1	1.33469318967904e-68	-0.691403345515172	0.484	0.614	2.66938637935807e-65
Fam111a	4.21512336086513e-68	-0.285563618061995	0.182	0.326	8.43024672173025e-65
H2bc3	3.97182613963339e-67	-0.295691087708514	0.28	0.341	7.94365227926679e-64
