Feature,Normalized.Dispersion
ENSMUSG00000026239,0.3946345514425502
ENSMUSG00000026240,0.03351558996554567
ENSMUSG00000026241,7.9096171472010885
ENSMUSG00000053333,1.4087964280951002
ENSMUSG00000100768,-1.1046489621926598
ENSMUSG00000099401,4.718092929001577
ENSMUSG00000101625,NaN
ENSMUSG00000026251,NaN
ENSMUSG00000026253,0.7530065513164564
ENSMUSG00000026254,-1.501184837956435
ENSMUSG00000026255,NaN
ENSMUSG00000048000,0.2215146313530064
ENSMUSG00000079436,1.5409338254858238
ENSMUSG00000026259,0.4508923766078282
ENSMUSG00000120903,-0.646105393662694
ENSMUSG00000026288,0.8604301208049333
ENSMUSG00000026289,1.0468648980066997
ENSMUSG00000056055,1.2620706234372765
ENSMUSG00000070738,0.4796455456705042
ENSMUSG00000101942,0.179337669039767
ENSMUSG00000005501,2.664464431979223
ENSMUSG00000092220,3.8901358778387682
ENSMUSG00000090124,-1.9579841351556582
ENSMUSG00000054545,-10.116438028806536
ENSMUSG00000081984,-1.0008211647458822
ENSMUSG00000079429,-0.38249707154215296
ENSMUSG00000044783,-0.6002548204942977
ENSMUSG00000036251,NaN
ENSMUSG00000099553,NaN
ENSMUSG00000062310,0.03656825814935358
ENSMUSG00000100798,NaN
ENSMUSG00000100367,-0.997935742689849
ENSMUSG00000049866,0.44583093189914275
ENSMUSG00000120921,NaN
ENSMUSG00000036206,-1.4399429312187884
ENSMUSG00000099938,NaN
ENSMUSG00000055013,3.228550109003187
ENSMUSG00000102009,1.5619703240698486
ENSMUSG00000034486,NaN
ENSMUSG00000092627,-3.9615363813887727
ENSMUSG00000067081,-6.670128951458745
ENSMUSG00000044337,1.5271620977555354
ENSMUSG00000034432,-1.4325683503634128
ENSMUSG00000056128,0.191034848203255
ENSMUSG00000048126,3.397749904979722
ENSMUSG00000026303,NaN
ENSMUSG00000026304,NaN
ENSMUSG00000026305,-0.3188974112460897
ENSMUSG00000070732,-1.075025718460772
ENSMUSG00000034353,-1.1712253673907245
ENSMUSG00000034343,-0.7237778578795756
ENSMUSG00000026307,-0.22854696685241974
ENSMUSG00000090322,1.1425254351495737
ENSMUSG00000049515,-0.7787088413234611
ENSMUSG00000026308,1.4086308704667991
ENSMUSG00000047443,-0.7616508694724146
ENSMUSG00000026309,-1.2564343440290908
ENSMUSG00000100253,NaN
ENSMUSG00000067071,-1.1664657509854235
ENSMUSG00000120874,0.303469815900342
ENSMUSG00000055866,-0.3616982635030241
ENSMUSG00000034292,0.42793969882397787
ENSMUSG00000026311,-0.6216064675689461
ENSMUSG00000101705,NaN
ENSMUSG00000007805,1.9181103477909611
ENSMUSG00000026313,3.153909311046192
ENSMUSG00000120000,NaN
ENSMUSG00000026260,-1.9092587362087072
ENSMUSG00000067064,NaN
ENSMUSG00000073616,-1.5330066765680397
ENSMUSG00000044055,-0.8603048841957923
ENSMUSG00000100781,-0.7459402281632718
ENSMUSG00000034220,-1.950681974735082
ENSMUSG00000101995,-0.5733798648012294
ENSMUSG00000034212,-1.4620810284177685
ENSMUSG00000047067,-1.8586727374497287
ENSMUSG00000097251,-1.5570655340159822
ENSMUSG00000026269,0.007701477330815442
ENSMUSG00000100632,-0.3347048799335179
ENSMUSG00000026270,-0.8363250341816673
ENSMUSG00000026271,-1.073687343511269
ENSMUSG00000014602,-1.0297827098920975
ENSMUSG00000047793,2.081677002345712
ENSMUSG00000026273,-0.9698816846208977
ENSMUSG00000101172,-0.26792838678131836
ENSMUSG00000026274,-2.726621390242352
ENSMUSG00000026275,-1.4534027623454855
ENSMUSG00000034107,NaN
ENSMUSG00000034088,-0.28343572195566397
ENSMUSG00000026276,-0.4041254828267754
ENSMUSG00000034066,0.2417826908822392
ENSMUSG00000026277,-1.1095020541168723
ENSMUSG00000100927,NaN
ENSMUSG00000026278,-1.4372523504044723
ENSMUSG00000026279,0.6806433527148558
ENSMUSG00000101952,4.971797974931976
ENSMUSG00000026280,0.417500133940671
ENSMUSG00000026281,-0.8962355990743074
ENSMUSG00000121025,2.556941881911256
ENSMUSG00000026283,-1.0441570588820148
ENSMUSG00000073609,0.7027777717501521
ENSMUSG00000093805,NaN
ENSMUSG00000073608,NaN
ENSMUSG00000026285,-0.028809688900482595
ENSMUSG00000051185,-0.9620362017023528
ENSMUSG00000040710,2.473180994453368
ENSMUSG00000121039,-0.8108899668016598
ENSMUSG00000100777,1.2911381465936957
ENSMUSG00000100589,NaN
ENSMUSG00000040693,-0.7047964377703297
ENSMUSG00000097814,NaN
ENSMUSG00000100454,-1.418262497418934
ENSMUSG00000121413,6.925642040977692
ENSMUSG00000044768,0.8894940686617745
ENSMUSG00000040648,0.9893019428802947
ENSMUSG00000026333,-0.8102948302890837
ENSMUSG00000026335,6.276957763162082
ENSMUSG00000089706,-0.19665060002928794
ENSMUSG00000100182,-0.9706019467141596
ENSMUSG00000100711,17.559236391937652
ENSMUSG00000026336,NaN
ENSMUSG00000100009,0.8701448746865149
ENSMUSG00000067028,-0.45986985618072573
ENSMUSG00000099375,-0.5396048114244297
