Feature
377,ENSMUSG00000030588
378,ENSMUSG00000031629
379,ENSMUSG00000045948
380,ENSMUSG00000028766
381,ENSMUSG00000091971
382,ENSMUSG00000022217
383,ENSMUSG00000053552
384,ENSMUSG00000095098
385,ENSMUSG00000020471
386,ENSMUSG00000087060
387,ENSMUSG00000001056
388,ENSMUSG00000036223
389,ENSMUSG00000028066
390,ENSMUSG00000029499
391,ENSMUSG00000023828
392,ENSMUSG00000054779
393,ENSMUSG00000120448
394,ENSMUSG00000037278
395,ENSMUSG00000024486
396,ENSMUSG00000000028
397,ENSMUSG00000103219
398,ENSMUSG00000037169
399,ENSMUSG00000003423
400,ENSMUSG00000120538
401,ENSMUSG00000004667
402,ENSMUSG00000022814
403,ENSMUSG00000047613
404,ENSMUSG00000013629
405,ENSMUSG00000027714
406,ENSMUSG00000006589
407,ENSMUSG00000066878
408,ENSMUSG00000031546
409,ENSMUSG00000058290
410,ENSMUSG00000039873
411,ENSMUSG00000043460
412,ENSMUSG00000087358
413,ENSMUSG00000114456
414,ENSMUSG00000028757
415,ENSMUSG00000085135
416,ENSMUSG00000094338
417,ENSMUSG00000101355
418,ENSMUSG00000049709
419,ENSMUSG00000029551
420,ENSMUSG00000070319
421,ENSMUSG00000023345
422,ENSMUSG00000028896
423,ENSMUSG00000087086
424,ENSMUSG00000085501
425,ENSMUSG00000097755
426,ENSMUSG00000003779
427,ENSMUSG00000031168
428,ENSMUSG00000030879
429,ENSMUSG00000028218
430,ENSMUSG00000028718
431,ENSMUSG00000118653
432,ENSMUSG00000019303
433,ENSMUSG00000109511
434,ENSMUSG00000058833
435,ENSMUSG00000069302
436,ENSMUSG00000109016
437,ENSMUSG00000051817
438,ENSMUSG00000015759
439,ENSMUSG00000070713
440,ENSMUSG00000038880
441,ENSMUSG00000086013
442,ENSMUSG00000032606
443,ENSMUSG00000028741
444,ENSMUSG00000020439
445,ENSMUSG00000037627
446,ENSMUSG00000033751
447,ENSMUSG00000040521
448,ENSMUSG00000032171
449,ENSMUSG00000001039
450,ENSMUSG00000120797
451,ENSMUSG00000070520
452,ENSMUSG00000031255
453,ENSMUSG00000033294
454,ENSMUSG00000086211
455,ENSMUSG00000041794
456,ENSMUSG00000015289
457,ENSMUSG00000024132
458,ENSMUSG00000030612
459,ENSMUSG00000095026
460,ENSMUSG00000026078
461,ENSMUSG00000027635
462,ENSMUSG00000063445
463,ENSMUSG00000018287
464,ENSMUSG00000058287
465,ENSMUSG00000000223
466,ENSMUSG00000015804
467,ENSMUSG00000031756
468,ENSMUSG00000097433
469,ENSMUSG00000028671
470,ENSMUSG00000030641
471,ENSMUSG00000020526
472,ENSMUSG00000002768
473,ENSMUSG00000027490
474,ENSMUSG00000025144
475,ENSMUSG00000033960
476,ENSMUSG00000028933
477,ENSMUSG00000036912
478,ENSMUSG00000028678
479,ENSMUSG00000002289
480,ENSMUSG00000031262
481,ENSMUSG00000078762
482,ENSMUSG00000006412
483,ENSMUSG00000006732
484,ENSMUSG00000120523
485,ENSMUSG00000016503
486,ENSMUSG00000111857
487,ENSMUSG00000026974
488,ENSMUSG00000052609
489,ENSMUSG00000027654
