	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster_1	cluster_2
Tpt1	1.17749470935555e-32	-3.24729711993027	0.657	1	3.96768617264445e-28	Cluster_13	Cluster_9
Rpl29	1.94199820172537e-32	-2.78932194717478	0.194	1	6.5437571405338e-28	Cluster_13	Cluster_9
Cfl1	2.21188088468554e-32	-2.74244991415112	0.388	1	7.45315382903638e-28	Cluster_13	Cluster_9
Ppia	2.41896170253968e-32	-2.84986652593392	0.672	1	8.1509333528777e-28	Cluster_13	Cluster_9
Rpl32	3.92298020955492e-32	-2.77481584342414	0.478	1	1.32188741141163e-27	Cluster_13	Cluster_9
Btf3	4.12980653566313e-32	-2.52177501890958	0.224	1	1.39157961025705e-27	Cluster_13	Cluster_9
Eif1	4.50060481810616e-32	-2.79701516663915	0.433	1	1.51652379950905e-27	Cluster_13	Cluster_9
H3f3a	7.23773031554834e-32	-2.3156274681061	0.761	1	2.43882560712717e-27	Cluster_13	Cluster_9
Ppp1r14b	7.44362144258935e-32	-2.59946095845431	0.313	1	2.50820268129491e-27	Cluster_13	Cluster_9
Rpl11	7.55009448705398e-32	-2.39232831630542	0.567	1	2.54407983835771e-27	Cluster_13	Cluster_9
Rps11	7.79242300619616e-32	-2.64585208338257	0.463	1	2.62573485616786e-27	Cluster_13	Cluster_9
Rps29	8.46377366122837e-32	-2.74156862374895	0.507	1	2.85195317288751e-27	Cluster_13	Cluster_9
Ly6e	1.02712310316133e-31	-2.28880333538343	0.642	1	3.46099400841243e-27	Cluster_13	Cluster_9
Rpl17	1.20417521733665e-31	-2.63404080083199	0.403	1	4.05758881233758e-27	Cluster_13	Cluster_9
Rps14	1.49534220219832e-31	-2.65002992351791	0.522	1	5.03870508452746e-27	Cluster_13	Cluster_9
Fau	1.96234943416366e-31	-2.62960023095588	0.478	1	6.61233265335789e-27	Cluster_13	Cluster_9
Rpl28	2.10297120348405e-31	-2.7285662496498	0.537	1	7.08617176725984e-27	Cluster_13	Cluster_9
Tmsb4x	2.12580372039949e-31	-3.56519381252517	0.463	1	7.16310821625813e-27	Cluster_13	Cluster_9
